case_id,family,record_type,condition,policy,seed,k,required_action,selected_action,hypothesis_recall,address_recall,trigger_materialized,tr_address,tr_materialize,tr_action,expansion_count,false_positive_expansions,expansion_precision,materialized_bytes,materialized_tokens,bytes_per_success,compact_bytes,full_bytes,compression_savings,model_calls,retrieval_tool_calls,proactive_expansions,probe_count,hypotheses,model_latency_seconds,wall_seconds
dependency-libcrypto,dependency,terminal_output,explicit,ccr_explicit,11,4,install_compatibility_package,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.289177299942821,3.8504689999390393
dependency-libcrypto,dependency,terminal_output,explicit,ccr_explicit,23,4,install_compatibility_package,install_compatibility_package,1,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.555630499729887,3.9480798000004143
dependency-libcrypto,dependency,terminal_output,explicit,ccr_explicit,37,4,install_compatibility_package,install_compatibility_package,1,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.548395900055766,3.944488500012085
dependency-libcrypto,dependency,terminal_output,explicit,ccr_explicit,53,4,install_compatibility_package,install_compatibility_package,1,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.384317900286987,3.908944700146094
dependency-libcrypto,dependency,terminal_output,explicit,ccr_explicit,71,4,install_compatibility_package,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.709724499844015,4.001186500070617
dependency-libcrypto,dependency,terminal_output,explicit,ccr_proactive,11,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,1,1,[],2.7490784998517483,2.7992219999432564
dependency-libcrypto,dependency,terminal_output,explicit,ccr_proactive,23,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,1,1,[],2.597889899974689,2.6369417998939753
dependency-libcrypto,dependency,terminal_output,explicit,ccr_proactive,37,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,1,1,[],2.6181195001117885,2.653368999948725
dependency-libcrypto,dependency,terminal_output,explicit,ccr_proactive,53,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,1,1,[],2.7464128001593053,2.785038399975747
dependency-libcrypto,dependency,terminal_output,explicit,ccr_proactive,71,4,install_compatibility_package,retry_unchanged,1,1,1,1,1,0,1,0,1.0,750,188,0,240,741,0.6761133603238867,1,0,1,1,[],2.0443227000068873,2.082701100036502
dependency-libcrypto,dependency,terminal_output,explicit,ccr_mixed,11,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,2,0,1,1,[],6.564040799858049,0.019003800116479397
dependency-libcrypto,dependency,terminal_output,explicit,ccr_mixed,23,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,2,0,1,1,[],6.510501599870622,0.024122299859300256
dependency-libcrypto,dependency,terminal_output,explicit,ccr_mixed,37,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,2,0,1,1,[],6.524901700206101,0.027746899984776974
dependency-libcrypto,dependency,terminal_output,explicit,ccr_mixed,53,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,2,0,1,1,[],6.614952200325206,0.02372329984791577
dependency-libcrypto,dependency,terminal_output,explicit,ccr_mixed,71,4,install_compatibility_package,retry_unchanged,1,1,1,1,1,0,1,0,1.0,750,188,0,240,741,0.6761133603238867,2,0,1,1,[],6.012012199964374,0.025467599974945188
dependency-libcrypto,dependency,terminal_output,explicit,generic_proactive,11,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,1,1,[],2.7490784998517483,0.02347759995609522
dependency-libcrypto,dependency,terminal_output,explicit,generic_proactive,23,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,1,1,[],2.597889899974689,0.027390300063416362
dependency-libcrypto,dependency,terminal_output,explicit,generic_proactive,37,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,1,1,[],2.6181195001117885,0.02222000015899539
dependency-libcrypto,dependency,terminal_output,explicit,generic_proactive,53,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,1,1,[],2.7464128001593053,0.02140030008740723
dependency-libcrypto,dependency,terminal_output,explicit,generic_proactive,71,4,install_compatibility_package,retry_unchanged,1,1,1,1,1,0,1,0,1.0,750,188,0,240,741,0.6761133603238867,1,0,1,1,[],2.0443227000068873,0.022547499975189567
dependency-libcrypto,dependency,terminal_output,explicit,action_conditioned,11,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],4.557500299997628,4.619690000079572
dependency-libcrypto,dependency,terminal_output,explicit,action_conditioned,23,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],4.544493299908936,4.591842500027269
dependency-libcrypto,dependency,terminal_output,explicit,action_conditioned,37,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],4.685161800123751,4.7433925999794155
dependency-libcrypto,dependency,terminal_output,explicit,action_conditioned,53,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],4.812850400106981,4.870022899936885
dependency-libcrypto,dependency,terminal_output,explicit,action_conditioned,71,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],4.769581699976698,4.822727299993858
dependency-libcrypto,dependency,terminal_output,explicit,full_context,11,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.7490784998517483,0.020296300062909722
dependency-libcrypto,dependency,terminal_output,explicit,full_context,23,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.597889899974689,0.018794500036165118
dependency-libcrypto,dependency,terminal_output,explicit,full_context,37,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.6181195001117885,0.018120500026270747
dependency-libcrypto,dependency,terminal_output,explicit,full_context,53,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.7464128001593053,0.02148049999959767
dependency-libcrypto,dependency,terminal_output,explicit,full_context,71,4,install_compatibility_package,retry_unchanged,1,1,1,1,1,0,1,0,1.0,750,188,0,240,741,0.6761133603238867,1,0,0,0,[],2.0443227000068873,0.027837299974635243
dependency-libcrypto,dependency,terminal_output,latent,compact_only,11,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,0,[],1.5242812999058515,1.5597220999188721
dependency-libcrypto,dependency,terminal_output,latent,compact_only,23,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,0,[],1.6542444000951946,1.6909031001850963
dependency-libcrypto,dependency,terminal_output,latent,compact_only,37,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,0,[],1.7781477000098675,1.8161125998012722
dependency-libcrypto,dependency,terminal_output,latent,compact_only,53,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,0,[],1.5111680999398232,1.544129699934274
dependency-libcrypto,dependency,terminal_output,latent,compact_only,71,4,install_compatibility_package,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,0,[],1.7603344998788089,1.8830351999495178
dependency-libcrypto,dependency,terminal_output,latent,ccr_explicit,11,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.467168899951503,3.987664399901405
dependency-libcrypto,dependency,terminal_output,latent,ccr_explicit,23,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.529065000126138,3.908977899933234
dependency-libcrypto,dependency,terminal_output,latent,ccr_explicit,37,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.450870400061831,3.709747399901971
dependency-libcrypto,dependency,terminal_output,latent,ccr_explicit,53,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.367468199925497,3.890688000014052
dependency-libcrypto,dependency,terminal_output,latent,ccr_explicit,71,4,install_compatibility_package,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,0,[],5.478275399887934,3.7552365998271853
dependency-libcrypto,dependency,terminal_output,latent,ccr_proactive,11,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.5242812999058515,0.016946000047028065
dependency-libcrypto,dependency,terminal_output,latent,ccr_proactive,23,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.6542444000951946,0.01670349994674325
dependency-libcrypto,dependency,terminal_output,latent,ccr_proactive,37,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.7781477000098675,0.019252399913966656
dependency-libcrypto,dependency,terminal_output,latent,ccr_proactive,53,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.5111680999398232,0.020961999893188477
dependency-libcrypto,dependency,terminal_output,latent,ccr_proactive,71,4,install_compatibility_package,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.7603344998788089,0.0229352000169456
dependency-libcrypto,dependency,terminal_output,latent,ccr_mixed,11,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,1,[],5.467168899951503,0.01729889982379973
dependency-libcrypto,dependency,terminal_output,latent,ccr_mixed,23,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,1,[],5.529065000126138,0.01931570004671812
dependency-libcrypto,dependency,terminal_output,latent,ccr_mixed,37,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,1,[],5.450870400061831,0.01998959993943572
dependency-libcrypto,dependency,terminal_output,latent,ccr_mixed,53,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,1,[],5.367468199925497,0.01940599991939962
dependency-libcrypto,dependency,terminal_output,latent,ccr_mixed,71,4,install_compatibility_package,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,240,741,0.6761133603238867,2,0,0,1,[],5.478275399887934,0.01883509987965226
dependency-libcrypto,dependency,terminal_output,latent,generic_proactive,11,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.5242812999058515,0.023610099917277694
dependency-libcrypto,dependency,terminal_output,latent,generic_proactive,23,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.6542444000951946,0.01934499992057681
dependency-libcrypto,dependency,terminal_output,latent,generic_proactive,37,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.7781477000098675,0.02382549992762506
dependency-libcrypto,dependency,terminal_output,latent,generic_proactive,53,4,install_compatibility_package,install_compatibility_package,0,0,0,0,0,1,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.5111680999398232,0.02242699987255037
dependency-libcrypto,dependency,terminal_output,latent,generic_proactive,71,4,install_compatibility_package,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,240,741,0.6761133603238867,1,0,0,1,[],1.7603344998788089,0.01844129990786314
dependency-libcrypto,dependency,terminal_output,latent,action_conditioned,11,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],5.000254000071436,5.046666599810123
dependency-libcrypto,dependency,terminal_output,latent,action_conditioned,23,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],4.8019266000483185,4.854483699891716
dependency-libcrypto,dependency,terminal_output,latent,action_conditioned,37,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],4.77437340002507,4.825256400043145
dependency-libcrypto,dependency,terminal_output,latent,action_conditioned,53,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],4.435150200035423,4.481494399951771
dependency-libcrypto,dependency,terminal_output,latent,action_conditioned,71,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,4,3,0.25,2325,582,2325,240,741,0.6761133603238867,1,0,4,4,[],5.360616399906576,5.405507099814713
dependency-libcrypto,dependency,terminal_output,latent,full_context,11,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.7654574001207948,2.807303899899125
dependency-libcrypto,dependency,terminal_output,latent,full_context,23,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.7014897998888046,2.7407136999536306
dependency-libcrypto,dependency,terminal_output,latent,full_context,37,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.357813100097701,2.4011957000475377
dependency-libcrypto,dependency,terminal_output,latent,full_context,53,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.5685292999260128,2.6067095000762492
dependency-libcrypto,dependency,terminal_output,latent,full_context,71,4,install_compatibility_package,install_compatibility_package,1,1,1,1,1,1,1,0,1.0,750,188,750,240,741,0.6761133603238867,1,0,0,0,[],2.559982599923387,2.6048479999881238
error-e7312,error_code,log_block,explicit,compact_only,11,4,rebuild_search_index,rebuild_search_index,1,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.8827962998766452,1.934083899948746
error-e7312,error_code,log_block,explicit,compact_only,23,4,rebuild_search_index,rebuild_search_index,1,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.459519200026989,1.4993409998714924
error-e7312,error_code,log_block,explicit,compact_only,37,4,rebuild_search_index,continue_standard,1,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.362250399775803,1.3997533000074327
error-e7312,error_code,log_block,explicit,compact_only,53,4,rebuild_search_index,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.7810049999970943,1.8164083000738174
error-e7312,error_code,log_block,explicit,compact_only,71,4,rebuild_search_index,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.6520349001511931,1.6790776001289487
error-e7312,error_code,log_block,explicit,ccr_explicit,11,4,rebuild_search_index,rebuild_search_index,1,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],5.777077899780124,3.933695600135252
error-e7312,error_code,log_block,explicit,ccr_explicit,23,4,rebuild_search_index,rebuild_search_index,1,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],4.992868199944496,3.629066899884492
error-e7312,error_code,log_block,explicit,ccr_explicit,37,4,rebuild_search_index,continue_standard,1,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],5.092185899615288,3.7671834998764098
error-e7312,error_code,log_block,explicit,ccr_explicit,53,4,rebuild_search_index,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],5.543424499919638,3.799905000021681
error-e7312,error_code,log_block,explicit,ccr_explicit,71,4,rebuild_search_index,retry_unchanged,1,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],5.680888100061566,4.06689940020442
error-e7312,error_code,log_block,explicit,ccr_proactive,11,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.9764398001134396,2.0165219998452812
error-e7312,error_code,log_block,explicit,ccr_proactive,23,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.1357716999482363,1.1849365001544356
error-e7312,error_code,log_block,explicit,ccr_proactive,37,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.8807192998938262,1.9261902999132872
error-e7312,error_code,log_block,explicit,ccr_proactive,53,4,rebuild_search_index,retry_unchanged,1,1,1,1,1,0,1,0,1.0,997,250,0,278,974,0.7145790554414784,1,0,1,1,[],2.034120500087738,2.079187100054696
error-e7312,error_code,log_block,explicit,ccr_proactive,71,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.9017886999063194,1.9465717999264598
error-e7312,error_code,log_block,explicit,ccr_mixed,11,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,2,0,1,1,[],5.870721400016919,0.02237649983726442
error-e7312,error_code,log_block,explicit,ccr_mixed,23,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,2,0,1,1,[],4.6691206998657435,0.02074949978850782
error-e7312,error_code,log_block,explicit,ccr_mixed,37,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,2,0,1,1,[],5.610654799733311,0.022450000047683716
error-e7312,error_code,log_block,explicit,ccr_mixed,53,4,rebuild_search_index,retry_unchanged,1,1,1,1,1,0,1,0,1.0,997,250,0,278,974,0.7145790554414784,2,0,1,1,[],5.796540000010282,0.022179099963977933
error-e7312,error_code,log_block,explicit,ccr_mixed,71,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,2,0,1,1,[],5.930641899816692,0.023288300028070807
error-e7312,error_code,log_block,explicit,generic_proactive,11,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.9764398001134396,0.019514899933710694
error-e7312,error_code,log_block,explicit,generic_proactive,23,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.1357716999482363,0.019856999861076474
error-e7312,error_code,log_block,explicit,generic_proactive,37,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.8807192998938262,0.022854399867355824
error-e7312,error_code,log_block,explicit,generic_proactive,53,4,rebuild_search_index,retry_unchanged,1,1,1,1,1,0,1,0,1.0,997,250,0,278,974,0.7145790554414784,1,0,1,1,[],2.034120500087738,0.02193220006301999
error-e7312,error_code,log_block,explicit,generic_proactive,71,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.9017886999063194,0.0252210998442024
error-e7312,error_code,log_block,explicit,action_conditioned,11,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,4,[],1.9764398001134396,0.026972599793225527
error-e7312,error_code,log_block,explicit,action_conditioned,23,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,4,[],1.1357716999482363,0.022774799959734082
error-e7312,error_code,log_block,explicit,action_conditioned,37,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,4,[],1.8807192998938262,0.026508399983868003
error-e7312,error_code,log_block,explicit,action_conditioned,53,4,rebuild_search_index,retry_unchanged,1,1,1,1,1,0,1,0,1.0,997,250,0,278,974,0.7145790554414784,1,0,1,4,[],2.034120500087738,0.030355700058862567
error-e7312,error_code,log_block,explicit,action_conditioned,71,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,4,[],1.9017886999063194,0.027330799959599972
error-e7312,error_code,log_block,explicit,full_context,11,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,0,0,[],1.9764398001134396,0.023238099878653884
error-e7312,error_code,log_block,explicit,full_context,23,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,0,0,[],1.1357716999482363,0.025089999893680215
error-e7312,error_code,log_block,explicit,full_context,37,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,0,0,[],1.8807192998938262,0.021349200047552586
error-e7312,error_code,log_block,explicit,full_context,53,4,rebuild_search_index,retry_unchanged,1,1,1,1,1,0,1,0,1.0,997,250,0,278,974,0.7145790554414784,1,0,0,0,[],2.034120500087738,0.02061680005863309
error-e7312,error_code,log_block,explicit,full_context,71,4,rebuild_search_index,rebuild_search_index,1,1,1,1,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,0,0,[],1.9017886999063194,0.018742999993264675
error-e7312,error_code,log_block,latent,compact_only,11,4,rebuild_search_index,rebuild_search_index,0,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.8424676998984069,1.884907100116834
error-e7312,error_code,log_block,latent,compact_only,23,4,rebuild_search_index,rebuild_search_index,0,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.1727427998557687,1.2122881000395864
error-e7312,error_code,log_block,latent,compact_only,37,4,rebuild_search_index,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.63460039999336,1.6751709000673145
error-e7312,error_code,log_block,latent,compact_only,53,4,rebuild_search_index,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.9910669999662787,2.0312565001659095
error-e7312,error_code,log_block,latent,compact_only,71,4,rebuild_search_index,rebuild_search_index,0,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,1,0,0,0,[],1.6858112998306751,1.7212282000109553
error-e7312,error_code,log_block,latent,ccr_explicit,11,4,rebuild_search_index,rebuild_search_index,0,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],5.765601400053129,3.962961600162089
error-e7312,error_code,log_block,latent,ccr_explicit,23,4,rebuild_search_index,rebuild_search_index,0,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],4.599759199889377,3.4666015999391675
error-e7312,error_code,log_block,latent,ccr_explicit,37,4,rebuild_search_index,continue_standard,0,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],5.530303600011393,3.9355733999982476
error-e7312,error_code,log_block,latent,ccr_explicit,53,4,rebuild_search_index,retry_unchanged,0,0,0,0,0,0,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],5.986023299861699,4.034367099869996
error-e7312,error_code,log_block,latent,ccr_explicit,71,4,rebuild_search_index,rebuild_search_index,0,0,0,0,0,1,0,0,0.0,0,0,0,278,974,0.7145790554414784,2,0,0,0,[],5.6379227000288665,3.9919921001419425
error-e7312,error_code,log_block,latent,ccr_proactive,11,4,rebuild_search_index,rebuild_search_index,0,1,1,0,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],2.560736099956557,2.6756299999542534
error-e7312,error_code,log_block,latent,ccr_proactive,23,4,rebuild_search_index,rebuild_search_index,0,1,1,0,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.9186925999820232,1.9522170999553055
error-e7312,error_code,log_block,latent,ccr_proactive,37,4,rebuild_search_index,rebuild_search_index,0,1,1,0,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],1.8956722998991609,1.9334444000851363
error-e7312,error_code,log_block,latent,ccr_proactive,53,4,rebuild_search_index,retry_unchanged,0,1,1,0,1,0,1,0,1.0,997,250,0,278,974,0.7145790554414784,1,0,1,1,[],1.81194859999232,1.8552604999858886
error-e7312,error_code,log_block,latent,ccr_proactive,71,4,rebuild_search_index,rebuild_search_index,0,1,1,0,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,1,0,1,1,[],2.556158100022003,2.602619000012055
error-e7312,error_code,log_block,latent,ccr_mixed,11,4,rebuild_search_index,rebuild_search_index,0,1,1,0,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,2,0,1,1,[],6.483869800111279,0.01823519985191524
error-e7312,error_code,log_block,latent,ccr_mixed,23,4,rebuild_search_index,rebuild_search_index,0,1,1,0,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,2,0,1,1,[],5.345709000015631,0.01615639985539019
error-e7312,error_code,log_block,latent,ccr_mixed,37,4,rebuild_search_index,rebuild_search_index,0,1,1,0,1,1,1,0,1.0,997,250,997,278,974,0.7145790554414784,2,0,1,1,[],5.791375499917194,0.022221299819648266
error-e7312,error_code,log_block,latent,ccr_mixed,53,4,rebuild_search_index,retry_unchanged,0,1,1,0,1,0,1,0,1.0,997,250,0,278,974,0.7145790554414784,2,0,1,1,[],5.806904899887741,0.024231000104919076
