split,dataset,example_id,root_channel,successor_channel,mapping_semantics,recall,precision,mrr,best_gold_rank,complete_recovery,distractors,root_recall,root_valid,path_recall,path_gain,selected_root_ids,selected_chunk_ids,gold_chunk_ids,requested_chunks,frontiers,comparisons,index_lookups,token_span_operations,latency_ms,index_memory_bytes,placement,top_score,score_gap
test,musique,4hop1__105688_17130_70784_61381,gist,exact_new_address,annotated_dependency,0.07407407407407407,1.0,1.0,1,0.0,0,0.0,0.0,0.06666666666666667,0.06666666666666667,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=65|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=68,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,174.98770006932318,43650,CPU exhaustive Python,1.0,0.0
test,musique,4hop1__105688_17130_70784_61381,gist,bm25_state,annotated_dependency,0.037037037037037035,0.5,1.0,1,0.0,1,0.0,0.0,0.03333333333333333,0.03333333333333333,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=65|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=68,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=1,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,318.24540020897985,43650,CPU exhaustive Python,1.0,0.011082934511665699
test,musique,4hop1__105688_17130_70784_61381,gist,approximate_new_address,annotated_dependency,0.037037037037037035,0.5,1.0,1,0.0,1,0.0,0.0,0.03333333333333333,0.03333333333333333,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=65|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=68,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=51,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,197.40229984745383,43650,CPU exhaustive Python,1.0,0.002222222222222181
test,musique,4hop1__105688_17130_70784_61381,gist,hybrid_state,annotated_dependency,0.037037037037037035,0.5,1.0,1,0.0,1,0.0,0.0,0.03333333333333333,0.03333333333333333,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=65|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=68,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=61,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,317.4609998241067,43650,CPU exhaustive Python,1.0,0.00020518898963928223
test,musique,4hop1__105688_17130_70784_61381,exact,native_semantic,annotated_dependency,0.0,0.0,0.25,4,0.0,2,0.0,0.0,0.1,0.03333333333333333,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=3|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=76,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,0,169.37919985502958,0,CPU exhaustive Python,1.0,0.01212659478187561
test,musique,4hop1__105688_17130_70784_61381,exact,exact_new_address,annotated_dependency,0.07407407407407407,1.0,1.0,1,0.0,0,0.0,0.0,0.1,0.03333333333333333,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,198.99730011820793,43650,CPU exhaustive Python,1.0,0.0
test,musique,4hop1__105688_17130_70784_61381,exact,bm25_state,annotated_dependency,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.06666666666666667,0.0,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=1|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=50,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,371.5133999940008,43650,CPU exhaustive Python,1.0,0.04318768413267013
test,musique,4hop1__105688_17130_70784_61381,exact,approximate_new_address,annotated_dependency,0.037037037037037035,0.5,1.0,1,0.0,1,0.0,0.0,0.1,0.03333333333333333,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=71,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,309.71479997970164,43650,CPU exhaustive Python,1.0,0.024528301886792447
test,musique,4hop1__105688_17130_70784_61381,exact,hybrid_state,annotated_dependency,0.07407407407407407,1.0,1.0,1,0.0,0,0.0,0.0,0.1,0.03333333333333333,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,296.45169991999865,43650,CPU exhaustive Python,1.0,0.0017771482467651145
test,musique,4hop1__105688_17130_70784_61381,bm25,native_semantic,annotated_dependency,0.0,0.0,0.3333333333333333,3,0.0,2,0.0,0.0,0.0,0.0,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=50|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=1,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=49|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=48,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,0,188.78119997680187,0,CPU exhaustive Python,0.9999999701976776,0.009199202060699463
test,musique,4hop1__105688_17130_70784_61381,bm25,exact_new_address,annotated_dependency,0.037037037037037035,0.5,0.5,2,0.0,1,0.0,0.0,0.0,0.0,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=50|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=1,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=22|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,177.69649997353554,43650,CPU exhaustive Python,1.0,0.125
test,musique,4hop1__105688_17130_70784_61381,bm25,bm25_state,annotated_dependency,0.07407407407407407,1.0,1.0,1,0.0,0,0.0,0.0,0.03333333333333333,0.03333333333333333,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=50|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=1,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13,benchmark://musique/4hop1__105688_17130_70784_61381#chunk=13|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=14|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=15|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=16|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=17|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=18|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=19|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=2|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=4|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=40|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=41|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=42|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=43|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=44|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=45|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=46|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=47|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=85|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=86|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=87|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=88|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=89|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=9|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=90|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=91|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=92|benchmark://musique/4hop1__105688_17130_70784_61381#chunk=93,2,2,188,64,192384,307.12189991027117,43650,CPU exhaustive Python,1.0,0.058640524371168845
