query_graph_model,retrieval_model,dataset,example_id,condition,candidate_documents,positive_documents,requested_document_budget,facet_count,facet_switches,normalized_switch_rate,minimum_contiguous_cover_ratio,non_contiguous_facets,has_non_contiguous_facet,evidence_recall,precision,mrr,selected_document_ids
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,dc69969e0bdc11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.2,"[3, 4, 0, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[4, 9, 8, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[4, 9, 8, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[4, 9, 8, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[4, 9, 8, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,0.5,"[9, 4, 2, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,0.5,"[9, 4, 2, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[4, 8, 6, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,df90c8440bda11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,0.5,"[9, 4, 2, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,global_semantic,10,2,4,2,2.0,0.4,1.6666666666666667,1.0,1.0,1.0,0.5,1.0,"[3, 4, 9, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,syntax_semantic,10,2,4,2,2.0,0.4,1.6666666666666667,1.0,1.0,1.0,0.5,1.0,"[3, 4, 9, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,embedding_kmeans_semantic,10,2,4,2,2.0,0.4,1.6666666666666667,1.0,1.0,0.0,0.0,0.2,"[5, 0, 9, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,graph_cc_semantic,10,2,4,2,2.0,0.4,1.6666666666666667,1.0,1.0,1.0,0.5,1.0,"[3, 9, 4, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,lexical_semantic_hybrid,10,2,4,2,2.0,0.4,1.6666666666666667,1.0,1.0,1.0,0.5,1.0,"[3, 8, 4, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,graph_cc_hybrid,10,2,4,2,2.0,0.4,1.6666666666666667,1.0,1.0,1.0,0.5,1.0,"[3, 8, 4, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,llm_semantic,10,2,4,2,2.0,0.4,1.6666666666666667,1.0,1.0,0.5,0.25,1.0,"[3, 9, 5, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e172d3b20baf11ebab90acde48001122,llm_hybrid,10,2,4,2,2.0,0.4,1.6666666666666667,1.0,1.0,1.0,0.5,1.0,"[3, 8, 6, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 1, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 1, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 1, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 6, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 2, 1, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 1, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.125,1.0,0.0,0.0,0.5,0.25,0.3333333333333333,"[4, 1, 2, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,e38e55b40bdb11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.125,1.0,0.0,0.0,1.0,0.5,1.0,"[2, 8, 4, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,global_semantic,10,2,4,2,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 7, 1, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,syntax_semantic,10,2,4,2,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,0.5,"[1, 9, 3, 7]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 7, 1, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 7, 6, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 1, 6, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 1, 6, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,llm_semantic,10,2,4,2,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0,"[9, 1, 7, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eaeffe520bae11ebab90acde48001122,llm_hybrid,10,2,4,2,1.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.25,1.0,"[9, 1, 3, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,1.0,"[8, 1, 4, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,1.0,"[8, 1, 4, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,1.0,"[8, 0, 4, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,1.0,"[8, 0, 2, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 4, 5, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 4, 0, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,1.0,"[8, 2, 0, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,eecbf0620bdb11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.14285714285714285,1.0,0.0,0.0,0.5,0.25,1.0,"[8, 4, 2, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 2, 8, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 2, 8, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 2, 8, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 2, 8, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[7, 3, 2, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[7, 3, 2, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 2, 8, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f2987f240bdd11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[7, 2, 3, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,global_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[6, 4, 1, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,syntax_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[6, 4, 1, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[6, 7, 1, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[6, 7, 8, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[6, 7, 4, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,1.0,"[6, 7, 5, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,llm_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,"[8, 1, 0, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,llm_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,0.5,"[7, 6, 8, 3]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,global_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 3, 6, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,syntax_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 3, 6, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,embedding_kmeans_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 3, 6, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,graph_cc_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 3, 6, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,lexical_semantic_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[0, 3, 7, 6]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,graph_cc_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[0, 3, 7, 1]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,llm_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[0, 3, 7, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,llm_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,0.3333333333333333,"[3, 7, 0, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,global_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 7, 9, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,syntax_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 7, 9, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,embedding_kmeans_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 7, 9, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,graph_cc_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 7, 9, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,lexical_semantic_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 8, 0, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,graph_cc_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 7, 9, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,llm_semantic,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[8, 7, 9, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,llm_hybrid,10,2,4,2,1.0,0.2,1.0,0.0,0.0,1.0,0.5,1.0,"[7, 8, 5, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,global_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.2,"[8, 4, 3, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,syntax_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,0.3333333333333333,"[9, 8, 0, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,embedding_kmeans_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.5,0.25,0.5,"[8, 5, 9, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,graph_cc_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.2,"[8, 3, 9, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,lexical_semantic_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[5, 8, 0, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,graph_cc_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,1.0,"[5, 8, 0, 4]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,llm_semantic,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,"[9, 4, 6, 8]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,llm_hybrid,10,2,4,2,1.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.5,0.5,"[4, 0, 5, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__107905_110222,global_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[1, 13, 0, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__107905_110222,syntax_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[1, 13, 0, 10]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__107905_110222,embedding_kmeans_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[1, 13, 12, 19]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__107905_110222,graph_cc_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[1, 2, 5, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__107905_110222,lexical_semantic_hybrid,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[1, 15, 3, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__107905_110222,graph_cc_hybrid,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[1, 15, 0, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__107905_110222,llm_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[1, 13, 19, 2]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__107905_110222,llm_hybrid,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[1, 15, 3, 0]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__115515_779396,global_semantic,20,2,4,2,2.0,0.5,1.4,1.0,1.0,1.0,0.5,1.0,"[3, 18, 19, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__115515_779396,syntax_semantic,20,2,4,2,2.0,0.5,1.4,1.0,1.0,1.0,0.5,1.0,"[3, 18, 19, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__115515_779396,embedding_kmeans_semantic,20,2,4,2,2.0,0.5,1.4,1.0,1.0,1.0,0.5,1.0,"[3, 18, 19, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__115515_779396,graph_cc_semantic,20,2,4,2,2.0,0.5,1.4,1.0,1.0,0.5,0.25,1.0,"[3, 14, 11, 13]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__115515_779396,lexical_semantic_hybrid,20,2,4,2,2.0,0.5,1.4,1.0,1.0,0.5,0.25,1.0,"[3, 19, 13, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__115515_779396,graph_cc_hybrid,20,2,4,2,2.0,0.5,1.4,1.0,1.0,0.5,0.25,1.0,"[3, 13, 14, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__115515_779396,llm_semantic,20,2,4,2,2.0,0.5,1.4,1.0,1.0,1.0,0.5,1.0,"[3, 18, 19, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__115515_779396,llm_hybrid,20,2,4,2,2.0,0.5,1.4,1.0,1.0,0.5,0.25,1.0,"[3, 19, 13, 11]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__128945_47686,global_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[10, 5, 7, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__128945_47686,syntax_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[10, 5, 7, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__128945_47686,embedding_kmeans_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[10, 7, 11, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__128945_47686,graph_cc_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[10, 9, 7, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__128945_47686,lexical_semantic_hybrid,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,0.5,"[2, 10, 5, 9]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__128945_47686,graph_cc_hybrid,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,0.5,"[2, 10, 9, 5]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__128945_47686,llm_semantic,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[10, 11, 7, 18]"
Qwen/Qwen3-0.6B,sentence-transformers/all-MiniLM-L6-v2,musique,2hop__128945_47686,llm_hybrid,20,2,4,2,1.0,0.2,1.0,0.0,0.0,0.5,0.25,1.0,"[10, 2, 11, 8]"
