catalog_size,seed,calibrated,query_id,split,stratum,policy,target_uris,selected_uri,top1_correct,outcome_correct,expected_decision,decision,false_act,confidence,margin,executed_path,retrieval_stages,fallback_count,hint_complied,policy_us,candidate_count,index_fingerprint,oracle_policy,oracle_correct,quality_regret,cost_regret,estimated_discovery_ms
2048,53,1,test-00007-name,test,exact_name,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.8623827067669173,0.20154137154814444,hybrid,1,0,1,12648.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,4.5,392.25033333333334
2048,53,1,test-00007-name,test,exact_name,auto,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.2857142857142857,0.7198943577407225,index,1,0,1,21416.6,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00007-name,test,exact_name,user_hint,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9297619047619047,0.12791666666666668,token,1,0,1,18629.4,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,338.99268333333333
2048,53,1,test-00007-name,test,exact_name,adaptive,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9297619047619047,0.12791666666666668,explicit>token,2,1,1,27923.1,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,340.08686666666665
2048,53,1,test-00007-alias,test,alias,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00819:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,10551.9,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,1.0941833333333333
2048,53,1,test-00007-alias,test,alias,fixed_token,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.7025361803817353,0.19,token,1,0,1,11238.4,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,338.99268333333333
2048,53,1,test-00007-alias,test,alias,fixed_index,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.2857142857142857,1.0,index,1,0,1,12538.8,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00007-alias,test,alias,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00819:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,13149.3,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,97.42106666666666
2048,53,1,test-00007-alias,test,alias,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.8485714285714286,0.28550000000000003,hybrid,1,0,1,17152.0,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,4.5,392.25033333333334
2048,53,1,test-00007-alias,test,alias,auto,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.2857142857142857,1.0,index,1,0,1,10390.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00007-alias,test,alias,user_hint,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9297619047619047,0.19,token,1,0,1,23287.9,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,338.99268333333333
2048,53,1,test-00007-alias,test,alias,adaptive,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9297619047619047,0.19,explicit>token,2,1,1,28584.2,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,340.08686666666665
2048,53,1,test-00007-typo,test,typo,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00819:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,22156.9,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,1.0941833333333333
2048,53,1,test-00007-typo,test,typo,fixed_token,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.8864285714285715,0.11603260869565213,token,1,0,1,17919.1,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,338.99268333333333
2048,53,1,test-00007-typo,test,typo,fixed_index,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.2857142857142857,0.7199118769089508,index,1,0,1,11712.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00007-typo,test,typo,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00819:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,12036.3,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,97.42106666666666
2048,53,1,test-00007-typo,test,typo,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.8497285714285715,0.19619704929483367,hybrid,1,0,1,19834.2,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,4.5,392.25033333333334
2048,53,1,test-00007-typo,test,typo,auto,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.2857142857142857,0.7199118769089508,index,1,0,1,19025.0,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00007-typo,test,typo,user_hint,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9297619047619047,0.11603260869565213,token,1,0,1,9888.4,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,338.99268333333333
2048,53,1,test-00007-typo,test,typo,adaptive,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9297619047619047,0.11603260869565213,explicit>token,2,1,1,31684.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,340.08686666666665
2048,53,1,test-00007-semantic,test,semantic_paraphrase,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00819:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,11528.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,1,,1.0941833333333333
2048,53,1,test-00007-semantic,test,semantic_paraphrase,fixed_token,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_dun_00815:v1!!,0,0,select,ask,0,0.04400794517844985,0.0,token,1,0,1,21471.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,1,,338.99268333333333
2048,53,1,test-00007-semantic,test,semantic_paraphrase,fixed_index,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_bex_00758:v1!!,0,0,select,ask,0,0.2857142857142857,0.0,index,1,0,1,19629.4,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,1,,9.637133333333333
2048,53,1,test-00007-semantic,test,semantic_paraphrase,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.19999999999999998,0.33333333333333315,semantic,1,0,1,19552.6,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,0,0.0,97.42106666666666
2048,53,1,test-00007-semantic,test,semantic_paraphrase,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.8912584117846712,0.10450450450450455,hybrid,1,0,1,20642.1,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,0,2.0,392.25033333333334
2048,53,1,test-00007-semantic,test,semantic_paraphrase,auto,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_bex_00758:v1!!,0,0,select,ask,0,0.2857142857142857,0.0,index,1,0,1,20364.1,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,1,,9.637133333333333
2048,53,1,test-00007-semantic,test,semantic_paraphrase,user_hint,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9859523809523809,0.33333333333333315,semantic,1,0,1,17717.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,0,0.0,97.42106666666666
2048,53,1,test-00007-semantic,test,semantic_paraphrase,adaptive,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9859523809523809,0.33333333333333315,explicit>token>index>semantic,4,3,1,53552.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,0,0.0,447.14506666666665
2048,53,1,test-00007-description,test,description,fixed_explicit,!!ref:tool:synthetic:tool_zaf_00819:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,13184.1,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,1.0941833333333333
2048,53,1,test-00007-description,test,description,fixed_token,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_cav_00531:v1!!,0,0,select,ask,0,0.20432441155334155,0.0,token,1,0,1,14067.2,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,338.99268333333333
2048,53,1,test-00007-description,test,description,fixed_index,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.2857142857142857,0.3250375634920124,index,1,0,1,14197.4,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00007-description,test,description,fixed_semantic,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.19999999999999998,0.33333333333333315,semantic,1,0,1,19753.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,2.5,97.42106666666666
2048,53,1,test-00007-description,test,description,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.8912584117846712,0.1757090207591696,hybrid,1,0,1,17003.3,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,4.5,392.25033333333334
2048,53,1,test-00007-description,test,description,auto,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,0,select,ask,0,0.2857142857142857,0.3250375634920124,index,1,0,1,13163.9,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00007-description,test,description,user_hint,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9859523809523809,0.3250375634920124,index,1,0,1,12364.2,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00007-description,test,description,adaptive,!!ref:tool:synthetic:tool_zaf_00819:v1!!,!!ref:tool:synthetic:tool_zaf_00819:v1!!,1,1,select,select,0,0.9859523809523809,0.3250375634920124,explicit>token>index,3,2,1,41156.4,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,349.724
2048,53,1,test-00008-explicit,test,explicit_uri,fixed_explicit,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,1.0,1.0,explicit,1,0,1,12992.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_explicit,1,0,0.0,1.0941833333333333
2048,53,1,test-00008-explicit,test,explicit_uri,fixed_token,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,1.0,0.7140442655935614,token,1,0,1,13523.3,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_explicit,1,0,1.0,338.99268333333333
2048,53,1,test-00008-explicit,test,explicit_uri,fixed_index,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.2857142857142857,0.719876839425137,index,1,0,1,17166.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_explicit,1,0,0.5,9.637133333333333
2048,53,1,test-00008-explicit,test,explicit_uri,fixed_semantic,!!ref:tool:synthetic:tool_zaf_01063:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,11967.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_explicit,1,1,,97.42106666666666
2048,53,1,test-00008-explicit,test,explicit_uri,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,1.0,0.81529528740213,hybrid,1,0,1,15229.9,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_explicit,1,0,5.0,392.25033333333334
2048,53,1,test-00008-explicit,test,explicit_uri,auto,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.2857142857142857,1.0,explicit,1,0,1,11492.3,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_explicit,1,0,0.5,1.0941833333333333
2048,53,1,test-00008-explicit,test,explicit_uri,user_hint,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9859523809523809,1.0,explicit,1,0,1,15100.9,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_explicit,1,0,0.5,1.0941833333333333
2048,53,1,test-00008-explicit,test,explicit_uri,adaptive,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9859523809523809,1.0,explicit,1,0,1,13508.0,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_explicit,1,0,1.0,1.0941833333333333
2048,53,1,test-00008-name,test,exact_name,fixed_explicit,!!ref:tool:synthetic:tool_zaf_01063:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,15215.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,1.0941833333333333
2048,53,1,test-00008-name,test,exact_name,fixed_token,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9006441102756891,0.1479166666666667,token,1,0,1,16053.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,338.99268333333333
2048,53,1,test-00008-name,test,exact_name,fixed_index,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.2857142857142857,0.7198943577407225,index,1,0,1,11931.3,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00008-name,test,exact_name,fixed_semantic,!!ref:tool:synthetic:tool_zaf_01063:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,10233.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,97.42106666666666
2048,53,1,test-00008-name,test,exact_name,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.8623827067669173,0.21054137154814445,hybrid,1,0,1,13372.6,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,4.5,392.25033333333334
2048,53,1,test-00008-name,test,exact_name,auto,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.2857142857142857,0.7198943577407225,index,1,0,1,14543.3,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00008-name,test,exact_name,user_hint,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9297619047619047,0.1479166666666667,token,1,0,1,15234.8,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,338.99268333333333
2048,53,1,test-00008-name,test,exact_name,adaptive,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9297619047619047,0.1479166666666667,explicit>token,2,1,1,28673.8,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,340.08686666666665
2048,53,1,test-00008-alias,test,alias,fixed_explicit,!!ref:tool:synthetic:tool_zaf_01063:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,20468.8,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,1.0941833333333333
2048,53,1,test-00008-alias,test,alias,fixed_token,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.7025361803817353,0.17105263157894735,token,1,0,1,16632.1,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,338.99268333333333
2048,53,1,test-00008-alias,test,alias,fixed_index,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.2857142857142857,1.0,index,1,0,1,11881.6,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00008-alias,test,alias,fixed_semantic,!!ref:tool:synthetic:tool_zaf_01063:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,18587.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,97.42106666666666
2048,53,1,test-00008-alias,test,alias,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.8485714285714286,0.27697368421052637,hybrid,1,0,1,10379.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,4.5,392.25033333333334
2048,53,1,test-00008-alias,test,alias,auto,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.2857142857142857,1.0,index,1,0,1,14112.6,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00008-alias,test,alias,user_hint,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9297619047619047,0.17105263157894735,token,1,0,1,12378.0,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,338.99268333333333
2048,53,1,test-00008-alias,test,alias,adaptive,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9297619047619047,0.17105263157894735,explicit>token,2,1,1,27763.9,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,340.08686666666665
2048,53,1,test-00008-typo,test,typo,fixed_explicit,!!ref:tool:synthetic:tool_zaf_01063:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,12748.9,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,1.0941833333333333
2048,53,1,test-00008-typo,test,typo,fixed_token,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9006441102756891,0.13603260869565215,token,1,0,1,13329.8,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,338.99268333333333
2048,53,1,test-00008-typo,test,typo,fixed_index,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.2857142857142857,0.7199118769089508,index,1,0,1,18530.3,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00008-typo,test,typo,fixed_semantic,!!ref:tool:synthetic:tool_zaf_01063:v1!!,,0,0,select,abstain,0,0.0,0.0,semantic,1,0,1,11849.1,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,1,,97.42106666666666
2048,53,1,test-00008-typo,test,typo,fixed_hybrid,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.8497285714285715,0.20519704929483368,hybrid,1,0,1,17828.0,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,4.5,392.25033333333334
2048,53,1,test-00008-typo,test,typo,auto,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.2857142857142857,0.7199118769089508,index,1,0,1,10592.7,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,9.637133333333333
2048,53,1,test-00008-typo,test,typo,user_hint,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9297619047619047,0.13603260869565215,token,1,0,1,13585.0,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.0,338.99268333333333
2048,53,1,test-00008-typo,test,typo,adaptive,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,1,select,select,0,0.9297619047619047,0.13603260869565215,explicit>token,2,1,1,25188.6,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_index,1,0,0.5,340.08686666666665
2048,53,1,test-00008-semantic,test,semantic_paraphrase,fixed_explicit,!!ref:tool:synthetic:tool_zaf_01063:v1!!,,0,0,select,abstain,0,0.0,0.0,explicit,1,0,1,12102.0,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,1,,1.0941833333333333
2048,53,1,test-00008-semantic,test,semantic_paraphrase,fixed_token,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_fip_01057:v1!!,0,0,select,ask,0,0.20432441155334155,0.0,token,1,0,1,11398.5,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,1,,338.99268333333333
2048,53,1,test-00008-semantic,test,semantic_paraphrase,fixed_index,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_bex_01022:v1!!,0,0,select,ask,0,0.2857142857142857,0.0,index,1,0,1,12845.4,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,1,,9.637133333333333
2048,53,1,test-00008-semantic,test,semantic_paraphrase,fixed_semantic,!!ref:tool:synthetic:tool_zaf_01063:v1!!,!!ref:tool:synthetic:tool_zaf_01063:v1!!,1,0,select,ask,0,0.19999999999999998,0.33333333333333315,semantic,1,0,1,14703.8,2048,ec0907e8cce8aa9a94febae31b0fb3fdcdd039253444f39c8ff2746dd7f2f2b3,fixed_semantic,1,0,0.0,97.42106666666666
