split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,logical_chunks,requested_chunks,resident_chunks,materialized_chunks,materialized_tokens,active_fraction,distractor_requests,routing_ms,gist_index_build_ms,token_index_build_ms,cold_discovery_ms,semantic_comparisons,token_comparisons,selected_chunk_ids,positive_chunk_ids,selected_hops,selected_hop_pairs,channel
validation,hotpotqa,5a7415cf55429979e28828a6,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61,4,61,0,0,0.0,4,74.47609980590641,4.055799916386604,21.291299955919385,99.8231996782124,61,61,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=7|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=0|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=31|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=42,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=16|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=17|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=18|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=19|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=51|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=52|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=53|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=54,1|1|1|1,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=7@1|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=0@1|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=31@1|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=42@1,approx
validation,hotpotqa,5a7415cf55429979e28828a6,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61,4,61,0,0,0.0,4,82.64279994182289,4.429199965670705,22.31470006518066,109.38669997267425,61,61,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=7|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=0|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=48|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=50,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=16|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=17|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=18|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=19|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=51|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=52|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=53|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=54,1|1|1|1,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=7@1|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=0@1|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=48@1|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=50@1,hybrid
validation,hotpotqa,5a7415cf55429979e28828a6,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61,4,61,0,0,0.0,4,196.29820017144084,3.135700011625886,26.977800065651536,226.41170024871826,183,183,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=7|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=0|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=42|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=45,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=16|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=17|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=18|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=19|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=51|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=52|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=53|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=54,1|1|2|2,benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=7@1|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=0@1|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=42@2|benchmark://hotpotqa/5a7415cf55429979e28828a6#chunk=45@2,iterative_hybrid
test,hotpotqa,5adc3aff5542996e685252eb,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39,4,39,0,0,0.0,4,1.860199961811304,3.532799892127514,0.0,5.392999853938818,39,0,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=4|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=32|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=25,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=16|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=17|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=38,1|1|1|1,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=4@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=32@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=25@1,gist
test,hotpotqa,5adc3aff5542996e685252eb,B2_exact,0.5,0.5,0.3333333333333333,0.36331756126716835,1.0,0.0,0.5,39,4,39,0,0,0.0,2,43.32530009560287,3.0413998756557703,16.899999929592013,63.266699900850654,39,39,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=17,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=16|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=17|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=38,1|1|1|1,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=17@1,exact
test,hotpotqa,5adc3aff5542996e685252eb,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39,4,39,0,0,0.0,4,44.85720000229776,3.8244000170379877,17.88739999756217,66.56900001689792,39,39,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=20|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=16|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=17|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=38,1|1|1|1,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=20@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36@1,bm25
test,hotpotqa,5adc3aff5542996e685252eb,B4_approx,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,39,4,39,0,0,0.0,3,41.22749995440245,3.3412999473512173,17.59799988940358,62.166799791157246,39,39,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=16|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=17|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=38,1|1|1|1,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=31@1,approx
test,hotpotqa,5adc3aff5542996e685252eb,H2_token_semantic,0.25,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.75,39,4,39,0,0,0.0,3,41.681200033053756,4.2363000102341175,17.46969996020198,63.38720000348985,39,39,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=4,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=16|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=17|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=38,1|1|1|1,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=4@1,hybrid
test,hotpotqa,5adc3aff5542996e685252eb,H5_iterative_hybrid,0.25,0.25,0.25,0.16812753627111746,1.0,0.0,0.75,39,4,39,0,0,0.0,3,104.54059997573495,3.1824999023228884,16.80180011317134,124.52489999122918,117,117,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=34|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=16|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=17|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=38,1|1|2|2,benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=35@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=36@1|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=34@2|benchmark://hotpotqa/5adc3aff5542996e685252eb#chunk=37@2,iterative_hybrid
test,hotpotqa,5ab56db7554299494045efc6,B0_gist,0.25,0.25,0.25,0.16812753627111746,1.0,0.0,0.75,40,4,40,0,0,0.0,3,3.3938998822122812,3.2331000547856092,0.0,6.6269999369978905,40,0,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=20|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=29|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=26|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=25,1|1|1|1,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=20@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=29@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=26@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2@1,gist
test,hotpotqa,5ab56db7554299494045efc6,B2_exact,0.75,0.75,1.0,0.8318724637288826,1.0,0.0,0.25,40,4,40,0,0,0.0,1,54.034800035879016,3.197199897840619,19.85769998282194,77.08969991654158,40,40,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=21,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=25,1|1|1|1,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=21@1,exact
test,hotpotqa,5ab56db7554299494045efc6,B1_bm25,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,40,4,40,0,0,0.0,3,51.30420019850135,4.0299000684171915,18.857700051739812,74.19180031865835,40,40,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=25|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=26|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=18|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=21,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=25,1|1|1|1,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=25@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=26@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=18@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=21@1,bm25
test,hotpotqa,5ab56db7554299494045efc6,B4_approx,0.75,0.75,1.0,0.8318724637288826,1.0,0.0,0.25,40,4,40,0,0,0.0,1,50.25200010277331,3.2492000609636307,18.519700039178133,72.02090020291507,40,40,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=21,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=25,1|1|1|1,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=21@1,approx
test,hotpotqa,5ab56db7554299494045efc6,H2_token_semantic,0.75,0.75,1.0,0.8318724637288826,1.0,0.0,0.25,40,4,40,0,0,0.0,1,52.84480005502701,3.313800087198615,18.6729000415653,74.83150018379092,40,40,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=21,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=25,1|1|1|1,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=21@1,hybrid
test,hotpotqa,5ab56db7554299494045efc6,H5_iterative_hybrid,0.75,0.75,1.0,0.8318724637288826,1.0,0.0,0.25,40,4,40,0,0,0.0,1,121.23219994828105,3.478800179436803,18.426799913868308,143.13780004158616,120,120,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=13,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=25,1|1|2|2,benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=2@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=1@1|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=0@2|benchmark://hotpotqa/5ab56db7554299494045efc6#chunk=13@2,iterative_hybrid
test,hotpotqa,5ab2b863554299295394685a,B0_gist,0.3333333333333333,0.25,0.25,0.20210734650054757,1.0,0.0,0.6666666666666667,48,4,48,0,0,0.0,3,2.018400002270937,3.833099966868758,0.0,5.851499969139695,48,0,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=40|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=8|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=9|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=32,1|1|1|1,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=40@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=8@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=9@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28@1,gist
test,hotpotqa,5ab2b863554299295394685a,B2_exact,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,48,4,48,0,0,0.0,3,57.74089996702969,3.6573000252246857,22.718399995937943,84.11659998819232,48,48,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=30|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=0|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=1,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=32,1|1|1|1,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=30@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=0@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=1@1,exact
test,hotpotqa,5ab2b863554299295394685a,B1_bm25,0.3333333333333333,0.25,0.5,0.2960819109658652,1.0,0.0,0.6666666666666667,48,4,48,0,0,0.0,3,57.68340011127293,4.747600061818957,21.72630000859499,84.15730018168688,48,48,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=27|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=47|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=20,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=32,1|1|1|1,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=27@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=47@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=20@1,bm25
test,hotpotqa,5ab2b863554299295394685a,B4_approx,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,48,4,48,0,0,0.0,3,59.59269986487925,5.422699963673949,22.743599954992533,87.75899978354573,48,48,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=30|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=20|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=39,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=32,1|1|1|1,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=30@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=20@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=39@1,approx
test,hotpotqa,5ab2b863554299295394685a,H2_token_semantic,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,48,4,48,0,0,0.0,3,60.85929996334016,4.748600069433451,21.554799983277917,87.16270001605153,48,48,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=30|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=40|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=9,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=32,1|1|1|1,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=30@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=40@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=9@1,hybrid
test,hotpotqa,5ab2b863554299295394685a,H5_iterative_hybrid,0.3333333333333333,0.25,1.0,0.46927872602275644,1.0,0.0,0.6666666666666667,48,4,48,0,0,0.0,3,142.53260008990765,3.847199957817793,22.15269999578595,168.5325000435114,144,144,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=30|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=37|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=1,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=28|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=32,1|1|2|2,benchmark://hotpotqa/5ab2b863554299295394685a#chunk=31@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=30@1|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=37@2|benchmark://hotpotqa/5ab2b863554299295394685a#chunk=1@2,iterative_hybrid
test,hotpotqa,5a710a915542994082a3e504,B0_gist,0.5,0.5,1.0,0.5855700749881525,1.0,0.0,0.5,36,4,36,0,0,0.0,2,1.9664999563246965,3.6661000922322273,0.0,5.632600048556924,36,0,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=17,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,1|1|1|1,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=17@1,gist
test,hotpotqa,5a710a915542994082a3e504,B2_exact,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,36,4,36,0,0,0.0,3,47.369400039315224,2.858899999409914,15.717000002041459,65.9453000407666,36,36,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=14|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,1|1|1|1,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=14@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34@1,exact
test,hotpotqa,5a710a915542994082a3e504,B1_bm25,0.75,0.75,1.0,0.8318724637288826,1.0,0.0,0.25,36,4,36,0,0,0.0,1,53.52109996601939,3.010799875482917,16.300899907946587,72.8327997494489,36,36,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=26,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,1|1|1|1,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=26@1,bm25
test,hotpotqa,5a710a915542994082a3e504,B4_approx,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,36,4,36,0,0,0.0,3,50.78670009970665,3.012700006365776,16.19469979777932,69.99409990385175,36,36,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,1|1|1|1,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4@1,approx
test,hotpotqa,5a710a915542994082a3e504,H2_token_semantic,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,36,4,36,0,0,0.0,3,50.88249989785254,4.3045999482274055,16.78960002027452,71.97669986635447,36,36,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=12|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=24|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=25,1|1|1|1,benchmark://hotpotqa/5a710a915542994082a3e504#chunk=13@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=4@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=29@1|benchmark://hotpotqa/5a710a915542994082a3e504#chunk=34@1,hybrid
