split,dataset,example_id,left_channel,right_channel,selected_jaccard,shared_gold_chunks
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,bm25,hybrid,0.3333333333333333,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,bm25,iterative_hybrid,0.3333333333333333,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,approx,hybrid,0.3333333333333333,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,approx,iterative_hybrid,0.3333333333333333,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,hybrid,iterative_hybrid,0.3333333333333333,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,gist,exact,0.14285714285714285,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,gist,bm25,0.14285714285714285,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,gist,approx,0.14285714285714285,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,gist,hybrid,0.14285714285714285,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,gist,iterative_hybrid,0.14285714285714285,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,exact,bm25,0.0,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,exact,approx,0.0,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,exact,hybrid,0.0,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,exact,iterative_hybrid,0.0,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,bm25,approx,0.6,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,bm25,hybrid,1.0,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,bm25,iterative_hybrid,0.3333333333333333,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,approx,hybrid,0.6,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,approx,iterative_hybrid,0.3333333333333333,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,hybrid,iterative_hybrid,0.3333333333333333,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,gist,exact,0.6,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,gist,bm25,0.14285714285714285,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,gist,approx,0.6,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,gist,hybrid,0.6,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,gist,iterative_hybrid,0.6,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,exact,bm25,0.14285714285714285,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,exact,approx,0.6,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,exact,hybrid,0.6,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,exact,iterative_hybrid,0.6,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,bm25,approx,0.3333333333333333,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,bm25,hybrid,0.3333333333333333,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,bm25,iterative_hybrid,0.3333333333333333,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,approx,hybrid,1.0,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,approx,iterative_hybrid,0.6,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,hybrid,iterative_hybrid,0.6,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,gist,exact,0.0,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,gist,bm25,0.0,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,gist,approx,0.14285714285714285,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,gist,hybrid,0.14285714285714285,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,gist,iterative_hybrid,0.14285714285714285,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,exact,bm25,0.0,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,exact,approx,0.0,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,exact,hybrid,0.0,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,exact,iterative_hybrid,0.0,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,bm25,approx,0.3333333333333333,1
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,bm25,hybrid,0.3333333333333333,1
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,bm25,iterative_hybrid,0.0,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,approx,hybrid,1.0,1
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,approx,iterative_hybrid,0.14285714285714285,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,hybrid,iterative_hybrid,0.14285714285714285,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,gist,exact,0.0,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,gist,bm25,0.0,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,gist,approx,0.0,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,gist,hybrid,0.0,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,gist,iterative_hybrid,0.0,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,exact,bm25,0.0,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,exact,approx,0.3333333333333333,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,exact,hybrid,0.3333333333333333,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,exact,iterative_hybrid,0.3333333333333333,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,bm25,approx,0.14285714285714285,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,bm25,hybrid,0.3333333333333333,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,bm25,iterative_hybrid,0.0,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,approx,hybrid,0.6,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,approx,iterative_hybrid,0.3333333333333333,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,hybrid,iterative_hybrid,0.3333333333333333,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,gist,exact,0.14285714285714285,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,gist,bm25,0.0,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,gist,approx,0.0,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,gist,hybrid,0.14285714285714285,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,gist,iterative_hybrid,0.14285714285714285,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,exact,bm25,0.3333333333333333,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,exact,approx,0.14285714285714285,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,exact,hybrid,0.3333333333333333,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,exact,iterative_hybrid,0.3333333333333333,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,bm25,approx,0.3333333333333333,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,bm25,hybrid,0.3333333333333333,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,bm25,iterative_hybrid,0.0,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,approx,hybrid,0.6,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,approx,iterative_hybrid,0.14285714285714285,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,hybrid,iterative_hybrid,0.3333333333333333,1
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,gist,exact,0.0,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,gist,bm25,0.0,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,gist,approx,0.0,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,gist,hybrid,0.0,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,gist,iterative_hybrid,0.0,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,exact,bm25,0.3333333333333333,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,exact,approx,0.3333333333333333,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,exact,hybrid,0.3333333333333333,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,exact,iterative_hybrid,0.3333333333333333,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,bm25,approx,0.6,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,bm25,hybrid,0.6,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,bm25,iterative_hybrid,0.3333333333333333,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,approx,hybrid,1.0,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,approx,iterative_hybrid,0.3333333333333333,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,hybrid,iterative_hybrid,0.3333333333333333,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,gist,exact,0.0,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,gist,bm25,0.0,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,gist,approx,0.0,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,gist,hybrid,0.0,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,gist,iterative_hybrid,0.0,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,exact,bm25,0.0,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,exact,approx,0.3333333333333333,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,exact,hybrid,0.3333333333333333,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,exact,iterative_hybrid,0.3333333333333333,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,bm25,approx,0.14285714285714285,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,bm25,hybrid,0.14285714285714285,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,bm25,iterative_hybrid,0.0,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,approx,hybrid,0.3333333333333333,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,approx,iterative_hybrid,0.14285714285714285,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,hybrid,iterative_hybrid,0.3333333333333333,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,gist,exact,0.14285714285714285,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,gist,bm25,0.0,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,gist,approx,0.0,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,gist,hybrid,0.14285714285714285,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,gist,iterative_hybrid,0.0,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,exact,bm25,0.3333333333333333,2
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,exact,approx,0.3333333333333333,2
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,exact,hybrid,0.3333333333333333,2
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,exact,iterative_hybrid,0.3333333333333333,2
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,bm25,approx,0.3333333333333333,2
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,bm25,hybrid,0.3333333333333333,2
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,bm25,iterative_hybrid,0.6,3
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,approx,hybrid,0.3333333333333333,2
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,approx,iterative_hybrid,0.3333333333333333,2
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,hybrid,iterative_hybrid,0.3333333333333333,2
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,gist,exact,0.14285714285714285,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,gist,bm25,0.14285714285714285,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,gist,approx,0.14285714285714285,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,gist,hybrid,0.3333333333333333,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,gist,iterative_hybrid,0.3333333333333333,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,exact,bm25,0.14285714285714285,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,exact,approx,0.3333333333333333,1
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,exact,hybrid,0.14285714285714285,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,exact,iterative_hybrid,0.3333333333333333,1
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,bm25,approx,0.6,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,bm25,hybrid,0.3333333333333333,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,bm25,iterative_hybrid,0.14285714285714285,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,approx,hybrid,0.3333333333333333,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,approx,iterative_hybrid,0.3333333333333333,1
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,hybrid,iterative_hybrid,0.6,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,gist,exact,0.0,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,gist,bm25,0.14285714285714285,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,gist,approx,0.0,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,gist,hybrid,0.6,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,exact,bm25,0.14285714285714285,1
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,exact,approx,0.3333333333333333,1
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,exact,hybrid,0.0,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,exact,iterative_hybrid,0.0,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,bm25,approx,0.3333333333333333,2
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,bm25,hybrid,0.14285714285714285,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,bm25,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,approx,hybrid,0.0,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,approx,iterative_hybrid,0.0,0
test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,hybrid,iterative_hybrid,0.3333333333333333,0
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,gist,exact,0.3333333333333333,1
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,gist,bm25,0.14285714285714285,1
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,gist,approx,0.3333333333333333,1
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,gist,hybrid,0.6,1
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,exact,bm25,0.6,3
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,exact,approx,0.6,2
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,exact,hybrid,0.6,2
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,exact,iterative_hybrid,1.0,3
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,bm25,approx,0.6,2
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,bm25,hybrid,0.3333333333333333,2
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,bm25,iterative_hybrid,0.6,3
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,approx,hybrid,0.6,2
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,approx,iterative_hybrid,0.6,2
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,hybrid,iterative_hybrid,0.6,2
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,gist,exact,0.3333333333333333,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,gist,bm25,0.14285714285714285,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,gist,approx,0.14285714285714285,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,gist,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,gist,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,exact,bm25,0.3333333333333333,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,exact,approx,0.6,2
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,exact,hybrid,0.6,2
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,bm25,approx,0.3333333333333333,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,bm25,hybrid,0.14285714285714285,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,bm25,iterative_hybrid,0.14285714285714285,1
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,approx,hybrid,0.3333333333333333,2
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,2
validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,hybrid,iterative_hybrid,0.6,2
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,gist,exact,0.14285714285714285,0
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,gist,bm25,0.0,0
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,gist,approx,0.0,0
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,gist,hybrid,0.14285714285714285,0
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,gist,iterative_hybrid,0.14285714285714285,0
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,exact,bm25,0.3333333333333333,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,exact,approx,0.6,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,exact,hybrid,0.3333333333333333,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,exact,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,bm25,approx,0.3333333333333333,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,bm25,hybrid,0.14285714285714285,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,bm25,iterative_hybrid,0.14285714285714285,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,approx,hybrid,0.3333333333333333,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,approx,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,hybrid,iterative_hybrid,0.6,1
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,gist,exact,0.3333333333333333,1
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,gist,bm25,0.14285714285714285,1
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,gist,approx,0.3333333333333333,1
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,gist,hybrid,0.3333333333333333,1
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,exact,bm25,0.3333333333333333,2
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,exact,approx,1.0,3
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,exact,hybrid,1.0,3
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,exact,iterative_hybrid,0.6,2
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,bm25,approx,0.3333333333333333,2
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,bm25,hybrid,0.3333333333333333,2
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,bm25,iterative_hybrid,0.3333333333333333,2
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,approx,hybrid,1.0,3
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,approx,iterative_hybrid,0.6,2
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,hybrid,iterative_hybrid,0.6,2
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,gist,exact,0.14285714285714285,0
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,gist,bm25,0.3333333333333333,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,gist,approx,0.3333333333333333,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,gist,hybrid,0.3333333333333333,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,gist,iterative_hybrid,0.3333333333333333,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,exact,bm25,0.14285714285714285,0
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,exact,approx,0.3333333333333333,0
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,exact,hybrid,0.3333333333333333,0
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,exact,iterative_hybrid,0.3333333333333333,0
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,bm25,approx,0.6,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,bm25,hybrid,0.6,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,bm25,iterative_hybrid,0.6,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,approx,hybrid,1.0,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,approx,iterative_hybrid,0.6,1
validation,2wikimultihopqa,002e925e0bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.6,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,gist,exact,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,gist,bm25,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,gist,approx,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,gist,hybrid,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,gist,iterative_hybrid,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,exact,bm25,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,exact,approx,0.3333333333333333,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,exact,hybrid,0.6,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,exact,iterative_hybrid,0.6,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,bm25,approx,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,bm25,hybrid,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,bm25,iterative_hybrid,0.14285714285714285,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,approx,hybrid,0.6,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,approx,iterative_hybrid,0.6,1
test,2wikimultihopqa,002f12240bde11eba7f7acde48001122,hybrid,iterative_hybrid,0.6,1
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,gist,exact,0.0,0
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,gist,bm25,0.3333333333333333,1
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,gist,approx,0.14285714285714285,0
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,gist,hybrid,0.3333333333333333,1
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,gist,iterative_hybrid,0.3333333333333333,1
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,exact,bm25,0.14285714285714285,1
test,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,exact,approx,0.6,1
