seed,variant,dataset,example_id,condition,answer,generated_answer,trainable_parameter_count,trainable_memory_bytes,gold_mean_logprob_delta_vs_none,gold_first_token_rank_delta_vs_none,gold_first_token_margin_delta_vs_none,no_pra_gold_logprob_delta_vs_frozen,no_pra_first_token_rank_delta_vs_frozen,no_pra_first_token_margin_delta_vs_frozen,pra_off_gold_metrics_exact,teacher_forced_seconds,generation_seconds,active_memory_tokens,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,gold_first_token_margin,em,f1,answer_contained,trainable_parameter_percent,trainable_memory_bytes_fp32
37,lm_head,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,155582464,311164928,-0.7451217174530029,2,-2.078125,-0.0003954172134399414,2,0.0,False,0.1648359999526292,0.5999040000024252,384,-10.835782051086426,-2.7089455127716064,7.126829586923122e-05,6,-9.546875,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer is credited with working,155582464,311164928,1.0310214161872864,-2,3.875,-0.0003954172134399414,2,0.0,False,0.23459639999782667,0.8060359999653883,0,-3.7312095165252686,-0.9328023791313171,0.026701129972934723,2,-3.59375,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",155582464,311164928,0.0,0,0.0,0.01990365982055664,-1,0.0,False,0.14608109998516738,0.7090721999993548,0,-7.104772090911865,-7.104772090911865,0.000821176974568516,7,-7.03125,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",155582464,311164928,-0.19997453689575195,0,-0.15625,0.01990365982055664,-1,0.0,False,0.15126429998781532,0.7468275999999605,384,-7.304746627807617,-7.304746627807617,0.000672339869197458,7,-7.1875,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",155582464,311164928,0.08020305633544922,0,0.125,0.01990365982055664,-1,0.0,False,0.151390100014396,0.7784624000196345,384,-7.024569034576416,-7.024569034576416,0.0008897507796064019,7,-6.90625,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",155582464,311164928,-0.9857134819030762,3,-1.0,0.01990365982055664,-1,0.0,False,0.22986670001409948,0.7654516999609768,0,-8.090485572814941,-8.090485572814941,0.00030644083744846284,10,-8.03125,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",155582464,311164928,0.0,0,0.0,0.2080235481262207,1,0.0,False,0.15681219997350127,0.7236867999890819,0,-5.717720031738281,-5.717720031738281,0.0032871963921934366,11,-5.4375,0.0,0.25,1.0,26.102253985706433,622329856
37,lm_head,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",155582464,311164928,-0.27820920944213867,-3,-0.15625,0.2080235481262207,1,0.0,False,0.15994330000830814,0.7829210999771021,896,-5.99592924118042,-5.99592924118042,0.0024888631887733936,8,-5.59375,0.0,0.25,1.0,26.102253985706433,622329856
37,lm_head,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",155582464,311164928,-0.21097707748413086,0,-0.109375,0.2080235481262207,1,0.0,False,0.15916390001075342,0.785042000003159,384,-5.928697109222412,-5.928697109222412,0.0026619473937898874,11,-5.546875,0.0,0.25,1.0,26.102253985706433,622329856
37,lm_head,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,"Yes, the paper clearly establishes that the",155582464,311164928,-1.30027437210083,4,-0.75,0.2080235481262207,1,0.0,False,0.44770970003446564,0.972016999963671,0,-7.017994403839111,-7.017994403839111,0.0008956199162639678,15,-6.1875,0.0,0.25,1.0,26.102253985706433,622329856
37,lm_head,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",155582464,311164928,0.0,0,0.0,0.23247098922729492,-1,0.0,False,0.14960969996172935,0.712689500011038,0,-6.714268207550049,-6.714268207550049,0.0012134736170992255,9,-6.609375,0.0,0.25,1.0,26.102253985706433,622329856
37,lm_head,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is generally",155582464,311164928,0.04541158676147461,3,0.109375,0.23247098922729492,-1,0.0,False,0.15880829998059198,0.804303599987179,1664,-6.668856620788574,-6.668856620788574,0.001269849599339068,12,-6.5,0.0,0.25,1.0,26.102253985706433,622329856
37,lm_head,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",155582464,311164928,-0.3389430046081543,10,-0.15625,0.23247098922729492,-1,0.0,False,0.1539706999901682,0.7799517000094056,384,-7.053211212158203,-7.053211212158203,0.0008646281785331666,19,-6.765625,0.0,0.25,1.0,26.102253985706433,622329856
37,lm_head,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,"No, the template-based model is not",155582464,311164928,-2.414278507232666,30,-1.4921875,0.23247098922729492,-1,0.0,False,0.9401927000144497,1.3567357999854721,0,-9.128546714782715,-9.128546714782715,0.00010852322157006711,39,-8.1015625,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"Yes, the dataset features only English language",155582464,311164928,0.0,0,0.0,0.27733707427978516,-1,0.296875,False,0.1478032000013627,0.703161200042814,0,-8.44751262664795,-8.44751262664795,0.0002144332102034241,15,-7.71875,0.0,0.25,1.0,26.102253985706433,622329856
37,lm_head,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",155582464,311164928,0.09508419036865234,-3,0.109375,0.27733707427978516,-1,0.296875,False,0.15733479999471456,0.7762619000277482,896,-8.352428436279297,-8.352428436279297,0.00023582314315717667,12,-7.609375,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",155582464,311164928,-1.1158771514892578,8,-1.25,0.27733707427978516,-1,0.296875,False,0.1531486000167206,0.7712644000421278,384,-9.563389778137207,-9.563389778137207,7.02542529325001e-05,23,-8.96875,0.0,0.0,0.0,26.102253985706433,622329856
37,lm_head,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",155582464,311164928,-0.49300193786621094,5,-0.65625,0.27733707427978516,-1,0.296875,False,0.4549653999856673,0.9706023000180721,0,-8.94051456451416,-8.94051456451416,0.000130973567138426,20,-8.375,0.0,0.0,0.0,26.102253985706433,622329856
37,final_norm_lm_head,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,Marilyn Monroe.,155583488,311166976,0.0,0,0.0,0.416409969329834,4,2.28125,False,0.15866800001822412,0.5509214000194333,0,-35.67008590698242,-7.134017467498779,0.006159177981317043,8,-4.28125,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,Marilyn Monroe.,155583488,311166976,1.103109359741211,-1,1.265625,0.416409969329834,4,2.28125,False,0.16371719999006018,0.6106349999899976,388,-30.154541015625,-6.030908107757568,0.013909119181334972,7,-3.015625,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Marilyn Monroe.,155583488,311166976,-0.18389511108398438,8,-1.625,0.416409969329834,4,2.28125,False,0.16475209995405748,0.6159037999459542,384,-36.589561462402344,-7.317912578582764,0.001684842281974852,16,-5.90625,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,"Derek Jacobi, as mentioned in",155583488,311166976,6.2187641859054565,-1,0.453125,0.416409969329834,4,2.28125,False,0.23377049999544397,0.7816587000270374,0,-4.576266288757324,-0.9152532815933228,0.010881630703806877,7,-3.828125,0.0,0.4444444444444445,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,155583488,311166976,0.0,0,0.0,0.04854869842529297,-2,0.09375,False,0.15806569997221231,0.718365500040818,0,-23.909963607788086,-11.954981803894043,4.166866851562645e-11,3506,-23.875,0.0,0.22222222222222224,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Alfred is in the county of Maine,155583488,311166976,2.16951847076416,-2579,4.3828125,0.04854869842529297,-2,0.09375,False,0.1613939999951981,0.7939089999999851,512,-19.570926666259766,-9.785463333129883,3.1875055928054508e-09,927,-19.4921875,0.0,0.22222222222222224,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in the county of Maine,155583488,311166976,1.2212867736816406,-1776,2.4296875,0.04854869842529297,-2,0.09375,False,0.16143650002777576,0.7931558000273071,384,-21.467390060424805,-10.733695030212402,4.787104601611247e-10,1730,-21.4453125,0.0,0.22222222222222224,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",155583488,311166976,1.2907819747924805,-2243,2.546875,0.04854869842529297,-2,0.09375,False,0.3705885999952443,0.7944417999824509,0,-21.328399658203125,-10.664199829101562,5.460605301266241e-10,1263,-21.328125,0.0,0.5,1.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,155583488,311166976,0.0,0,0.0,-0.042502403259277344,6,0.015625,False,0.15564419998554513,0.7251805000123568,0,-21.07276725769043,-10.536383628845215,7.87698954809457e-05,39,-9.25,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,155583488,311166976,1.3060436248779297,-19,1.71875,-0.042502403259277344,6,0.015625,False,0.16417850001016632,0.7784181999741122,384,-18.46068000793457,-9.230340003967285,0.00037683520349673927,20,-7.53125,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,155583488,311166976,-0.020140647888183594,-11,0.890625,-0.042502403259277344,6,0.015625,False,0.16074949997710064,0.7982429999974556,384,-21.113048553466797,-10.556524276733398,0.00018329302838537842,28,-8.359375,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,155583488,311166976,9.789217293262482,-37,8.21875,-0.042502403259277344,6,0.015625,False,0.22925890004262328,0.7890209999750368,0,-1.4943326711654663,-0.7471663355827332,0.22443175315856934,2,-1.03125,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,155583488,311166976,0.0,0,0.0,-0.0003954172134399414,2,0.0,False,0.15782059996854514,0.55507599998964,0,-7.855295181274414,-1.9638237953186035,0.0005691827973350883,4,-7.46875,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,155583488,311166976,-0.7940213680267334,1,-1.78125,-0.0003954172134399414,2,0.0,False,0.16393710003467277,0.6075367000303231,512,-11.031380653381348,-2.757845163345337,9.584752842783928e-05,5,-9.25,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,155583488,311166976,-0.7451260089874268,2,-2.078125,-0.0003954172134399414,2,0.0,False,0.16441570001188666,0.616857799992431,384,-10.835799217224121,-2.7089498043060303,7.126706623239443e-05,6,-9.546875,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer is credited with working,155583488,311166976,1.0310214161872864,-2,3.875,-0.0003954172134399414,2,0.0,False,0.23699479998322204,0.790700800018385,0,-3.7312095165252686,-0.9328023791313171,0.026701129972934723,2,-3.59375,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",155583488,311166976,0.0,0,0.0,0.01986217498779297,-1,0.0,False,0.14599380001891404,0.7083796000224538,0,-7.104813575744629,-7.104813575744629,0.000821142690256238,7,-7.03125,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",155583488,311166976,-0.19993257522583008,0,-0.15625,0.01986217498779297,-1,0.0,False,0.15005320002092049,0.7847868999815546,384,-7.304746150970459,-7.304746150970459,0.0006723402184434235,7,-7.1875,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",155583488,311166976,0.0802450180053711,0,0.125,0.01986217498779297,-1,0.0,False,0.1498109000385739,0.7809539000154473,384,-7.024568557739258,-7.024568557739258,0.0008897513034753501,7,-6.90625,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",155583488,311166976,-0.9856729507446289,3,-1.0,0.01986217498779297,-1,0.0,False,0.22296109999297187,0.7925109999487177,0,-8.090486526489258,-8.090486526489258,0.00030644069192931056,10,-8.03125,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",155583488,311166976,0.0,0,0.0,0.2080230712890625,1,0.0,False,0.15289040002971888,0.7269144000019878,0,-5.7177205085754395,-5.7177205085754395,0.003287196159362793,11,-5.4375,0.0,0.25,1.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",155583488,311166976,-0.27813196182250977,-3,-0.15625,0.2080230712890625,1,0.0,False,0.1609481999767013,0.7787967000040226,896,-5.995852470397949,-5.995852470397949,0.002489053877070546,8,-5.59375,0.0,0.25,1.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",155583488,311166976,-0.21097707748413086,0,-0.109375,0.2080230712890625,1,0.0,False,0.1608907000045292,0.7779428000212647,384,-5.92869758605957,-5.92869758605957,0.002661946462467313,11,-5.546875,0.0,0.25,1.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,"Yes, the paper clearly establishes that the",155583488,311166976,-1.3003435134887695,4,-0.75,0.2080230712890625,1,0.0,False,0.4388351999805309,0.9623991000116803,0,-7.018064022064209,-7.018064022064209,0.0008955576340667903,15,-6.1875,0.0,0.25,1.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",155583488,311166976,0.0,0,0.0,0.23247575759887695,-1,0.0,False,0.14654670003801584,0.7356706000282429,0,-6.714263439178467,-6.714263439178467,0.0012134794378653169,9,-6.609375,0.0,0.25,1.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is generally",155583488,311166976,0.0453948974609375,3,0.109375,0.23247575759887695,-1,0.0,False,0.15827539999736473,0.8135483000078239,1664,-6.668868541717529,-6.668868541717529,0.0012698344653472304,12,-6.5,0.0,0.25,1.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",155583488,311166976,-0.33894872665405273,10,-0.15625,0.23247575759887695,-1,0.0,False,0.15053709998028353,0.7677877999958582,384,-7.0532121658325195,-7.0532121658325195,0.0008646271890029311,19,-6.765625,0.0,0.25,1.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,"No, the template-based model is not",155583488,311166976,-2.4142842292785645,30,-1.4921875,0.23247575759887695,-1,0.0,False,0.9371436999645084,1.3569229999557137,0,-9.128547668457031,-9.128547668457031,0.00010852303967112675,39,-8.1015625,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"Yes, the dataset features only English language",155583488,311166976,0.0,0,0.0,0.27733802795410156,-1,0.296875,False,0.14698790002148598,0.720441400015261,0,-8.447511672973633,-8.447511672973633,0.00021443328296300024,15,-7.71875,0.0,0.25,1.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",155583488,311166976,0.09508323669433594,-3,0.109375,0.27733802795410156,-1,0.296875,False,0.15342930000042543,0.8079181000357494,896,-8.352428436279297,-8.352428436279297,0.00023582308494951576,12,-7.609375,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",155583488,311166976,-1.1158781051635742,8,-1.25,0.27733802795410156,-1,0.296875,False,0.15259219997096807,0.7812568999943323,384,-9.563389778137207,-9.563389778137207,7.025424565654248e-05,23,-8.96875,0.0,0.0,0.0,26.10242578339747,622333952
37,final_norm_lm_head,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",155583488,311166976,-0.49300289154052734,5,-0.65625,0.27733802795410156,-1,0.296875,False,0.4565458000288345,0.9720791999716312,0,-8.94051456451416,-8.94051456451416,0.000130973567138426,20,-8.375,0.0,0.0,0.0,26.10242578339747,622333952
53,fixed,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,0,0,0.0,0,0.0,0.0,0,0.0,True,0.15954099997179583,0.7250302999746054,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,The star in the film *Up at,0,0,1.2682533264160156,-1,1.25,0.0,0,0.0,True,0.17129319999367,0.7898480000440031,388,-31.410869598388672,-6.282174110412598,0.004644747357815504,3,-5.3125,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,The star in the film *Up at,0,0,-0.04796648025512695,10,-0.828125,0.0,0,0.0,True,0.16380269994260743,0.8024809000198729,384,-37.99197006225586,-7.59839391708374,0.0005979319685138762,14,-7.390625,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,The star in the film Up at the,0,0,6.5168256759643555,3,2.3125,0.0,0,0.0,True,0.23505999997723848,0.7770530999987386,0,-5.168008804321289,-1.0336017608642578,0.0060163759626448154,7,-4.25,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,0,0,0.0,0,0.0,0.0,0,0.0,True,0.15635080001084134,0.7231676999945194,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.0,0
53,fixed,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Alfred is in the county of Maine,0,0,2.179215431213379,-2582,4.3984375,0.0,0,0.0,True,0.16116940003121272,0.8125667000422254,512,-19.648630142211914,-9.824315071105957,2.9785724997566376e-09,926,-19.5703125,0.0,0.22222222222222224,0.0,0.0,0
53,fixed,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in the county of Maine,0,0,1.228017807006836,-1780,2.4453125,0.0,0,0.0,True,0.1641570000210777,0.8158780000521801,384,-21.551025390625,-10.7755126953125,4.4509820829041757e-10,1728,-21.5234375,0.0,0.22222222222222224,0.0,0.0,0
53,fixed,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",0,0,1.3002290725708008,-2245,2.5625,0.0,0,0.0,True,0.36782230000244454,0.8709936999948695,0,-21.40660285949707,-10.703301429748535,5.050186380195498e-10,1263,-21.40625,0.0,0.5,1.0,0.0,0
53,fixed,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,0,0,0.0,0,0.0,0.0,0,0.0,True,0.15607720002299175,0.7301280000247061,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,0,0,1.3604049682617188,-18,1.703125,0.0,0,0.0,True,0.1643837000010535,0.7957442999468185,384,-18.266952514648438,-9.133476257324219,0.0004576146020554006,15,-7.5625,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,0,0,0.0062923431396484375,-17,0.875,0.0,0,0.0,True,0.16394220001529902,0.7830318000051193,384,-20.975177764892578,-10.487588882446289,0.00020928481535520405,16,-8.390625,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,0,0,9.690613865852356,-31,8.203125,0.0,0,0.0,True,0.22829769999952987,0.7760730999871157,0,-1.606534719467163,-0.8032673597335815,0.20061127841472626,2,-1.0625,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,0,0,0.0,0,0.0,0.0,0,0.0,True,0.15914649999467656,0.5480619000154547,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,0,0,-0.7938565015792847,1,-1.78125,0.0,0,0.0,True,0.1636150000267662,0.6206206000060774,512,-11.029139518737793,-2.7572848796844482,9.605975355952978e-05,3,-9.25,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,0,0,-0.7450777292251587,2,-2.078125,0.0,0,0.0,True,0.1659932999755256,0.6166525000007823,384,-10.834024429321289,-2.7085061073303223,7.139297667890787e-05,4,-9.546875,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer.,0,0,1.031016767024994,0,3.875,0.0,0,0.0,True,0.23499520000768825,0.6233963000122458,0,-3.7296464443206787,-0.9324116110801697,0.026742903515696526,2,-3.59375,0.0,0.0,0.0,0.0,0
53,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",0,0,0.0,0,0.0,0.0,0,0.0,True,0.14404159999685362,0.7099176999763586,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.0,0
53,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",0,0,-0.21262168884277344,0,-0.15625,0.0,0,0.0,True,0.15062179998494685,0.7744961999705993,384,-7.337297439575195,-7.337297439575195,0.000650807109195739,8,-7.1875,0.0,0.0,0.0,0.0,0
53,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",0,0,0.06777667999267578,0,0.125,0.0,0,0.0,True,0.15248529997188598,0.7849222000222653,384,-7.056899070739746,-7.056899070739746,0.0008614453836344182,8,-6.90625,0.0,0.0,0.0,0.0,0
53,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",0,0,-0.9806270599365234,3,-1.0,0.0,0,0.0,True,0.22436409996589646,0.7757727999705821,0,-8.105302810668945,-8.105302810668945,0.0003019336727447808,11,-8.03125,0.0,0.0,0.0,0.0,0
53,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",0,0,0.0,0,0.0,0.0,0,0.0,True,0.15200750000076368,0.7293598999967799,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.0,0
53,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",0,0,-0.392392635345459,-2,-0.15625,0.0,0,0.0,True,0.15974659996572882,0.8009299999685027,896,-6.318136215209961,-6.318136215209961,0.0018033013911917806,8,-5.59375,0.0,0.25,1.0,0.0,0
53,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",0,0,-0.29778051376342773,0,-0.109375,0.0,0,0.0,True,0.1595374000025913,0.8084247999940999,384,-6.22352409362793,-6.22352409362793,0.001982247456908226,10,-5.546875,0.0,0.25,1.0,0.0,0
53,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,The paper does not explicitly address whether the,0,0,-1.7237658500671387,7,-1.3125,0.0,0,0.0,True,0.4382505000103265,0.956900899996981,0,-7.649509429931641,-7.649509429931641,0.0004762775788549334,17,-6.75,0.0,0.0,0.0,0.0,0
53,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",0,0,0.0,0,0.0,0.0,0,0.0,True,0.14785140001913533,0.7116298999753781,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.0,0
53,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is generally",0,0,-0.1058664321899414,3,0.109375,0.0,0,0.0,True,0.1560394000262022,0.7891397000057623,1664,-7.052605628967285,-7.052605628967285,0.0008651515236124396,13,-6.5,0.0,0.25,1.0,0.0,0
53,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",0,0,-0.44658946990966797,7,-0.15625,0.0,0,0.0,True,0.1515345000079833,0.780269099981524,384,-7.393328666687012,-7.393328666687012,0.000615344091784209,17,-6.765625,0.0,0.25,1.0,0.0,0
