phase,dataset,example_id,question_type,annotated_hops,condition,selection_policy,oracle_labels_used,geometry_source,materialization_policy,radius_left,radius_right,kv_budget,budget_allocation,materialization_band,position_mode,query_position_offset,reference_position_policy,attention_composition,logical_source_tokens,encoding_granularity_tokens,cpu_reference_cache_bytes,gpu_reference_cache_bytes,conceptual_selected_parents,requested_materialization_tokens,deduplicated_materialization_tokens,active_kv_fraction,h2d_kv_bytes,whole_parent_tokens,kv_reduction_vs_whole,evidence_kv_tokens,evidence_source_tokens,evidence_coverage,non_evidence_kv_tokens,evidence_density,reference_answer,materialized_unique_tokens,native_kv_token_states,native_kv_bytes,interval_resolution_seconds,logical_gather_seconds,logical_h2d_seconds,cross_shard_interval_count,gold_sequence_logprob,gold_mean_token_logprob,teacher_forced_seconds,answer_tokens,memory_attention_mass,evidence_attention_mass,non_evidence_attention_mass,attention_entropy,generated_answer,raw_answer,generated_tokens,ttft_seconds,tpot_seconds,total_generation_seconds,tokens_per_second,peak_gpu_allocated_bytes,peak_gpu_reserved_bytes,exact_match,token_f1,answer_contained,normalized_answer_accuracy,gold_mean_logprob_delta_vs_none,gold_mean_logprob_delta_vs_whole
heldout,musique,4hop2__103790_14670_8987_8974,4hop,4,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,all_28,corrected,2784,source_relative,shared_softmax_local_plus_native_memory,2784,256,319291392,0,16,512,512,0.1839080459770115,58720256.0,512,0.0,418,418,1.0,94,0.81640625,Alfredo Stroessner's Paraguay,512,14336,58720256.0,0.0,0.1255022995173931,0.06686259992420673,0.0,-10.24904727935791,-1.024904727935791,0.5945186999160796,10,0.6774398196222526,0.6481889981244292,0.029250824056881747,2.142518307481493,Country,Country,1,0.5165796000510454,0.0,0.5176175001543015,1.931928498750333,1229896704,1247805440,0.0,0.0,0.0,0.0,4.413577556610107,0.0
heldout,musique,4hop2__103790_14670_8987_8974,4hop,4,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,all_28,corrected,2784,source_relative,shared_softmax_local_plus_native_memory,2784,256,319291392,0,16,418,418,0.15014367816091953,47939584.0,512,0.18359375,418,418,1.0,0,1.0,Alfredo Stroessner's Paraguay,418,11704,47939584.0,0.03227469953708351,0.03438390023075044,0.16375460010021925,112.0,-10.222371101379395,-1.0222371816635132,0.8714127999264747,10,0.6694918377324939,0.6694918377324939,0.0,2.0656278686864034,Yes,Yes,1,0.9230089001357555,0.0,0.9239610000513494,1.0822967635478389,1225938432,1247805440,0.0,0.0,0.0,0.0,4.416245102882385,0.002667546272277832
heldout,musique,4hop2__103790_14670_8987_8974,4hop,4,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,all_28,corrected,2784,source_relative,shared_softmax_local_plus_native_memory,2784,256,319291392,0,16,434,434,0.15589080459770116,49774592.0,512,0.15234375,418,418,1.0,16,0.9631336405529954,Alfredo Stroessner's Paraguay,434,12152,49774592.0,0.02810500026680529,0.03427989990450442,0.1447796004358679,112.0,-8.327126502990723,-0.8327126502990723,0.7841026999522,10,0.6699937218800187,0.6620344775063651,0.007959255450779372,2.0816413504736766,Country,Country,1,0.6297996998764575,0.0,0.631040999898687,1.584683087407235,1226136064,1247805440,0.0,0.0,0.0,0.0,4.605769634246826,0.19219207763671875
heldout,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,comparison,1,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1560,source_relative,shared_softmax_local_plus_native_memory,1560,256,178913280,0,0,0,0,0.0,0.0,128,1.0,0,48,0.0,0,0.0,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2303309440612793,-3.2303309440612793,0.21645189984701574,1,,,,,Yes,Yes,1,0.2071392999496311,0.0,0.20945099997334182,4.774386372599206,1208627200,1235222528,1.0,1.0,1.0,1.0,0.0,0.1356499195098877
heldout,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,comparison,1,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1560,source_relative,shared_softmax_local_plus_native_memory,1560,256,178913280,0,4,4,4,0.002564102564102564,65536.0,128,0.96875,0,48,0.0,4,0.0,yes,4,16,65536.0,0.0,0.0,0.008791100000962615,0.0,-3.243332862854004,-3.243332862854004,0.48147319979034364,1,0.0007938202470541,0.0,0.0007938202470541,1.0505829453468323,Yes,Yes,1,0.31635709991678596,0.0,0.31859479984268546,3.1387831831962614,1209069056,1235222528,1.0,1.0,1.0,1.0,-0.01300191879272461,0.12264800071716309
heldout,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,comparison,1,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1560,source_relative,shared_softmax_local_plus_native_memory,1560,256,178913280,0,4,128,128,0.08205128205128205,2097152.0,128,0.0,48,48,1.0,80,0.375,yes,128,512,2097152.0,0.0,0.0071004999335855246,0.0030294000171124935,0.0,-3.365980863571167,-3.365980863571167,0.2767018999438733,1,0.41972214728593826,0.392268069088459,0.027454067952930927,1.5687771439552307,Yes,Yes,1,0.32832269999198616,0.0,0.32944270013831556,3.035429225113056,1211524608,1235222528,1.0,1.0,1.0,1.0,-0.1356499195098877,0.0
heldout,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,comparison,1,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1560,source_relative,shared_softmax_local_plus_native_memory,1560,256,178913280,0,4,48,48,0.03076923076923077,786432.0,128,0.625,48,48,1.0,0,1.0,yes,48,192,786432.0,0.0009682001546025276,0.001144900219514966,0.006554600317031145,8.0,-3.5594584941864014,-3.5594584941864014,0.28463259991258383,1,0.4025094360113144,0.4025094360113144,0.0,1.4236139357089996,Yes,Yes,1,0.25995799992233515,0.0,0.26141160004772246,3.8253849477890163,1209843712,1235222528,1.0,1.0,1.0,1.0,-0.32912755012512207,-0.19347763061523438
heldout,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,comparison,1,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1560,source_relative,shared_softmax_local_plus_native_memory,1560,256,178913280,0,4,56,56,0.035897435897435895,917504.0,128,0.5625,48,48,1.0,8,0.8571428571428571,yes,56,224,917504.0,0.002081299899145961,0.001218099845573306,0.005113300401717424,8.0,-3.532752275466919,-3.532752275466919,0.2831987999379635,1,0.40595798939466476,0.4004117026925087,0.005546284839510918,1.4508891105651855,Yes,Yes,1,0.2390731000341475,0.0,0.24008999997749925,4.165104752774868,1210007552,1235222528,1.0,1.0,1.0,1.0,-0.30242133140563965,-0.16677141189575195
heldout,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,comparison,1,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,777,source_relative,shared_softmax_local_plus_native_memory,777,256,89112576,0,0,0,0,0.0,0.0,128,1.0,0,74,0.0,0,0.0,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.196965217590332,-4.196965217590332,0.2634168001823127,1,,,,,Yes,Yes,1,0.2343904001172632,0.0,0.2352873000781983,4.250123145905655,1208257024,1228931072,1.0,1.0,1.0,1.0,0.0,0.24306488037109375
heldout,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,comparison,1,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,777,source_relative,shared_softmax_local_plus_native_memory,777,256,89112576,0,4,4,4,0.005148005148005148,65536.0,128,0.96875,0,74,0.0,4,0.0,yes,4,16,65536.0,0.0,0.0,0.00519830035045743,0.0,-4.225985050201416,-4.225985050201416,0.2728817998431623,1,0.00034052878618240356,0.0,0.00034052878618240356,1.0647358894348145,Yes,Yes,1,0.30530170002020895,0.0,0.3069255000445992,3.2581196409379167,1208772608,1228931072,1.0,1.0,1.0,1.0,-0.029019832611083984,0.21404504776000977
heldout,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,comparison,1,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,777,source_relative,shared_softmax_local_plus_native_memory,777,256,89112576,0,4,128,128,0.16473616473616473,2097152.0,128,0.0,74,74,1.0,54,0.578125,yes,128,512,2097152.0,0.0,0.006399499950930476,0.0029490001033991575,0.0,-4.440030097961426,-4.440030097961426,0.4331315001472831,1,0.04181190952658653,0.014703652821481228,0.02710825763642788,1.2912562787532806,Yes,Yes,1,0.16241979994811118,0.0,0.1635835999622941,6.113082241927059,1211339776,1228931072,1.0,1.0,1.0,1.0,-0.24306488037109375,0.0
heldout,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,comparison,1,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,777,source_relative,shared_softmax_local_plus_native_memory,777,256,89112576,0,4,74,74,0.09523809523809523,1212416.0,128,0.421875,74,74,1.0,0,1.0,yes,74,296,1212416.0,0.0005643998738378286,0.0011630000080913305,0.004142700228840113,4.0,-4.331967830657959,-4.331967830657959,0.19878290011547506,1,0.015083745121955872,0.015083745121955872,0.0,1.1517840772867203,Yes,Yes,1,0.19847020017914474,0.0,0.20124049996957183,4.969178670054999,1210152960,1228931072,1.0,1.0,1.0,1.0,-0.13500261306762695,0.1080622673034668
heldout,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,comparison,1,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,777,source_relative,shared_softmax_local_plus_native_memory,777,256,89112576,0,4,82,82,0.10553410553410554,1343488.0,128,0.359375,74,74,1.0,8,0.9024390243902439,yes,82,328,1343488.0,0.0005441000685095787,0.0011992997024208307,0.006853600265458226,8.0,-4.654234409332275,-4.654234409332275,0.26589549984782934,1,0.40001994371414185,0.008951473981142044,0.3910684660077095,1.4258880913257599,Yes,Yes,1,0.25203839992173016,0.0,0.253129499964416,3.950547052558379,1210328064,1228931072,1.0,1.0,1.0,1.0,-0.45726919174194336,-0.2142043113708496
heldout,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,comparison,1,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1293,source_relative,shared_softmax_local_plus_native_memory,1293,256,148291584,0,0,0,0,0.0,0.0,128,1.0,0,56,0.0,0,0.0,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1289849281311035,-7.1289849281311035,0.23386569996364415,1,,,,,No,No,1,0.23433289979584515,0.0,0.23601559991948307,4.237008063624399,1208889344,1228931072,0.0,0.0,0.0,0.0,0.0,0.6454873085021973
heldout,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,comparison,1,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1293,source_relative,shared_softmax_local_plus_native_memory,1293,256,148291584,0,4,4,4,0.0030935808197989174,65536.0,128,0.96875,0,56,0.0,4,0.0,yes,4,16,65536.0,0.0,0.0,0.005408500088378787,0.0,-7.187081813812256,-7.187081813812256,0.26978980004787445,1,0.0007761139422655106,0.0,0.0007761139422655106,1.069003626704216,No,No,1,0.2737800998147577,0.0,0.27510959981009364,3.6349149600388118,1209383936,1228931072,0.0,0.0,0.0,0.0,-0.058096885681152344,0.5873904228210449
heldout,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,comparison,1,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1293,source_relative,shared_softmax_local_plus_native_memory,1293,256,148291584,0,4,128,128,0.09899458623356536,2097152.0,128,0.0,56,56,1.0,72,0.4375,yes,128,512,2097152.0,0.0,0.004742500139400363,0.0022527999244630337,0.0,-7.774472236633301,-7.774472236633301,0.20414389995858073,1,0.4176696240901947,0.02468909788876772,0.39298053085803986,1.5378147959709167,No,No,1,0.27056450000964105,0.0,0.27131920005194843,3.6856956669801986,1211918848,1228931072,0.0,0.0,0.0,0.0,-0.6454873085021973,0.0
heldout,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,comparison,1,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1293,source_relative,shared_softmax_local_plus_native_memory,1293,256,148291584,0,4,56,56,0.04331013147718484,917504.0,128,0.5625,56,56,1.0,0,1.0,yes,56,224,917504.0,0.000829700380563736,0.0014302998315542936,0.005637000082060695,8.0,-7.372718811035156,-7.372718811035156,0.2895586001686752,1,0.03832642547786236,0.03832642547786236,0.0,1.2034816145896912,No,No,1,0.43924849992617965,0.0,0.44459540001116693,2.2492360469201502,1210354688,1228931072,0.0,0.0,0.0,0.0,-0.24373388290405273,0.40175342559814453
heldout,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,comparison,1,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,1293,source_relative,shared_softmax_local_plus_native_memory,1293,256,148291584,0,4,64,64,0.04949729311678268,1048576.0,128,0.5,56,56,1.0,8,0.875,yes,64,256,1048576.0,0.0012431999202817678,0.003136499784886837,0.010076299775391817,8.0,-7.167789459228516,-7.167789459228516,0.3993359999731183,1,0.045554365031421185,0.038031017407774925,0.007523348554968834,1.2374426573514938,No,No,1,0.26008050004020333,0.0,0.26116059999912977,3.8290615046960843,1210528768,1228931072,0.0,0.0,0.0,0.0,-0.03880453109741211,0.6066827774047852
heldout,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,bridge_comparison,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,939,source_relative,shared_softmax_local_plus_native_memory,939,256,107692032,0,0,0,0,0.0,0.0,256,1.0,0,127,0.0,0,0.0,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.552895545959473,-4.552895545959473,0.15641579986549914,1,,,,,Yes,Yes,1,0.15493159997276962,0.0,0.15591920004226267,6.413578313183655,1208544768,1228931072,1.0,1.0,1.0,1.0,0.0,0.4222102165222168
heldout,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,bridge_comparison,2,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,939,source_relative,shared_softmax_local_plus_native_memory,939,256,107692032,0,8,8,8,0.008519701810436636,131072.0,256,0.96875,0,127,0.0,8,0.0,yes,8,32,131072.0,0.0,0.0,0.010087099857628345,0.0,-4.569860458374023,-4.569860458374023,0.2770383001770824,1,0.0015407232567667961,0.0,0.0015407232567667961,1.0983543395996094,Yes,Yes,1,0.32313080015592277,0.0,0.3259020000696182,3.068407066499693,1209132032,1228931072,1.0,1.0,1.0,1.0,-0.01696491241455078,0.405245304107666
heldout,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,bridge_comparison,2,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,939,source_relative,shared_softmax_local_plus_native_memory,939,256,107692032,0,8,256,256,0.27263045793397234,4194304.0,256,0.0,127,127,1.0,129,0.49609375,yes,256,1024,4194304.0,0.0,0.011544400127604604,0.00602880003862083,0.0,-4.9751057624816895,-4.9751057624816895,0.27386489999480546,1,0.43665802478790283,0.02965573687106371,0.407002292573452,1.769648015499115,Yes,Yes,1,0.28949210001155734,0.0,0.2911217000801116,3.434989558403985,1215398912,1228931072,1.0,1.0,1.0,1.0,-0.4222102165222168,0.0
heldout,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,bridge_comparison,2,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,939,source_relative,shared_softmax_local_plus_native_memory,939,256,107692032,0,8,148,127,0.13525026624068157,2080768.0,256,0.50390625,127,127,1.0,0,1.0,yes,127,508,2080768.0,0.0009407999459654093,0.001927700126543641,0.009196100290864706,16.0,-5.075991153717041,-5.075991153717041,0.2742711000610143,1,0.049042428843677044,0.049042428843677044,0.0,1.3147395849227905,Yes,Yes,1,0.27629159996286035,0.0,0.27778790006414056,3.59986881994897,1211604992,1228931072,1.0,1.0,1.0,1.0,-0.5230956077575684,-0.10088539123535156
heldout,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,bridge_comparison,2,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,939,source_relative,shared_softmax_local_plus_native_memory,939,256,107692032,0,8,168,143,0.15228966986155484,2342912.0,256,0.44140625,127,127,1.0,16,0.8881118881118881,yes,143,572,2342912.0,0.0011104000732302666,0.002248800126835704,0.015769900055602193,16.0,-5.066282749176025,-5.066282749176025,0.3940079000312835,1,0.06148274801671505,0.04790359176695347,0.013579156249761581,1.3784684240818024,Yes,Yes,1,0.28487300011329353,0.0,0.2859283001162112,3.4973802858743444,1211956736,1228931072,1.0,1.0,1.0,1.0,-0.5133872032165527,-0.09117698669433594
heldout,2wikimultihopqa,002f12240bde11eba7f7acde48001122,compositional,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,979,source_relative,shared_softmax_local_plus_native_memory,979,256,112279552,0,0,0,0,0.0,0.0,96,1.0,0,44,0.0,0,0.0,Kalkar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.249942779541016,-6.083314418792725,0.2334903001319617,3,,,,,The,The,1,0.20479380013421178,0.0,0.20584110007621348,4.85811628304428,1208602624,1233125376,0.0,0.0,0.0,0.0,0.0,-0.8217291831970215
heldout,2wikimultihopqa,002f12240bde11eba7f7acde48001122,compositional,2,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,979,source_relative,shared_softmax_local_plus_native_memory,979,256,112279552,0,3,3,3,0.0030643513789581204,49152.0,96,0.96875,0,44,0.0,3,0.0,Kalkar,3,12,49152.0,0.0,0.0,0.004715399816632271,0.0,-18.24776268005371,-6.082587718963623,0.26908380002714694,3,0.0005630711120829801,0.0,0.0005630711120829801,0.8502007350325584,The,The,1,0.2845054999925196,0.0,0.2864402001723647,3.4911300836902517,1209100288,1233125376,0.0,0.0,0.0,0.0,0.0007266998291015625,-0.8210024833679199
heldout,2wikimultihopqa,002f12240bde11eba7f7acde48001122,compositional,2,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,979,source_relative,shared_softmax_local_plus_native_memory,979,256,112279552,0,3,96,96,0.09805924412665985,1572864.0,96,0.0,44,44,1.0,52,0.4583333333333333,Kalkar,96,384,1572864.0,0.0,0.005385899916291237,0.002710299799218774,0.0,-15.784754753112793,-5.261585235595703,0.29494719998911023,3,0.07017279881983995,0.036870535783236846,0.03330226679099724,1.1417489275336266,The,The,1,0.24521139985881746,0.0,0.2461365000344813,4.062786298902885,1210982400,1233125376,0.0,0.0,0.0,0.0,0.8217291831970215,0.0
heldout,2wikimultihopqa,002f12240bde11eba7f7acde48001122,compositional,2,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,979,source_relative,shared_softmax_local_plus_native_memory,979,256,112279552,0,3,44,44,0.0449438202247191,720896.0,96,0.5416666666666667,44,44,1.0,0,1.0,Kalkar,44,176,720896.0,0.002004999667406082,0.0023938999511301517,0.0043923999182879925,4.0,-14.42064380645752,-4.806881427764893,0.2540066000074148,3,0.041383965872228146,0.041383965872228146,0.0,1.0000263080000877,The,The,1,0.24578070011921227,0.0,0.24813459999859333,4.030070776125816,1209839104,1233125376,0.0,0.0,0.0,0.0,1.276432991027832,0.45470380783081055
heldout,2wikimultihopqa,002f12240bde11eba7f7acde48001122,compositional,2,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,979,source_relative,shared_softmax_local_plus_native_memory,979,256,112279552,0,3,52,52,0.05311542390194075,851968.0,96,0.45833333333333337,44,44,1.0,8,0.8461538461538461,Kalkar,52,208,851968.0,0.0006056004203855991,0.0012437999248504639,0.004430299624800682,4.0,-14.706401824951172,-4.902133941650391,0.23842069995589554,3,0.04534580776817165,0.04112736851675436,0.004218435351504013,1.022304780781269,The,The,1,0.25821750005707145,0.0,0.2592118000611663,3.857849063059744,1210015232,1233125376,0.0,0.0,0.0,0.0,1.181180477142334,0.3594512939453125
heldout,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,comparison,1,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,817,source_relative,shared_softmax_local_plus_native_memory,817,256,93700096,0,0,0,0,0.0,0.0,160,1.0,0,56,0.0,0,0.0,Course For Collision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00978002604097128,-0.0032600087579339743,0.2267458001151681,3,,,,,Course,Course,1,0.2316004999447614,0.0,0.23253149981610477,4.300492624830786,1207302144,1231028224,0.0,0.5,0.0,0.0,0.0,0.028410140657797456
heldout,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,comparison,1,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,817,source_relative,shared_softmax_local_plus_native_memory,817,256,93700096,0,5,5,5,0.006119951040391677,81920.0,160,0.96875,0,56,0.0,5,0.0,Course For Collision,5,20,81920.0,0.0,0.0,0.0064860000275075436,0.0,-0.009749667719006538,-0.003249889239668846,0.27961319987662137,3,0.0021141581746633165,0.0,0.0021141581746633165,0.9865093529224396,Course,Course,1,0.2977944000158459,0.0,0.2989583001472056,3.3449481065004885,1207761920,1231028224,0.0,0.5,0.0,0.0,1.0119518265128136e-05,0.028420260176062584
heldout,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,comparison,1,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,817,source_relative,shared_softmax_local_plus_native_memory,817,256,93700096,0,5,160,160,0.19583843329253367,2621440.0,160,0.0,56,56,1.0,104,0.35,Course For Collision,160,640,2621440.0,0.0,0.011295599630102515,0.005853299982845783,0.0,-0.09501044452190399,-0.03167014941573143,0.2809225998353213,3,0.5859367251396179,0.5349624305963516,0.05097430571913719,1.8612129986286163,Course,Course,1,0.2444466999731958,0.0,0.24566749995574355,4.0705425022851935,1210873344,1231028224,0.0,0.5,0.0,0.0,-0.028410140657797456,0.0
heldout,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,comparison,1,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,817,source_relative,shared_softmax_local_plus_native_memory,817,256,93700096,0,5,56,56,0.06854345165238677,917504.0,160,0.65,56,56,1.0,0,1.0,Course For Collision,56,224,917504.0,0.0009024001192301512,0.003854799782857299,0.010420800186693668,8.0,-0.05830235779285431,-0.019434120506048203,0.4316479000262916,3,0.5600439161062241,0.5600439161062241,0.0,1.6334386467933655,Course,Course,1,0.2792452999856323,0.0,0.28106430009938776,3.557904720188184,1208682496,1231028224,0.0,0.5,0.0,0.0,-0.016174111748114228,0.012236028909683228
heldout,2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,comparison,1,M3_radius_2,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,2,2,,,topology_sparse,corrected,817,source_relative,shared_softmax_local_plus_native_memory,817,256,93700096,0,5,64,64,0.07833537331701346,1048576.0,160,0.6,56,56,1.0,8,0.875,Course For Collision,64,256,1048576.0,0.0012833999935537577,0.0016991999000310898,0.008294299710541964,8.0,-0.06374197453260422,-0.021247325465083122,0.29735179990530014,3,0.5621258094906807,0.558799646794796,0.0033261600037803873,1.6478408873081207,Course,Course,1,0.31428529997356236,0.0,0.3160717999562621,3.1638380903907897,1208851456,1231028224,0.0,0.5,0.0,0.0,-0.017987316707149148,0.010422823950648308
heldout,2wikimultihopqa,003285a80bde11eba7f7acde48001122,compositional,2,M_none,none,False,frozen_paper2_5_discovery_manifest,none,,,,,none,corrected,1919,source_relative,shared_softmax_local_plus_native_memory,1919,256,220086272,0,0,0,0,0.0,0.0,128,1.0,0,54,0.0,0,0.0,chola kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.207460403442383,-9.069153785705566,0.18465729989111423,3,,,,,National,National,1,0.22103710006922483,0.0,0.22260669991374016,4.492227773860799,1209116672,1262485504,0.0,0.0,0.0,0.0,0.0,-0.6375207901000977
heldout,2wikimultihopqa,003285a80bde11eba7f7acde48001122,compositional,2,M0_native_gist,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,native_gist_only,,,,,topology_sparse,corrected,1919,source_relative,shared_softmax_local_plus_native_memory,1919,256,220086272,0,4,4,4,0.0020844189682126106,65536.0,128,0.96875,0,54,0.0,4,0.0,chola kingdom,4,16,65536.0,0.0,0.0,0.006647199857980013,0.0,-27.20345687866211,-9.067819595336914,0.2608697998803109,3,0.0010296153195668012,0.0,0.0010296153195668012,1.0578249990940094,National,National,1,0.2859849000815302,0.0,0.2874910000246018,3.4783697573643204,1209548288,1262485504,0.0,0.0,0.0,0.0,0.0013341903686523438,-0.6361865997314453
heldout,2wikimultihopqa,003285a80bde11eba7f7acde48001122,compositional,2,M1_whole_parent,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,selected_chunks,,,,,topology_sparse,corrected,1919,source_relative,shared_softmax_local_plus_native_memory,1919,256,220086272,0,4,128,128,0.06670140698280354,2097152.0,128,0.0,54,54,1.0,74,0.421875,chola kingdom,128,512,2097152.0,0.0,0.00797280017286539,0.0025742000434547663,0.0,-25.294898986816406,-8.431632995605469,0.2760964999906719,3,0.43075162172317505,0.021942620325717144,0.40880898386240005,1.6021445393562317,National,National,1,0.26340069994330406,0.0,0.2645847999956459,3.779506608151551,1211988992,1262485504,0.0,0.0,0.0,0.0,0.6375207901000977,0.0
heldout,2wikimultihopqa,003285a80bde11eba7f7acde48001122,compositional,2,M2_evidence_only,annotated_evidence_oracle,True,frozen_paper2_5_discovery_manifest,logical_intervals,0,0,,,topology_sparse,corrected,1919,source_relative,shared_softmax_local_plus_native_memory,1919,256,220086272,0,4,54,54,0.028139656070870246,884736.0,128,0.578125,54,54,1.0,0,1.0,chola kingdom,54,216,884736.0,0.0013751997612416744,0.0018136000726372004,0.005794200114905834,8.0,-26.165781021118164,-8.721927642822266,0.2699945999775082,3,0.037150933407247066,0.037150933407247066,0.0,1.219925045967102,National,National,1,0.28725919988937676,0.0,0.28928179992362857,3.4568368983600197,1210439680,1262485504,0.0,0.0,0.0,0.0,0.3472261428833008,-0.2902946472167969
