case_class,case_id,controller_fingerprint,controller_protocol,decision_correct,description_level,expected_action,fixed_description_token_estimate,generated_tokens,insufficiency_correct,latency_seconds,model,model_passes,need_more_predicted,need_more_target,omission_stratum,operation_correct,predicted_action,prompt_tokens,protocol_revision,raw,seed,sufficiency_output,thinking
C1_FULL,c1-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,MATERIALIZE_FULL,124,9,0,1.324936700053513,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,445,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C1_FULL,c1-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,MATERIALIZE_FULL,124,9,0,1.604633699869737,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,445,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C1_FULL,c1-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,MATERIALIZE_FULL,124,9,0,1.333836000179872,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,445,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C1_FULL,c1-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,MATERIALIZE_FULL,124,9,0,1.4792067999951541,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,445,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C2_MORE,c2-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,MATERIALIZE_MORE,124,11,1,5.0472174000460654,llama3.2:3b,1,1,1,opaque_hidden,1,MATERIALIZE_MORE,591,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",11,flat,0
C2_MORE,c2-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,MATERIALIZE_MORE,124,11,1,1.8973519999999553,llama3.2:3b,1,1,1,opaque_hidden,1,MATERIALIZE_MORE,591,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",23,flat,0
C2_MORE,c2-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,MATERIALIZE_MORE,124,11,1,1.7860246000345796,llama3.2:3b,1,1,1,opaque_hidden,1,MATERIALIZE_MORE,591,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",37,flat,0
C2_MORE,c2-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,MATERIALIZE_MORE,124,11,1,1.6575741001870483,llama3.2:3b,1,1,1,opaque_hidden,1,MATERIALIZE_MORE,591,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",53,flat,0
C2_MORE,c2-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,MATERIALIZE_MORE,124,11,1,1.7745697998907417,llama3.2:3b,1,1,1,opaque_hidden,1,MATERIALIZE_MORE,591,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",71,flat,0
C3_CURSOR,c3-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,CURSOR_QUERY,124,10,1,4.883695099968463,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,587,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",11,flat,0
C3_CURSOR,c3-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,CURSOR_QUERY,124,10,1,1.7527197001036257,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,587,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",23,flat,0
C3_CURSOR,c3-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,CURSOR_QUERY,124,10,1,1.6658467000816017,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,587,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",37,flat,0
C3_CURSOR,c3-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,CURSOR_QUERY,124,10,1,1.6171430998947471,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,587,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",53,flat,0
C3_CURSOR,c3-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,1,D0,CURSOR_QUERY,124,10,1,1.6565018000546843,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,587,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",71,flat,0
C4_SEARCH,c4-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,SEARCH_RECORD,124,15,0,5.345254499930888,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,485,paper7-controller-calibration-v1,"```
{
  ""context_action"": ""CONTINUE""
}
```",11,flat,0
C4_SEARCH,c4-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,SEARCH_RECORD,124,15,0,2.356833399971947,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,485,paper7-controller-calibration-v1,"```
{
  ""context_action"": ""CONTINUE""
}
```",23,flat,0
C4_SEARCH,c4-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,SEARCH_RECORD,124,15,0,2.4181781001389027,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,485,paper7-controller-calibration-v1,"```
{
  ""context_action"": ""CONTINUE""
}
```",37,flat,0
C4_SEARCH,c4-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,SEARCH_RECORD,124,15,0,2.2291393000632524,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,485,paper7-controller-calibration-v1,"```
{
  ""context_action"": ""CONTINUE""
}
```",53,flat,0
C4_SEARCH,c4-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,SEARCH_RECORD,124,15,0,2.240828200010583,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,485,paper7-controller-calibration-v1,"```
{
  ""context_action"": ""CONTINUE""
}
```",71,flat,0
C5_TOOL,c5-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,CALL_TOOL,124,11,1,3.9250115000177175,llama3.2:3b,1,1,1,absent_from_backing,0,INVALID,453,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",11,flat,0
C5_TOOL,c5-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,CALL_TOOL,124,9,0,1.5205238000489771,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,453,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C5_TOOL,c5-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,CALL_TOOL,124,9,0,1.5368787001352757,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,453,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C5_TOOL,c5-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,CALL_TOOL,124,9,0,1.4311496999580413,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,453,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C5_TOOL,c5-deployment,a18f0925cc26fbf3cdb1d5563ea26a601eebdbe90bc5ef90da07b0dbbdf65a9b,flat,0,D0,CALL_TOOL,124,9,0,1.693132899934426,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,453,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C0_CONTINUE,c0-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CONTINUE,460,11,0,9.003651600098237,llama3.2:3b,1,1,0,compact_explicit,0,MATERIALIZE_FULL,842,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",11,flat,0
C0_CONTINUE,c0-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CONTINUE,460,11,0,2.047994500026107,llama3.2:3b,1,1,0,compact_explicit,0,MATERIALIZE_FULL,842,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",23,flat,0
C0_CONTINUE,c0-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CONTINUE,460,11,0,1.9587288000620902,llama3.2:3b,1,1,0,compact_explicit,0,MATERIALIZE_FULL,842,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",37,flat,0
C0_CONTINUE,c0-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CONTINUE,460,11,0,1.9962556001264602,llama3.2:3b,1,1,0,compact_explicit,0,MATERIALIZE_FULL,842,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",53,flat,0
C0_CONTINUE,c0-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CONTINUE,460,11,0,1.9843089999631047,llama3.2:3b,1,1,0,compact_explicit,0,MATERIALIZE_FULL,842,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",71,flat,0
C1_FULL,c1-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_FULL,460,11,1,4.184392400085926,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_FULL,686,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",11,flat,0
C1_FULL,c1-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_FULL,460,11,1,1.830422000028193,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_FULL,686,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",23,flat,0
C1_FULL,c1-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_FULL,460,11,1,1.8017510001081973,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_FULL,686,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",37,flat,0
C1_FULL,c1-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_FULL,460,11,1,1.8509313000831753,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_FULL,686,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",53,flat,0
C1_FULL,c1-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_FULL,460,11,1,1.9185075999703258,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_FULL,686,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",71,flat,0
C2_MORE,c2-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_MORE,460,11,1,5.29665010003373,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,832,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",11,flat,0
C2_MORE,c2-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_MORE,460,11,1,1.8847231999970973,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,832,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",23,flat,0
C2_MORE,c2-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_MORE,460,11,1,1.7542132001835853,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,832,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",37,flat,0
C2_MORE,c2-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_MORE,460,11,1,2.018500000005588,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,832,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",53,flat,0
C2_MORE,c2-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,MATERIALIZE_MORE,460,11,1,1.9750525001436472,llama3.2:3b,1,1,1,semantic_omission,1,MATERIALIZE_MORE,832,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_MORE""}",71,flat,0
C3_CURSOR,c3-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CURSOR_NEXT,460,11,1,5.1709402000997216,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,828,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",11,flat,0
C3_CURSOR,c3-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CURSOR_NEXT,460,11,1,1.9482807000167668,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,828,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",23,flat,0
C3_CURSOR,c3-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CURSOR_NEXT,460,11,1,1.977562600048259,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,828,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",37,flat,0
C3_CURSOR,c3-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CURSOR_NEXT,460,11,1,1.747994199860841,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,828,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",53,flat,0
C3_CURSOR,c3-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CURSOR_NEXT,460,11,1,1.7519102001097053,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,828,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",71,flat,0
C4_SEARCH,c4-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,11,1,5.033922700211406,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,727,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",11,flat,0
C4_SEARCH,c4-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,11,1,1.7166751998011023,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,727,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",23,flat,0
C4_SEARCH,c4-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,11,1,1.8946405001915991,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,727,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",37,flat,0
C4_SEARCH,c4-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,11,1,1.9686847000848502,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,727,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",53,flat,0
C4_SEARCH,c4-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,11,1,1.9562528999522328,llama3.2:3b,1,1,1,semantic_omission,0,MATERIALIZE_FULL,727,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",71,flat,0
C5_TOOL,c5-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CALL_TOOL,460,9,1,4.042142499936745,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,694,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",11,flat,0
C5_TOOL,c5-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CALL_TOOL,460,9,1,1.8003135998733342,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,694,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",23,flat,0
C5_TOOL,c5-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CALL_TOOL,460,9,1,1.5830673999153078,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,694,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",37,flat,0
C5_TOOL,c5-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CALL_TOOL,460,9,1,1.3898669998161495,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,694,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",53,flat,0
C5_TOOL,c5-billing,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CALL_TOOL,460,9,1,1.6389755997806787,llama3.2:3b,1,1,1,absent_from_backing,1,CALL_TOOL,694,paper7-controller-calibration-v1,"{""context_action"": ""CALL_TOOL""}",71,flat,0
C0_CONTINUE,c0-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CONTINUE,460,9,1,5.739527799887583,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,848,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C0_CONTINUE,c0-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CONTINUE,460,9,1,1.5640220998320729,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,848,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C0_CONTINUE,c0-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CONTINUE,460,9,1,1.4531680999789387,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,848,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C0_CONTINUE,c0-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CONTINUE,460,9,1,1.7057550000026822,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,848,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C0_CONTINUE,c0-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CONTINUE,460,9,1,1.621012199902907,llama3.2:3b,1,0,0,compact_explicit,1,CONTINUE,848,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C1_FULL,c1-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_FULL,460,9,0,3.710102600045502,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,691,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C1_FULL,c1-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_FULL,460,9,0,1.5388474999926984,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,691,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C1_FULL,c1-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_FULL,460,9,0,1.587161999894306,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,691,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C1_FULL,c1-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_FULL,460,9,0,1.4245132999494672,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,691,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C1_FULL,c1-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_FULL,460,9,0,1.571205500047654,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,691,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C2_MORE,c2-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_MORE,460,11,1,5.342262000078335,llama3.2:3b,1,1,1,opaque_hidden,0,MATERIALIZE_FULL,837,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",11,flat,0
C2_MORE,c2-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_MORE,460,11,1,1.975653399946168,llama3.2:3b,1,1,1,opaque_hidden,0,MATERIALIZE_FULL,837,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",23,flat,0
C2_MORE,c2-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_MORE,460,11,1,1.9860646999441087,llama3.2:3b,1,1,1,opaque_hidden,0,MATERIALIZE_FULL,837,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",37,flat,0
C2_MORE,c2-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_MORE,460,11,1,1.9714874001219869,llama3.2:3b,1,1,1,opaque_hidden,0,MATERIALIZE_FULL,837,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",53,flat,0
C2_MORE,c2-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,MATERIALIZE_MORE,460,11,1,1.9423158999998122,llama3.2:3b,1,1,1,opaque_hidden,0,MATERIALIZE_FULL,837,paper7-controller-calibration-v1,"{""context_action"": ""MATERIALIZE_FULL""}",71,flat,0
C3_CURSOR,c3-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CURSOR_QUERY,460,10,1,5.08892080001533,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,833,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",11,flat,0
C3_CURSOR,c3-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CURSOR_QUERY,460,10,1,1.729354799957946,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,833,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",23,flat,0
C3_CURSOR,c3-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CURSOR_QUERY,460,10,1,1.6129538998939097,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,833,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",37,flat,0
C3_CURSOR,c3-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CURSOR_QUERY,460,10,1,1.813532399944961,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,833,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",53,flat,0
C3_CURSOR,c3-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,1,D2,CURSOR_QUERY,460,10,1,1.8325632000342011,llama3.2:3b,1,1,1,opaque_hidden,1,CURSOR_QUERY,833,paper7-controller-calibration-v1,"{""context_action"": ""CURSOR_QUERY""}",71,flat,0
C4_SEARCH,c4-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,9,0,4.403042400022969,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,731,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C4_SEARCH,c4-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,9,0,1.5442582999821752,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,731,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
C4_SEARCH,c4-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,9,0,1.636388200102374,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,731,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",37,flat,0
C4_SEARCH,c4-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,9,0,1.6365476998034865,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,731,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",53,flat,0
C4_SEARCH,c4-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,SEARCH_RECORD,460,9,0,1.6197973000817,llama3.2:3b,1,0,1,opaque_hidden,0,CONTINUE,731,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",71,flat,0
C5_TOOL,c5-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CALL_TOOL,460,9,0,3.669826800003648,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,699,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",11,flat,0
C5_TOOL,c5-deployment,283d35992d46088905c8fae2929f34998de46c7ba9813d682b0f1fec84190022,flat,0,D2,CALL_TOOL,460,9,0,1.3635964998975396,llama3.2:3b,1,0,1,absent_from_backing,0,CONTINUE,699,paper7-controller-calibration-v1,"{""context_action"": ""CONTINUE""}",23,flat,0
