seed,variant,dataset,example_id,condition,answer,generated_answer,trainable_parameter_count,residual_bottleneck,gold_mean_logprob_delta_vs_none,gold_first_token_rank_delta_vs_none,gold_first_token_margin_delta_vs_none,pra_off_gold_logprob_exact,teacher_forced_seconds,generation_seconds,active_memory_tokens,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,gold_first_token_margin,em,f1,answer_contained,trainable_parameter_percent,trainable_memory_bytes_fp32
37,per_layer,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did.",4,0,-0.9618072509765625,18,-0.890625,True,0.16037900000810623,0.6848338000127114,384,-8.086483001708984,-8.086483001708984,0.00030767006683163345,26,-7.921875,0.0,0.0,0.0,6.710847306212204e-07,16
37,per_layer,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did.",4,0,-0.3988685607910156,9,-0.3125,True,0.19258900004206225,0.7867720000213012,384,-7.5235443115234375,-7.5235443115234375,0.0005402143578976393,17,-7.34375,0.0,0.0,0.0,6.710847306212204e-07,16
37,per_layer,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",4,0,0.0,0,0.0,True,0.15309049998177215,0.7396503000054508,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,6.710847306212204e-07,16
37,per_layer,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the model's approach and the",4,0,-0.8404064178466797,-1,-0.5625,True,0.16732880001654848,0.8324578999890946,896,-6.766149997711182,-6.766149997711182,0.001152121927589178,9,-6.0,0.0,0.25,1.0,6.710847306212204e-07,16
37,per_layer,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly states that the",4,0,-0.5636553764343262,-1,-0.4375,True,0.16412129998207092,0.8309427000349388,384,-6.489398956298828,-6.489398956298828,0.0015194622101262212,9,-5.875,0.0,0.25,1.0,6.710847306212204e-07,16
37,per_layer,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",4,0,0.0,0,0.0,True,0.14445029996568337,0.7255329999607056,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,6.710847306212204e-07,16
37,per_layer,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the proposed model is designed to",4,0,0.02136707305908203,7,0.53125,True,0.16115280002122745,0.8491268999641761,1664,-6.925372123718262,-6.925372123718262,0.0009825375163927674,17,-6.078125,0.0,0.25,1.0,6.710847306212204e-07,16
37,per_layer,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the text-based model is considered",4,0,-0.39487266540527344,7,-0.25,True,0.15433029999257997,0.8123774999985471,384,-7.341611862182617,-7.341611862182617,0.0006480050506070256,17,-6.859375,0.0,0.25,1.0,6.710847306212204e-07,16
37,per_layer,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",4,0,0.0,0,0.0,True,0.14490340003976598,0.7212632999871857,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,6.710847306212204e-07,16
37,per_layer,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"Yes, the dataset is primarily composed of",4,0,0.5879907608032227,1,0.8515625,True,0.15899239998543635,0.8175318000139669,896,-8.136858940124512,-8.136858940124512,0.0002925547887571156,17,-7.1640625,0.0,0.25,1.0,6.710847306212204e-07,16
37,per_layer,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",4,0,-1.3942537307739258,11,-1.421875,True,0.15539790003094822,0.8642548000207171,384,-10.11910343170166,-10.11910343170166,4.030223863082938e-05,27,-9.4375,0.0,0.0,0.0,6.710847306212204e-07,16
37,residual_16,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,196672,16,0.0,0,0.0,True,0.18799219996435568,0.7504484000382945,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,Preston–Preston–,196672,16,1.1407365798950195,49,-2.015625,True,0.1722933000419289,0.9769695000140928,388,-32.04845428466797,-6.409690856933594,8.937980601331219e-05,53,-8.578125,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Buck Owens.,196672,16,-0.9881181716918945,184,-5.0703125,True,0.17228709999471903,0.6818825000082143,384,-42.692726135253906,-8.538545608520508,5.728615178668406e-06,188,-11.6328125,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,196672,16,0.0,0,0.0,True,0.1566739000263624,0.7302096000057645,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Maine State Route 111,196672,16,7.096948146820068,-3466,15.3671875,True,0.17023390001850203,0.8923287999932654,512,-9.813164710998535,-4.906582355499268,5.559606506722048e-05,42,-8.6015625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5ab56db7554299494045efc6,routed,York County,Maine State Route 111,196672,16,5.884848594665527,-3364,12.9296875,True,0.16848140000365674,0.856102199992165,384,-12.237363815307617,-6.118681907653809,4.932526280754246e-06,144,-11.0390625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,196672,16,0.0,0,0.0,True,0.15428050002083182,0.737248899997212,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,"Beverly County, New Hampshire.",196672,16,2.7808985710144043,-23,3.90625,True,0.17051460000220686,0.8525653000106104,384,-15.425965309143066,-7.712982654571533,0.0019916649907827377,10,-5.359375,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5ab2b863554299295394685a,routed,Cushman,"Preston, New Hampshire.",196672,16,-0.077362060546875,-16,2.640625,True,0.1687239999882877,0.8450876999995671,384,-21.142486572265625,-10.571243286132812,0.0006977987941354513,17,-6.625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,196672,16,0.0,0,0.0,True,0.1591789999511093,0.5561100000049919,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,196672,16,1.0308562517166138,1,5.21875,True,0.17592639999929816,0.6946389999939129,512,-3.730288505554199,-0.9325721263885498,0.07645845413208008,3,-2.25,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,196672,16,0.8865900039672852,2,3.90625,True,0.1726183000137098,0.7431805999949574,384,-4.307353496551514,-1.0768383741378784,0.02335507981479168,4,-3.5625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",196672,16,0.0,0,0.0,True,0.1444109000149183,0.7265986999846064,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,Barely.,196672,16,2.1377806663513184,3,3.1875,True,0.16019409999717027,0.5372012000298128,384,-4.9868950843811035,-4.9868950843811035,0.006826828699558973,11,-3.84375,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,Bilingual data collection is a key feature,196672,16,2.187504768371582,4,3.265625,True,0.15920250001363456,0.8239834000123665,384,-4.93717098236084,-4.93717098236084,0.007174868136644363,12,-3.765625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",196672,16,0.0,0,0.0,True,0.1505648999591358,0.7637552000232972,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.032995894035184166,786688
37,residual_16,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,- **Brief and direct answer**:,196672,16,-1.8675665855407715,14,-1.359375,True,0.17117479996522889,1.0336419999948703,896,-7.793310165405273,-7.793310165405273,0.00041248512570746243,24,-6.796875,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,Briefly and directly: **No,196672,16,-1.5458269119262695,11,-0.921875,True,0.1724413000047207,0.8500601000268944,384,-7.4715704917907715,-7.4715704917907715,0.0005690339603461325,21,-6.359375,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",196672,16,0.0,0,0.0,True,0.1442807000130415,0.7333306999644265,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.032995894035184166,786688
37,residual_16,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,Barely.,196672,16,-0.7803831100463867,16,-0.1484375,True,0.16610819997731596,0.5524606999824755,1664,-7.7271223068237305,-7.7271223068237305,0.00044071057345718145,26,-6.7578125,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"- **No**, a template-based model",196672,16,-0.6639828681945801,17,-0.3671875,True,0.15693019999889657,0.8792515000095591,384,-7.610722064971924,-7.610722064971924,0.0004951142473146319,27,-6.9765625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",196672,16,0.0,0,0.0,True,0.1452852999791503,0.7685002999496646,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,Barely.,196672,16,0.03967761993408203,11,-0.2265625,True,0.159940599987749,0.5366058999788947,896,-8.685172080993652,-8.685172080993652,0.00016907433746382594,27,-8.2421875,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_16,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"Briefly and directly: No,",196672,16,-0.47684764862060547,15,-0.640625,True,0.15795990003971383,0.8166187999886461,384,-9.20169734954834,-9.20169734954834,0.0001008680192171596,31,-8.65625,0.0,0.0,0.0,0.032995894035184166,786688
37,residual_32,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,393344,32,0.0,0,0.0,True,0.16841319995000958,0.7460376000381075,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,Buck Owens.,393344,32,2.115002155303955,23,0.8125,True,0.17473700002301484,0.6781202999991365,388,-27.177125930786133,-5.435425281524658,0.0013761036098003387,27,-5.75,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Buck Owens.,393344,32,-0.7466449737548828,147,-3.078125,True,0.17109020001953468,0.5360074000200257,384,-41.4853630065918,-8.297072410583496,4.768434519064613e-05,151,-9.640625,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,393344,32,0.0,0,0.0,True,0.15457579999929294,0.7188049000105821,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5ab56db7554299494045efc6,oracle,York County,"Alfred is in Maine, specifically in",393344,32,6.932382106781006,-3450,14.53125,True,0.17105579999042675,0.8385857000248507,512,-10.14229679107666,-5.07114839553833,3.970844772993587e-05,58,-9.4375,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5ab56db7554299494045efc6,routed,York County,Maine State Route 111,393344,32,5.8499603271484375,-3330,12.3984375,True,0.16783849999774247,0.8319092000019737,384,-12.307140350341797,-6.153570175170898,4.565902600006666e-06,178,-11.5703125,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,393344,32,0.0,0,0.0,True,0.15369989996543154,0.7212990000261925,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,393344,32,3.1844964027404785,-22,4.296875,True,0.16855180001584813,0.8395195999764837,384,-14.618769645690918,-7.309384822845459,0.003062663832679391,11,-4.96875,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,393344,32,0.18451309204101562,-20,3.15625,True,0.1702056000358425,0.8395106000243686,384,-20.618736267089844,-10.309368133544922,0.0011796128237619996,13,-6.109375,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,393344,32,0.0,0,0.0,True,0.16402239998569712,0.5465869999607094,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,393344,32,1.1640294790267944,0,5.03125,True,0.17489690001821145,0.7052391999750398,512,-3.1975955963134766,-0.7993988990783691,0.07561428099870682,2,-2.4375,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,393344,32,0.9542062282562256,0,3.75,True,0.17278299998724833,0.6351457000127994,384,-4.036888599395752,-1.009222149848938,0.022692427039146423,2,-3.71875,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",393344,32,0.0,0,0.0,True,0.14260100002866238,0.717335399996955,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",393344,32,2.519815444946289,3,3.46875,True,0.16177060001064092,0.8208186999545433,384,-4.604860305786133,-4.604860305786133,0.010003101080656052,11,-3.5625,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",393344,32,2.6562628746032715,1,3.71875,True,0.15702939999755472,0.8119870999944396,384,-4.46841287612915,-4.46841287612915,0.011465499177575111,9,-3.3125,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",393344,32,0.0,0,0.0,True,0.15180930000497028,0.7184942999738269,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.06599178807036833,1573376
37,residual_32,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"- **No**, the paper does not",393344,32,-0.8003449440002441,9,-0.921875,True,0.16951520001748577,0.8444060000474565,896,-6.726088523864746,-6.726088523864746,0.0011992143699899316,19,-6.359375,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"- **No**, the paper does not",393344,32,-0.49230194091796875,7,-0.453125,True,0.16623009997420013,0.8408884999807924,384,-6.418045520782471,-6.418045520782471,0.0016318423440679908,17,-5.890625,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",393344,32,0.0,0,0.0,True,0.1456142999813892,0.7136812999960966,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.06599178807036833,1573376
37,residual_32,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"- **Yes, a template-based model",393344,32,0.18390369415283203,13,0.3125,True,0.16487490001600236,0.8451236000400968,1664,-6.762835502624512,-6.762835502624512,0.0011559471022337675,23,-6.296875,0.0,0.33333333333333337,1.0,0.06599178807036833,1573376
37,residual_32,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"- **No**, a model with a",393344,32,0.06352806091308594,13,0.0859375,True,0.15856139996321872,0.8238205999950878,384,-6.883211135864258,-6.883211135864258,0.0010248480830341578,23,-6.5234375,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",393344,32,0.0,0,0.0,True,0.145503000007011,0.711252799956128,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"- **No**, the dataset does not",393344,32,1.2512922286987305,7,1.203125,True,0.16141629999037832,0.8178395999711938,896,-7.473557472229004,-7.473557472229004,0.0005679042660631239,23,-6.8125,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"- **No**, the dataset does not",393344,32,0.6876401901245117,15,1.078125,True,0.160271400003694,0.8098426000215113,384,-8.037209510803223,-8.037209510803223,0.00032320964965038,31,-6.9375,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_64,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,786688,64,0.0,0,0.0,True,0.17864779999945313,0.8127513999934308,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,"Buck Owens, a key character in",786688,64,1.8756961822509766,13,0.6875,True,0.1713420999585651,0.8744824000168592,388,-28.373655319213867,-5.674731254577637,0.002017406513914466,17,-5.875,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,"Buck Owens, a key character in",786688,64,-0.8789033889770508,162,-3.7890625,True,0.17148489999817684,1.1377667000051588,384,-42.14665222167969,-8.429330825805664,2.833367216226179e-05,166,-10.3515625,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,786688,64,0.0,0,0.0,True,0.1579558999510482,0.70543060003547,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5ab56db7554299494045efc6,oracle,York County,"Alfred is in Maine County, Maine",786688,64,5.655228137969971,-3360,11.8203125,True,0.1673445999622345,0.8283167000045069,512,-12.69660472869873,-6.348302364349365,3.0683506793138804e-06,148,-12.1484375,0.0,0.25,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in County with a key,786688,64,4.441211223602295,-3016,9.328125,True,0.16908060002606362,0.8280515000224113,384,-15.124638557434082,-7.562319278717041,2.708137571971747e-07,492,-14.640625,0.0,0.22222222222222224,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,786688,64,0.0,0,0.0,True,0.15348069998435676,0.7181584999780171,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,786688,64,2.26058292388916,-21,2.515625,True,0.17083439999260008,0.8389396999846213,384,-16.466596603393555,-8.233298301696777,0.0009454255341552198,12,-6.75,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,786688,64,-0.3873729705810547,-10,1.4609375,True,0.16852389997802675,0.8219229000387713,384,-21.762508392333984,-10.881254196166992,0.00035182529245503247,23,-7.8046875,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,786688,64,0.0,0,0.0,True,0.15970600000582635,0.558079699985683,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer– Mortimer–,786688,64,1.153948187828064,0,5.328125,True,0.17819329997291788,0.8378406999981962,512,-3.2379207611083984,-0.8094801902770996,0.09464174509048462,2,-2.140625,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer––––,786688,64,1.0641839504241943,0,4.3125,True,0.17361600004369393,0.8301307000219822,384,-3.596977710723877,-0.8992444276809692,0.037740644067525864,2,-3.15625,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",786688,64,0.0,0,0.0,True,0.14391660003457218,0.7061032000347041,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"- **No**, they did not collect",786688,64,2.478421211242676,3,3.6796875,True,0.15688660001615062,0.8121255000005476,384,-4.646254539489746,-4.646254539489746,0.009597483091056347,11,-3.3515625,0.0,0.33333333333333337,1.0,0.13198357614073666,3146752
37,residual_64,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"- **No**, they did not collect",786688,64,2.5295538902282715,3,3.703125,True,0.15545049996580929,0.8098519999766722,384,-4.59512186050415,-4.59512186050415,0.010100992396473885,11,-3.328125,0.0,0.33333333333333337,1.0,0.13198357614073666,3146752
37,residual_64,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",786688,64,0.0,0,0.0,True,0.15129310003248975,0.728127799986396,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.13198357614073666,3146752
37,residual_64,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"- **No**, the paper does not",786688,64,-0.9858269691467285,4,-1.171875,True,0.17092900001443923,0.8322523000533693,896,-6.9115705490112305,-6.9115705490112305,0.0009961921023204923,14,-6.609375,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"- **No**, the paper does not",786688,64,-0.6682100296020508,8,-0.6875,True,0.166477799997665,0.8380578000214882,384,-6.593953609466553,-6.593953609466553,0.0013686184538528323,18,-6.125,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",786688,64,0.0,0,0.0,True,0.14578669995535165,0.7038070000126027,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.13198357614073666,3146752
37,residual_64,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"- **Yes, a template-based model",786688,64,0.10649919509887695,12,0.1875,True,0.16405140003189445,0.8477166999946348,1664,-6.840240001678467,-6.840240001678467,0.0010698467958718538,22,-6.421875,0.0,0.33333333333333337,1.0,0.13198357614073666,3146752
37,residual_64,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"- **No**, a model with a",786688,64,-0.08475303649902344,15,-0.015625,True,0.16234549996443093,0.8181009999825619,384,-7.031492233276367,-7.031492233276367,0.0008836123161017895,25,-6.625,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",786688,64,0.0,0,0.0,True,0.14630320004653186,0.7106831999844871,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"- **No**, the dataset does not",786688,64,1.3242006301879883,4,1.2734375,True,0.15901050000684336,0.8463161999825388,896,-7.400649070739746,-7.400649070739746,0.0006108562811277807,20,-6.7421875,0.0,0.0,0.0,0.13198357614073666,3146752
37,residual_64,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"- **No**, the dataset does not",786688,64,0.6649971008300781,12,0.8515625,True,0.1895533000351861,0.8389246999868192,384,-8.059852600097656,-8.059852600097656,0.0003159733605571091,28,-7.1640625,0.0,0.0,0.0,0.13198357614073666,3146752
53,fixed,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,0,0,0.0,0,0.0,True,0.20302939997054636,0.9421928999945521,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,The star in the film *Up at,0,0,1.2682533264160156,-1,1.25,True,0.16380099998787045,0.8213501999853179,388,-31.410869598388672,-6.282174110412598,0.004644747357815504,3,-5.3125,0.0,0.0,0.0,0.0,0
53,fixed,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,The star in the film *Up at,0,0,-0.04796648025512695,10,-0.828125,True,0.1615515000303276,0.7637734999880195,384,-37.99197006225586,-7.59839391708374,0.0005979319685138762,14,-7.390625,0.0,0.0,0.0,0.0,0
