W,allocation,attention_entropy,attention_mass_sum,attention_update_displacement,brier_score,budget,consumer_layer,correct,correct_logit,correct_margin,correct_probability,cross_shard_interval_count,depth,distractor_attention_mass,distractor_tokens,effective_support,evidence_attention_mass,evidence_coverage,evidence_density,evidence_region_count,evidence_source_tokens,evidence_span,evidence_tokens,example_id,fact_tokens,final_margin_delta_vs_none,full_vocabulary_correct,immediate_margin_delta_vs_none,interval_count,intervals,latency_seconds,later_erased,layer_token_kv_states,materialized_tokens,max_evidence_gap,max_wrong_logit,memory_attention_mass,mode,native_attention_mass,nll,oracle_identity_selected,parent_tokens,partition,policy,prediction_entropy,query_tokens,radius,region_groups,requested_tokens_pre_dedup,residual_displacement,seed,selected_reference_count,surrounding_attention_mass,surrounding_non_evidence_tokens,window,wrong_memory
w128,equal,0.7185504643112155,1.0,0.0,1.41994047164917,48,0,0,2.4386301040649414,-3.926753044128418,0.012665960937738419,0.0,1,0.7868872526012183,15,2.051457393682334,0.035460059012393685,1.0,0.10714285714285714,1,3,3,3,chain-833107-d1,5,1.5016114711761475,0,-2.3186473846435547,1,"[[0, 28]]",0.026136200060136616,0,28,28,7,6.365383148193359,0.9510595615106467,logical_intervals,0.048940438489353255,4.368837356567383,1,43,validation,T8_budget_48_equal,1.2122480869293213,5,16,,28,7.279216766357422,29,1,0.12871224989703478,10,w128,False
w128,evidence_length_proportional,0.7185504643112155,1.0,0.0,1.41994047164917,48,0,0,2.4386301040649414,-3.926753044128418,0.012665960937738419,0.0,1,0.7868872526012183,15,2.051457393682334,0.035460059012393685,1.0,0.10714285714285714,1,3,3,3,chain-833107-d1,5,1.5016114711761475,0,-2.3186473846435547,1,"[[0, 28]]",0.025128199951723218,0,28,28,7,6.365383148193359,0.9510595615106467,logical_intervals,0.048940438489353255,4.368837356567383,1,43,validation,T8_budget_48_evidence_length_proportional,1.2122480869293213,5,16,,28,7.279216766357422,29,1,0.12871224989703478,10,w128,False
w128,minimum_core_remainder,0.7185504643112155,1.0,0.0,1.41994047164917,48,0,0,2.4386301040649414,-3.926753044128418,0.012665960937738419,0.0,1,0.7868872526012183,15,2.051457393682334,0.035460059012393685,1.0,0.10714285714285714,1,3,3,3,chain-833107-d1,5,1.5016114711761475,0,-2.3186473846435547,1,"[[0, 28]]",0.02259910001885146,0,28,28,7,6.365383148193359,0.9510595615106467,logical_intervals,0.048940438489353255,4.368837356567383,1,43,validation,T8_budget_48_minimum_core_remainder,1.2122480869293213,5,16,,28,7.279216766357422,29,1,0.12871224989703478,10,w128,False
w128,,0.5896249004581018,1.0,0.0,1.5552347898483276,,0,0,2.802276849746704,-3.6642062664031982,0.01930597983300686,0.0,1,0.7234920378468814,3,1.803311867064069,0.0,0.0,0.0,1,3,3,0,chain-833107-d1,5,1.7641575336456299,0,-1.535656213760376,1,"[[2, 5]]",0.02324950008187443,0,3,3,7,6.466483116149902,0.7234920378468814,logical_intervals,0.27650796215311857,3.947340488433838,1,43,validation,T9_wrong_exact,0.8591945767402649,5,,,3,7.272864818572998,29,1,0.0,0,w128,True
w128,,0.331919707464057,1.0,0.0,1.2537791728973389,,0,0,0.4883469343185425,-5.021065711975098,0.0027129503432661295,0.0,1,0.0,0,1.393640945054398,0.0,0.0,0.0,1,3,3,0,chain-833107-d1,5,0.40729856491088867,0,-0.1555948257446289,1,"[[9, 12]]",0.020593099994584918,0,1,1,7,5.50941276550293,0.1031361729837954,native_gist_only,0.8968638270162046,5.9097185134887695,1,43,validation,T10_native_gist,1.563511610031128,5,,,3,0.4214739203453064,29,1,0.1031361729837954,0,w128,False
w128,,0.8576223543987098,1.0,0.0,1.3047456741333008,,0,0,2.958549976348877,-2.838000774383545,0.028984984382987022,0.0,1,0.0,0,2.357548609494785,0.32257145663606934,1.0,0.75,1,3,3,3,chain-833107-d1,5,2.5903639793395996,0,0.004953861236572266,1,"[[9, 12]]",0.023190499981865287,0,4,4,7,5.796550750732422,0.3942905843432527,gist_plus_logical_intervals,0.6057094156567473,3.5409774780273438,1,43,validation,T11_gist_exact,1.2574008703231812,5,,,3,1.3641185760498047,29,1,0.07171912770718336,0,w128,False
w128,,0.0,1.0,0.0,1.6308674812316895,,0,0,1.917379379272461,-4.990889549255371,0.005364710930734873,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1,3,3,0,chain-937836-d1,5,0.0,0,0.0,0,[],0.015272599994204938,0,0,0,5,6.908268928527832,0.0,none,1.0,5.227912902832031,1,51,heldout,T0_none,0.7503709197044373,5,,,0,0.0,29,0,0.0,0,w128,False
w128,,0.6818039195522609,1.0,0.0,1.4278604984283447,,0,0,4.174873352050781,-2.537379264831543,0.056840818375349045,0.0,1,0.0,0,1.9774416624206106,0.5751674990970059,1.0,1.0,1,3,3,3,chain-937836-d1,5,2.4535107612609863,0,1.7250168323516846,1,"[[32, 35]]",0.02545720001216978,0,3,3,5,6.712252616882324,0.5751674990970059,logical_intervals,0.42483250090299407,2.8675005435943604,1,51,heldout,T1_radius_0,0.9749774932861328,5,0,,3,2.758539915084839,29,1,0.0,0,w128,False
w128,,0.8977918032913126,1.0,0.0,1.3898749351501465,,0,0,3.9870262145996094,-2.561751365661621,0.052453070878982544,0.0,1,0.03349432937829988,2,2.4541778159262897,0.5396084398016683,1.0,0.42857142857142855,1,3,3,3,chain-937836-d1,5,2.42913818359375,0,1.6196281909942627,1,"[[30, 37]]",0.024870699970051646,0,7,7,5,6.5487775802612305,0.595480760326609,logical_intervals,0.404519239673391,2.947836399078369,1,51,heldout,T2_radius_2,1.0514612197875977,5,2,,7,2.820465087890625,29,1,0.022377991146640852,2,w128,False
w128,,1.0936038271438213,1.0,0.0,1.454250693321228,,0,0,3.705482006072998,-2.9614081382751465,0.03640424832701683,0.0,1,0.1646455454115312,6,2.9850121797181273,0.4545344723301241,1.0,0.2727272727272727,1,3,3,3,chain-937836-d1,5,2.0294811725616455,0,1.2699804306030273,1,"[[28, 39]]",0.024969999911263585,0,11,11,5,6.6668901443481445,0.6365317042013885,logical_intervals,0.3634682957986115,3.3130698204040527,1,51,heldout,T3_radius_4,0.9826892018318176,5,4,,11,3.4487810134887695,29,1,0.017351686459733173,2,w128,False
w128,,1.145115967108921,1.0,0.0,1.6798982620239258,,0,0,3.804795742034912,-3.367122173309326,0.029555438086390495,0.0,1,0.38055057497967937,14,3.142805797809448,0.3342949877041974,1.0,0.15789473684210525,1,3,3,3,chain-937836-d1,5,1.6237678527832031,0,1.3366401195526123,1,"[[24, 43]]",0.02178830001503229,0,19,19,5,7.171917915344238,0.7280170556869052,logical_intervals,0.2719829443130948,3.5214874744415283,1,51,heldout,T4_radius_8,0.6413038372993469,5,8,,19,4.6856689453125,29,1,0.013171493003028445,2,w128,False
w128,,0.9078647577995755,1.0,0.0,1.6020078659057617,,0,0,3.5244174003601074,-3.4660754203796387,0.024928435683250427,0.0,1,0.6579404146646084,30,2.479023562378605,0.18131492146494566,1.0,0.08571428571428572,1,3,3,3,chain-937836-d1,5,1.5248138904571533,0,0.6053977012634277,1,"[[16, 51]]",0.02311160007957369,0,35,35,5,6.990492820739746,0.8463238081562849,logical_intervals,0.15367619184371506,3.691746234893799,1,51,heldout,T5_radius_16,0.7682205438613892,5,16,,35,4.800301551818848,29,1,0.007068472026730888,2,w128,False
w128,,0.7781018018564028,1.0,0.0,1.4839249849319458,,0,0,3.923431873321533,-2.819866180419922,0.04410704970359802,0.0,1,0.0,0,2.177335326500656,0.5605030047008768,1.0,0.6,1,3,3,3,chain-937836-d1,5,2.171022891998291,0,1.7134361267089844,1,"[[31, 36]]",0.02429239999037236,0,5,5,5,6.743298053741455,0.5842159037711099,logical_intervals,0.4157840962288901,3.121135711669922,1,51,heldout,T6_whole_fact,0.9044860601425171,5,,,5,2.760373115539551,29,1,0.023712899070233107,2,w128,False
w128,,0.6957360049391788,1.0,0.0,1.762413501739502,,0,0,3.50273060798645,-4.124971389770508,0.01431241538375616,0.0,1,0.7831110529144212,45,2.005184356557322,0.11308227516201441,1.0,0.058823529411764705,1,3,3,3,chain-937836-d1,5,0.8659181594848633,0,-1.8509113788604736,1,"[[0, 51]]",0.022163999965414405,0,51,51,5,7.627702236175537,0.9020963775031419,selected_chunks,0.09790362249685813,4.2466278076171875,1,51,heldout,T7_whole_parent,0.47061240673065186,5,,,51,8.559610366821289,29,1,0.005903049426706275,3,w128,False
w128,equal,1.1183902357757154,1.0,0.0,1.502983570098877,12,0,0,3.6855969429016113,-3.0988645553588867,0.03331191837787628,0.0,1,0.19640591886491165,7,3.0599244795548968,0.4343517760426039,1.0,0.25,1,3,3,3,chain-937836-d1,5,1.8920247554779053,0,1.3765485286712646,1,"[[28, 40]]",0.02266849996522069,0,12,12,5,6.784461498260498,0.6476620573703258,logical_intervals,0.3523379426296742,3.4018399715423584,1,51,heldout,T8_budget_12_equal,0.9124866724014282,5,16,,12,3.269166946411133,29,1,0.01690436246281024,2,w128,False
w128,evidence_length_proportional,1.1183902357757154,1.0,0.0,1.502983570098877,12,0,0,3.6855969429016113,-3.0988645553588867,0.03331191837787628,0.0,1,0.19640591886491165,7,3.0599244795548968,0.4343517760426039,1.0,0.25,1,3,3,3,chain-937836-d1,5,1.8920247554779053,0,1.3765485286712646,1,"[[28, 40]]",0.021258799941278994,0,12,12,5,6.784461498260498,0.6476620573703258,logical_intervals,0.3523379426296742,3.4018399715423584,1,51,heldout,T8_budget_12_evidence_length_proportional,0.9124866724014282,5,16,,12,3.269166946411133,29,1,0.01690436246281024,2,w128,False
w128,minimum_core_remainder,1.1183902357757154,1.0,0.0,1.502983570098877,12,0,0,3.6855969429016113,-3.0988645553588867,0.03331191837787628,0.0,1,0.19640591886491165,7,3.0599244795548968,0.4343517760426039,1.0,0.25,1,3,3,3,chain-937836-d1,5,1.8920247554779053,0,1.3765485286712646,1,"[[28, 40]]",0.023623500019311905,0,12,12,5,6.784461498260498,0.6476620573703258,logical_intervals,0.3523379426296742,3.4018399715423584,1,51,heldout,T8_budget_12_minimum_core_remainder,0.9124866724014282,5,16,,12,3.269166946411133,29,1,0.01690436246281024,2,w128,False
w128,equal,1.0762987461695221,1.0,0.0,1.5549598932266235,24,0,0,3.9862279891967773,-2.9956626892089844,0.039353594183921814,0.0,1,0.5001442531765861,19,2.933800689730584,0.27547144413983915,1.0,0.125,1,3,3,3,chain-937836-d1,5,1.9952261447906494,0,1.5735700130462646,1,"[[22, 46]]",0.02505689999088645,0,24,24,5,6.981890678405762,0.7851020974894709,logical_intervals,0.2148979025105291,3.235167980194092,1,51,heldout,T8_budget_24_equal,0.8185406923294067,5,16,,24,5.150683403015137,29,1,0.009486400173045695,2,w128,False
w128,evidence_length_proportional,1.0762987461695221,1.0,0.0,1.5549598932266235,24,0,0,3.9862279891967773,-2.9956626892089844,0.039353594183921814,0.0,1,0.5001442531765861,19,2.933800689730584,0.27547144413983915,1.0,0.125,1,3,3,3,chain-937836-d1,5,1.9952261447906494,0,1.5735700130462646,1,"[[22, 46]]",0.028163500013761222,0,24,24,5,6.981890678405762,0.7851020974894709,logical_intervals,0.2148979025105291,3.235167980194092,1,51,heldout,T8_budget_24_evidence_length_proportional,0.8185406923294067,5,16,,24,5.150683403015137,29,1,0.009486400173045695,2,w128,False
w128,minimum_core_remainder,1.0762987461695221,1.0,0.0,1.5549598932266235,24,0,0,3.9862279891967773,-2.9956626892089844,0.039353594183921814,0.0,1,0.5001442531765861,19,2.933800689730584,0.27547144413983915,1.0,0.125,1,3,3,3,chain-937836-d1,5,1.9952261447906494,0,1.5735700130462646,1,"[[22, 46]]",0.02241500001400709,0,24,24,5,6.981890678405762,0.7851020974894709,logical_intervals,0.2148979025105291,3.235167980194092,1,51,heldout,T8_budget_24_minimum_core_remainder,0.8185406923294067,5,16,,24,5.150683403015137,29,1,0.009486400173045695,2,w128,False
w128,equal,0.9078647577995755,1.0,0.0,1.6020078659057617,48,0,0,3.5244174003601074,-3.4660754203796387,0.024928435683250427,0.0,1,0.6579404146646084,30,2.479023562378605,0.18131492146494566,1.0,0.08571428571428572,1,3,3,3,chain-937836-d1,5,1.5248138904571533,0,0.6053977012634277,1,"[[16, 51]]",0.025707000051625073,0,35,35,5,6.990492820739746,0.8463238081562849,logical_intervals,0.15367619184371506,3.691746234893799,1,51,heldout,T8_budget_48_equal,0.7682205438613892,5,16,,35,4.800301551818848,29,1,0.007068472026730888,2,w128,False
w128,evidence_length_proportional,0.9078647577995755,1.0,0.0,1.6020078659057617,48,0,0,3.5244174003601074,-3.4660754203796387,0.024928435683250427,0.0,1,0.6579404146646084,30,2.479023562378605,0.18131492146494566,1.0,0.08571428571428572,1,3,3,3,chain-937836-d1,5,1.5248138904571533,0,0.6053977012634277,1,"[[16, 51]]",0.0242625999962911,0,35,35,5,6.990492820739746,0.8463238081562849,logical_intervals,0.15367619184371506,3.691746234893799,1,51,heldout,T8_budget_48_evidence_length_proportional,0.7682205438613892,5,16,,35,4.800301551818848,29,1,0.007068472026730888,2,w128,False
w128,minimum_core_remainder,0.9078647577995755,1.0,0.0,1.6020078659057617,48,0,0,3.5244174003601074,-3.4660754203796387,0.024928435683250427,0.0,1,0.6579404146646084,30,2.479023562378605,0.18131492146494566,1.0,0.08571428571428572,1,3,3,3,chain-937836-d1,5,1.5248138904571533,0,0.6053977012634277,1,"[[16, 51]]",0.021701700054109097,0,35,35,5,6.990492820739746,0.8463238081562849,logical_intervals,0.15367619184371506,3.691746234893799,1,51,heldout,T8_budget_48_minimum_core_remainder,0.7682205438613892,5,16,,35,4.800301551818848,29,1,0.007068472026730888,2,w128,False
w128,,0.6841690778594034,1.0,0.0,1.9422736167907715,,0,0,2.498249053955078,-5.671398162841797,0.0033535808324813843,0.0,1,0.5668999311933476,3,1.9821241602368644,0.0,0.0,0.0,1,3,3,0,chain-937836-d1,5,-0.6805086135864258,0,-3.2691409587860107,1,"[[2, 5]]",0.02427310007624328,0,3,3,5,8.169647216796875,0.5668999311933476,logical_intervals,0.4331000688066524,5.697726726531982,1,51,heldout,T9_wrong_exact,0.15376710891723633,5,,,3,9.435965538024902,29,1,0.0,0,w128,True
w128,,0.2170253602498547,1.0,0.0,1.5968680381774902,,0,0,2.2271926403045654,-4.6535139083862305,0.007276441901922226,0.0,1,0.0,0,1.2423756086941051,0.0,0.0,0.0,1,3,3,0,chain-937836-d1,5,0.3373751640319824,0,0.014161825180053711,1,"[[32, 35]]",0.02172780002001673,0,1,1,5,6.880706787109375,0.05642856867052615,native_gist_only,0.9435714313294739,4.9231133460998535,1,51,heldout,T10_native_gist,0.7888520359992981,5,,,3,0.31689780950546265,29,1,0.05642856867052615,0,w128,False
w128,,0.7703387100603623,1.0,0.0,1.5020873546600342,,0,0,3.951486587524414,-2.8559818267822266,0.04327167943120003,0.0,1,0.0,0,2.1604979122461487,0.5621749952479149,1.0,0.75,1,3,3,3,chain-937836-d1,5,2.1349072456359863,0,1.7087619304656982,1,"[[32, 35]]",0.023758600000292063,0,4,4,5,6.807468414306641,0.5834002005212824,gist_plus_logical_intervals,0.4165997994787176,3.140256881713867,1,51,heldout,T11_gist_exact,0.875968337059021,5,,,3,2.741473913192749,29,1,0.021225205273367465,0,w128,False
w128,,0.0,1.0,0.0,1.6807432174682617,,0,0,2.7711973190307617,-4.676342010498047,0.007676431443542242,0.0,1,0.0,0,1.0,0.0,0.0,0.0,1,3,3,0,chain-1042565-d1,5,0.0,0,0.0,0,[],0.013336900039575994,0,0,0,7,7.447539329528809,0.0,none,1.0,4.869600296020508,1,43,heldout,T0_none,0.6450852155685425,5,,,0,0.0,29,0,0.0,0,w128,False
w128,,0.685422891185917,1.0,0.0,1.8092936277389526,,0,0,2.753897190093994,-4.79742431640625,0.007478930056095123,0.0,1,0.0,0,1.9846109325721442,0.5620660155836958,1.0,1.0,1,3,3,3,chain-1042565-d1,5,-0.12108469009399414,0,2.060060977935791,1,"[[2, 5]]",0.02484329999424517,1,3,3,7,7.551321506500244,0.5620660155836958,logical_intervals,0.43793398441630416,4.895665645599365,1,43,heldout,T1_radius_0,0.44566941261291504,5,0,,3,5.060705661773682,29,1,0.0,0,w128,False
w128,,0.9765052371963807,1.0,0.0,1.774749755859375,,0,0,2.5062131881713867,-4.957089424133301,0.006213989108800888,0.0,1,0.0,0,2.655160851416422,0.5055469025683124,1.0,0.42857142857142855,1,3,3,3,chain-1042565-d1,5,-0.2807474136352539,0,2.1911792755126953,1,"[[0, 7]]",0.02526470005977899,1,7,7,7,7.4633026123046875,0.6341714880254585,logical_intervals,0.36582851197454147,5.080952167510986,1,43,heldout,T2_radius_2,0.4917076826095581,5,2,,7,5.455585956573486,29,1,0.12862458545714617,4,w128,False
w128,,1.0395758200699579,1.0,0.0,1.7400312423706055,,0,0,2.5288233757019043,-4.840697765350342,0.006816383451223373,0.0,1,0.01190482651873026,1,2.8280171717688996,0.49656432907795534,1.0,0.3333333333333333,1,3,3,3,chain-1042565-d1,5,-0.16435670852661133,0,2.2062973976135254,1,"[[0, 9]]",0.02391630003694445,1,9,9,7,7.369521141052246,0.6446861584990984,logical_intervals,0.3553138415009016,4.988426208496094,1,43,heldout,T3_radius_4,0.552372932434082,5,4,,9,5.463926792144775,29,1,0.1362170029024128,5,w128,False
w128,,1.296512574754113,1.0,0.0,1.7148724794387817,,0,0,2.015011787414551,-5.333827972412109,0.004062244668602943,0.0,1,0.24995967261202168,5,3.6565225571103834,0.3884677794849267,1.0,0.23076923076923078,1,3,3,3,chain-1042565-d1,5,-0.6574864387512207,0,2.1871604919433594,1,"[[0, 13]]",0.023285700008273125,1,13,13,7,7.34883975982666,0.7401139840658288,logical_intervals,0.25988601593417116,5.506019592285156,1,43,heldout,T4_radius_8,0.5884320735931396,5,8,,13,5.215744972229004,29,1,0.10168653196888044,5,w128,False
w128,,1.3449131412632827,1.0,0.0,1.689683437347412,,0,0,1.9890743494033813,-5.327297687530518,0.00400611013174057,0.0,1,0.3472120644437382,10,3.837853175043808,0.2825084729556693,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,-0.6509571075439453,0,2.240903377532959,1,"[[0, 21]]",0.021617699996568263,1,21,21,7,7.316371917724609,0.8420523552413215,logical_intervals,0.1579476447586785,5.51993465423584,1,43,heldout,T5_radius_16,0.6332317590713501,5,16,,21,5.317591190338135,29,1,0.21233181784191402,8,w128,False
w128,,0.9292121192935525,1.0,0.0,1.7799558639526367,,0,0,1.7500982284545898,-5.747206687927246,0.002815220272168517,0.0,1,0.0,0,2.5325130731858385,0.5232369896548335,1.0,0.6,1,3,3,3,chain-1042565-d1,5,-1.0708670616149902,0,2.138364791870117,1,"[[1, 6]]",0.026493299985304475,1,5,5,7,7.497304916381836,0.6175644017930608,logical_intervals,0.3824355982069392,5.872714996337891,1,43,heldout,T6_whole_fact,0.481427401304245,5,,,5,5.66173791885376,29,1,0.09432741213822737,2,w128,False
w128,,0.8506052457671243,1.0,0.0,1.4420689344406128,,0,0,1.6349494457244873,-4.808176040649414,0.0051515353843569756,0.0,1,0.7277208149871512,25,2.3410633418987237,0.0859663793562504,1.0,0.06976744186046512,1,3,3,3,chain-1042565-d1,5,-0.1318359375,0,-0.38081789016723633,1,"[[0, 43]]",0.02323769999202341,0,43,43,7,6.4431257247924805,0.9612196902544383,selected_chunks,0.03878030974556168,5.268460273742676,1,43,heldout,T7_whole_parent,1.0895930528640747,5,,,43,8.845090866088867,29,1,0.14753249591103668,15,w128,False
w128,equal,1.2947612834357072,1.0,0.0,1.7349746227264404,12,0,0,2.2627601623535156,-5.141448974609375,0.005011779721826315,0.0,1,0.2304853984969668,4,3.6501245249448955,0.3962971806031419,1.0,0.25,1,3,3,3,chain-1042565-d1,5,-0.46510839462280273,0,2.1695656776428223,1,"[[0, 12]]",0.025009699980728328,1,12,12,7,7.404209136962891,0.7318766081734793,logical_intervals,0.2681233918265207,5.295964241027832,1,43,heldout,T8_budget_12_equal,0.5592146515846252,5,16,,12,5.024624347686768,29,1,0.10509402907337062,5,w128,False
w128,evidence_length_proportional,1.2947612834357072,1.0,0.0,1.7349746227264404,12,0,0,2.2627601623535156,-5.141448974609375,0.005011779721826315,0.0,1,0.2304853984969668,4,3.6501245249448955,0.3962971806031419,1.0,0.25,1,3,3,3,chain-1042565-d1,5,-0.46510839462280273,0,2.1695656776428223,1,"[[0, 12]]",0.02136030001565814,1,12,12,7,7.404209136962891,0.7318766081734793,logical_intervals,0.2681233918265207,5.295964241027832,1,43,heldout,T8_budget_12_evidence_length_proportional,0.5592146515846252,5,16,,12,5.024624347686768,29,1,0.10509402907337062,5,w128,False
w128,minimum_core_remainder,1.2947612834357072,1.0,0.0,1.7349746227264404,12,0,0,2.2627601623535156,-5.141448974609375,0.005011779721826315,0.0,1,0.2304853984969668,4,3.6501245249448955,0.3962971806031419,1.0,0.25,1,3,3,3,chain-1042565-d1,5,-0.46510839462280273,0,2.1695656776428223,1,"[[0, 12]]",0.021795099950395525,1,12,12,7,7.404209136962891,0.7318766081734793,logical_intervals,0.2681233918265207,5.295964241027832,1,43,heldout,T8_budget_12_minimum_core_remainder,0.5592146515846252,5,16,,12,5.024624347686768,29,1,0.10509402907337062,5,w128,False
w128,equal,1.3449131412632827,1.0,0.0,1.689683437347412,24,0,0,1.9890743494033813,-5.327297687530518,0.00400611013174057,0.0,1,0.3472120644437382,10,3.837853175043808,0.2825084729556693,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,-0.6509571075439453,0,2.240903377532959,1,"[[0, 21]]",0.021110699977725744,1,21,21,7,7.316371917724609,0.8420523552413215,logical_intervals,0.1579476447586785,5.51993465423584,1,43,heldout,T8_budget_24_equal,0.6332317590713501,5,16,,21,5.317591190338135,29,1,0.21233181784191402,8,w128,False
w128,evidence_length_proportional,1.3449131412632827,1.0,0.0,1.689683437347412,24,0,0,1.9890743494033813,-5.327297687530518,0.00400611013174057,0.0,1,0.3472120644437382,10,3.837853175043808,0.2825084729556693,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,-0.6509571075439453,0,2.240903377532959,1,"[[0, 21]]",0.022505100001581013,1,21,21,7,7.316371917724609,0.8420523552413215,logical_intervals,0.1579476447586785,5.51993465423584,1,43,heldout,T8_budget_24_evidence_length_proportional,0.6332317590713501,5,16,,21,5.317591190338135,29,1,0.21233181784191402,8,w128,False
w128,minimum_core_remainder,1.3449131412632827,1.0,0.0,1.689683437347412,24,0,0,1.9890743494033813,-5.327297687530518,0.00400611013174057,0.0,1,0.3472120644437382,10,3.837853175043808,0.2825084729556693,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,-0.6509571075439453,0,2.240903377532959,1,"[[0, 21]]",0.022909000050276518,1,21,21,7,7.316371917724609,0.8420523552413215,logical_intervals,0.1579476447586785,5.51993465423584,1,43,heldout,T8_budget_24_minimum_core_remainder,0.6332317590713501,5,16,,21,5.317591190338135,29,1,0.21233181784191402,8,w128,False
w128,equal,1.3449131412632827,1.0,0.0,1.689683437347412,48,0,0,1.9890743494033813,-5.327297687530518,0.00400611013174057,0.0,1,0.3472120644437382,10,3.837853175043808,0.2825084729556693,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,-0.6509571075439453,0,2.240903377532959,1,"[[0, 21]]",0.023521299939602613,1,21,21,7,7.316371917724609,0.8420523552413215,logical_intervals,0.1579476447586785,5.51993465423584,1,43,heldout,T8_budget_48_equal,0.6332317590713501,5,16,,21,5.317591190338135,29,1,0.21233181784191402,8,w128,False
w128,evidence_length_proportional,1.3449131412632827,1.0,0.0,1.689683437347412,48,0,0,1.9890743494033813,-5.327297687530518,0.00400611013174057,0.0,1,0.3472120644437382,10,3.837853175043808,0.2825084729556693,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,-0.6509571075439453,0,2.240903377532959,1,"[[0, 21]]",0.021948899957351387,1,21,21,7,7.316371917724609,0.8420523552413215,logical_intervals,0.1579476447586785,5.51993465423584,1,43,heldout,T8_budget_48_evidence_length_proportional,0.6332317590713501,5,16,,21,5.317591190338135,29,1,0.21233181784191402,8,w128,False
w128,minimum_core_remainder,1.3449131412632827,1.0,0.0,1.689683437347412,48,0,0,1.9890743494033813,-5.327297687530518,0.00400611013174057,0.0,1,0.3472120644437382,10,3.837853175043808,0.2825084729556693,1.0,0.14285714285714285,1,3,3,3,chain-1042565-d1,5,-0.6509571075439453,0,2.240903377532959,1,"[[0, 21]]",0.024513900047168136,1,21,21,7,7.316371917724609,0.8420523552413215,logical_intervals,0.1579476447586785,5.51993465423584,1,43,heldout,T8_budget_48_minimum_core_remainder,0.6332317590713501,5,16,,21,5.317591190338135,29,1,0.21233181784191402,8,w128,False
w128,,0.6903952666447746,1.0,0.0,1.6330618858337402,,0,0,1.5781559944152832,-5.614468574523926,0.0028558780904859304,0.0,1,0.46292312955483794,3,1.9945037382578559,0.0,0.0,0.0,1,3,3,0,chain-1042565-d1,5,-0.9381279945373535,0,0.647402286529541,1,"[[9, 12]]",0.02336909994482994,1,3,3,7,7.192624568939209,0.46292312955483794,logical_intervals,0.5370768704451621,5.8583760261535645,1,43,heldout,T9_wrong_exact,0.7297504544258118,5,,,3,2.0750019550323486,29,1,0.0,0,w128,True
w128,,0.28274301911482147,1.0,0.0,1.7212035655975342,,0,0,2.328981399536133,-5.244602680206299,0.0044664959423244,0.0,1,0.0,0,1.3267641649746602,0.0,0.0,0.0,1,3,3,0,chain-1042565-d1,5,-0.5682616233825684,0,0.1306767463684082,1,"[[2, 5]]",0.01958209997974336,1,1,1,7,7.573584079742432,0.08163436315953732,native_gist_only,0.9183656368404627,5.411150932312012,1,43,heldout,T10_native_gist,0.5769946575164795,5,,,3,0.3661923110485077,29,1,0.08163436315953732,0,w128,False
w128,,0.8263360092493686,1.0,0.0,1.8114073276519775,,0,0,2.644374370574951,-4.931005954742432,0.0065434700809419155,0.0,1,0.0,0,2.2849314165330883,0.544296283449512,1.0,0.75,1,3,3,3,chain-1042565-d1,5,-0.25466489791870117,0,2.069948196411133,1,"[[2, 5]]",0.023269299999810755,1,4,4,7,7.575380325317383,0.5849863571929745,gist_plus_logical_intervals,0.41501364280702546,5.029287815093994,1,43,heldout,T11_gist_exact,0.44014599919319153,5,,,3,5.074892520904541,29,1,0.04069007374346256,0,w128,False
w128,,0.0,1.0,0.0,1.273186206817627,,0,0,3.7583885192871094,-2.2322044372558594,0.0632563978433609,0.0,2,0.0,0,1.0,0.0,0.0,0.0,2,6,17,0,chain-1147294-d2,5,0.0,0,0.0,0,[],0.0164620999712497,0,0,0,7,5.990592956542969,0.0,none,1.0,2.76055908203125,1,50,heldout,T0_none,1.2310036420822144,6,,,0,0.0,29,0,0.0,0,w128,False
w128,,0.5810256431368443,1.0,0.0,0.49919915199279785,,0,1,5.711834907531738,0.1500072479248047,0.40508073568344116,0.0,2,0.0,0,1.7878712085360262,0.7322325363347773,1.0,1.0,2,6,17,6,chain-1147294-d2,5,2.3822100162506104,1,2.388916254043579,2,"[[9, 12], [23, 26]]",0.03485019993968308,0,6,6,7,5.561827659606934,0.7322325363347773,logical_intervals,0.26776746366522275,0.9036688804626465,1,50,heldout,T1_radius_0,1.3494147062301636,6,0,,6,4.77047061920166,29,1,0.0,0,w128,False
w128,,0.9744742880500605,1.0,0.0,0.5813941955566406,,0,1,5.5750017166137695,0.019806861877441406,0.34847766160964966,0.0,2,0.0,0,2.6497738269899047,0.5769164133525919,1.0,0.42857142857142855,2,6,17,6,chain-1147294-d2,5,2.2520105838775635,1,1.795762062072754,2,"[[7, 14], [21, 28]]",0.03232729993760586,0,14,14,7,5.555194854736328,0.785119265638059,logical_intervals,0.214880734361941,1.0541810989379883,1,50,heldout,T2_radius_2,1.4258317947387695,6,2,,14,4.7851386070251465,29,1,0.2082028522854671,8,w128,False
