dataset,split,example_id,anchor,condition,delay,look_ahead,router_call,routing_dots,churn,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,normalized_entropy,top1_margin
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,0,known_future_8,0,8,1,312320,0.4,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,1,fixed_delay_8,8,0,1,62464,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,1,known_future_8,0,8,1,312320,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,2,fixed_delay_8,8,0,1,62464,0.4,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,2,known_future_8,0,8,1,312320,0.4,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,3,fixed_delay_8,8,0,1,62464,0.6666666666666667,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,3,known_future_8,0,8,1,312320,0.6666666666666667,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,4,fixed_delay_8,8,0,1,62464,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,4,known_future_8,0,8,1,312320,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,5,fixed_delay_8,8,0,1,62464,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,5,known_future_8,0,8,1,312320,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,6,fixed_delay_8,8,0,1,62464,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,6,known_future_8,0,8,1,312320,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,0,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9209800362586975,0.8474349975585938
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,1,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9356127381324768,0.4798746109008789
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,2,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9369013905525208,0.5454473495483398
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,3,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9444194436073303,0.6503410339355469
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,4,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9431563019752502,0.5236730575561523
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,5,margin_threshold,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9291160106658936,0.2913532257080078
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,6,margin_threshold,1,0,1,0,0.4,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9048733115196228,0.3687868118286133
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,7,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9048733115196228,0.3687868118286133
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,8,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9159809350967407,0.4311981201171875
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,9,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.929402232170105,0.35728931427001953
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,10,margin_threshold,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9189206957817078,0.40993404388427734
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,11,margin_threshold,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9136968851089478,0.48757457733154297
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,12,margin_threshold,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9089378714561462,0.37842750549316406
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,13,margin_threshold,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9157218933105469,0.2953977584838867
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,14,margin_threshold,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,0,entropy_threshold,8,0,1,0,0.6666666666666667,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9159809350967407,0.4311981201171875
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,1,entropy_threshold,8,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.929402232170105,0.35728931427001953
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,2,entropy_threshold,8,0,1,0,0.4,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,0.9189206957817078,0.40993404388427734
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,3,entropy_threshold,8,0,1,0,0.6666666666666667,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9136968851089478,0.48757457733154297
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,4,entropy_threshold,8,0,1,0,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9089378714561462,0.37842750549316406
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,5,entropy_threshold,8,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9157218933105469,0.2953977584838867
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,6,entropy_threshold,8,0,1,0,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,7,entropy_threshold,7,0,1,0,0.6666666666666667,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,8,entropy_threshold,6,0,1,0,0.6666666666666667,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,9,entropy_threshold,5,0,1,0,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,10,entropy_threshold,4,0,1,0,0.6666666666666667,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,11,entropy_threshold,3,0,1,0,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,12,entropy_threshold,2,0,1,0,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,13,entropy_threshold,1,0,1,0,0.4,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,14,entropy_threshold,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,0.9097622036933899,0.5527915954589844
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,0,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,1,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,2,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,3,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,4,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,5,stride_1,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,6,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,7,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,8,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,9,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,10,stride_1,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,11,stride_1,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,12,stride_1,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,13,stride_1,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,14,stride_1,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,0,stride_2,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,1,stride_2,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,2,stride_2,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,3,stride_2,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,4,stride_2,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,5,stride_2,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,6,stride_2,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,7,stride_2,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,8,stride_2,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,9,stride_2,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,10,stride_2,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,11,stride_2,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,12,stride_2,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,13,stride_2,0,0,0,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,14,stride_2,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,0,stride_4,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,1,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,2,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,3,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,4,stride_4,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,5,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,6,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,7,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,8,stride_4,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,9,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,10,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,11,stride_4,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,12,stride_4,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,13,stride_4,0,0,0,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,14,stride_4,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,0,stride_8,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,1,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,2,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,3,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,4,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,5,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,6,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,7,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,8,stride_8,0,0,1,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,9,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,10,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,11,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,12,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,13,stride_8,0,0,0,0,0.0,0.2857142857142857,0.5,1.0,1.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c4f1253a0bdd11eba7f7acde48001122,14,stride_8,0,0,1,0,0.0,0.14285714285714285,0.25,1.0,0.0,0.0,1.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,0,immediate,0,0,1,30720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.884611964225769,0.1988506317138672
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,1,immediate,0,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8909395337104797,0.15744781494140625
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,2,immediate,0,0,1,30720,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8767001628875732,0.12533283233642578
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,3,immediate,0,0,1,30720,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9043670296669006,0.33110713958740234
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,4,immediate,0,0,1,30720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9025924205780029,0.028153419494628906
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,5,immediate,0,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8531320095062256,0.3561992645263672
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,6,immediate,0,0,1,30720,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8213768005371094,0.6712875366210938
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,7,immediate,0,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8402454853057861,0.515294075012207
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,8,immediate,0,0,1,30720,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8613163828849792,0.25739383697509766
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,9,immediate,0,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8529125452041626,0.4771852493286133
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,10,immediate,0,0,1,30720,0.0,0.25,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,0.8596482276916504,0.40799713134765625
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,11,immediate,0,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8788773417472839,0.25647735595703125
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,12,immediate,0,0,1,30720,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.9036080837249756,0.02245807647705078
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,13,immediate,0,0,1,30720,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9097428321838379,0.3445310592651367
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,14,immediate,0,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8782223463058472,0.7428970336914062
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,15,immediate,0,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,0.8540065884590149,0.00791168212890625
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,0,fixed_delay_1,1,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,0,known_future_1,0,1,1,46080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,1,fixed_delay_1,1,0,1,30720,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,1,known_future_1,0,1,1,46080,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,2,fixed_delay_1,1,0,1,30720,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,2,known_future_1,0,1,1,46080,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,3,fixed_delay_1,1,0,1,30720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,3,known_future_1,0,1,1,46080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,4,fixed_delay_1,1,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,4,known_future_1,0,1,1,46080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,5,fixed_delay_1,1,0,1,30720,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,5,known_future_1,0,1,1,46080,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,6,fixed_delay_1,1,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,6,known_future_1,0,1,1,46080,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,7,fixed_delay_1,1,0,1,30720,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,7,known_future_1,0,1,1,46080,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,8,fixed_delay_1,1,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,8,known_future_1,0,1,1,46080,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,9,fixed_delay_1,1,0,1,30720,0.0,0.25,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,9,known_future_1,0,1,1,46080,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,10,fixed_delay_1,1,0,1,30720,0.4,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,10,known_future_1,0,1,1,46080,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,11,fixed_delay_1,1,0,1,30720,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,11,known_future_1,0,1,1,46080,0.0,0.25,0.25,1.0,0.0,0.0,0.25,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,12,fixed_delay_1,1,0,1,30720,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
2wikimultihopqa,test,c789d1a20bdd11eba7f7acde48001122,12,known_future_1,0,1,1,46080,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,nan
