all_candidate_full_tokens,amortized_wall_seconds,batch_size,batch_wall_seconds,candidate_count,candidate_names,candidate_ranks,candidate_sources,candidate_view,catalog_size,channel_agreement,choice_correct,choice_margin,chosen_tool,conditional_choice_denominator,generated_text,generated_tokens,max_candidates,policy,prompt_tokens,query_id,raw_label_response,scoring_device,seed,selected_mean_log_probability,selection_view_tokens,target_in_palette,target_name,ttft_method,ttft_seconds_upper_bound,unsafe_candidates,unsafe_choice,unsafe_exposure,useful_candidates
3230,26.323828499997035,1,26.323828499997035,10,add_analysis_03228|archive_report|erase_report_00730|add_report_05765|add_analysis_04296|purge_report_07822|add_report_06187|remove_report_07833|alert_report_01240|remove_report_07369,auto_tag_concept:1,auto_tag_concept,compact,8192,1,0,,add_analysis_03228,1,"{""capability"":""add_analysis_03228""}",2,10,A2_raw_union,1637,archive_report-h2-en-1, 0,cpu:q4_ollama,71,,1465,1,archive_report,ollama_total_call_upper_bound,26.323828499997035,purge_report_07822|remove_report_07833|remove_report_07369,0,1,archive_report
3226,26.318532399833202,1,26.318532399833202,10,archive_report|add_report_05765|add_analysis_03228|erase_report_00730|add_report_06187|add_analysis_04296|purge_report_07822|alert_report_01240|remove_report_07833|alert_report_02593,bm25:1|auto_keyword:7|keyword_synonym:7,bm25|auto_keyword|keyword_synonym,compact,8192,3,1,,archive_report,1,"{""capability"":""archive_report""}",2,10,A3_diversity_union,1637,archive_report-h2-en-1, 0,cpu:q4_ollama,71,,1465,1,archive_report,ollama_total_call_upper_bound,26.318532399833202,purge_report_07822|remove_report_07833,0,1,archive_report
3939,49.846725799841806,1,49.846725799841806,12,inform_account_00367|add_account_01573|get_account_01932|fetch_account_02182|convert_user_00617|inform_account_02537|add_account_01708|get_account_03383|fetch_account_02256|get_user_06179|inform_account_03337|add_account_01819,,,compact,8192,,0,,inform_account_00367,0,"{""capability"":""inform_account_00367""}",3,12,A3_diversity_union,2009,get_user-h2-en-1, 0,cpu:q4_ollama,11,,1810,0,get_user,ollama_total_call_upper_bound,49.846725799841806,,0,0,
5262,26.39900780003518,1,26.39900780003518,16,inform_account_00367|add_account_01573|get_account_01932|fetch_account_02182|convert_user_00617|inform_account_02537|add_account_01708|get_account_03383|fetch_account_02256|get_user_06179|inform_account_03337|add_account_01819|get_account_04157|fetch_account_03001|retrieve_text_04917|inform_account_05993,,,compact,8192,,0,,inform_account_00367,0,"{""capability"":""inform_account_00367""}",3,16,A3_diversity_union,2667,get_user-h2-en-1, 0,cpu:q4_ollama,11,,2416,0,get_user,ollama_total_call_upper_bound,26.39900780003518,,0,0,
7866,55.74392649997026,1,55.74392649997026,24,inform_account_00367|add_account_01573|get_account_01932|fetch_account_02182|convert_user_00617|inform_account_02537|add_account_01708|get_account_03383|fetch_account_02256|get_user_06179|inform_account_03337|add_account_01819|get_account_04157|fetch_account_03001|retrieve_text_04917|inform_account_05993|add_account_02409|get_account_04307|fetch_account_03681|get_user_01171|inform_account_06929|add_account_03996|get_account_05235|fetch_account_04731,,,compact,8192,,0,,inform_account_06929,0,"{""capability"":""inform_account_06929""}",4,24,A3_diversity_union,3977,get_user-h2-en-1, 20,cpu:q4_ollama,11,,3622,0,get_user,ollama_total_call_upper_bound,55.74392649997026,,0,0,
10494,69.50601599994116,1,69.50601599994116,32,inform_account_00367|add_account_01573|get_account_01932|fetch_account_02182|convert_user_00617|inform_account_02537|add_account_01708|get_account_03383|fetch_account_02256|get_user_06179|inform_account_03337|add_account_01819|get_account_04157|fetch_account_03001|retrieve_text_04917|inform_account_05993|add_account_02409|get_account_04307|fetch_account_03681|get_user_01171|inform_account_06929|add_account_03996|get_account_05235|fetch_account_04731|search_user_06917|inform_account_07791|add_account_05565|get_account_06921|fetch_account_05555|retrieve_customer_04817|inform_analysis_03222|add_account_05820,,,compact,8192,,0,,inform_account_00367,0,"{""capability"":""inform_account_00367""}",3,32,A3_diversity_union,5291,get_user-h2-en-1, 0,cpu:q4_ollama,11,,4832,0,get_user,ollama_total_call_upper_bound,69.50601599994116,,0,0,
3873,0.0,0,0.0,12,add_article_01423|add_account_01573|add_user_00447|verify_account_02915|add_article_02756|add_account_01708|add_user_00746|validate_user|add_article_03331|add_account_01819|add_user_02657|verify_account_05421,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,11,,1760,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
5182,0.0,0,0.0,16,add_article_01423|add_account_01573|add_user_00447|verify_account_02915|add_article_02756|add_account_01708|add_user_00746|validate_user|add_article_03331|add_account_01819|add_user_02657|verify_account_05421|add_article_04047|add_account_02409|add_user_03415|verify_user_04941,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,11,,2362,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
7784,0.0,0,0.0,24,add_article_01423|add_account_01573|add_user_00447|verify_account_02915|add_article_02756|add_account_01708|add_user_00746|validate_user|add_article_03331|add_account_01819|add_user_02657|verify_account_05421|add_article_04047|add_account_02409|add_user_03415|verify_user_04941|add_article_04527|add_account_03996|add_user_03417|verify_task_02717|add_article_05440|add_account_05565|add_user_03795|verify_digest_02745,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,11,,3566,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
10400,0.0,0,0.0,32,add_article_01423|add_account_01573|add_user_00447|verify_account_02915|add_article_02756|add_account_01708|add_user_00746|validate_user|add_article_03331|add_account_01819|add_user_02657|verify_account_05421|add_article_04047|add_account_02409|add_user_03415|verify_user_04941|add_article_04527|add_account_03996|add_user_03417|verify_task_02717|add_article_05440|add_account_05565|add_user_03795|verify_digest_02745|add_article_06413|add_account_05820|add_user_05425|verify_account_06725|add_article_07547|add_account_06078|add_user_06687|validate_file_01172,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,11,,4770,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
3731,0.0,0,0.0,12,get_user|add_account_01573|search_account_02100|find_account_01137|lookup_article_01563|read_document|add_account_01708|search_account_03858|find_account_02065|lookup_issue_05950|get_repository|add_account_01819,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,11,,1661,0,search_document,not_called_target_absent,0.0,,0,0,
5035,0.0,0,0.0,16,get_user|add_account_01573|search_account_02100|find_account_01137|lookup_article_01563|read_document|add_account_01708|search_account_03858|find_account_02065|lookup_issue_05950|get_repository|add_account_01819|search_account_05657|find_account_02163|archive_issue_03541|add_profile_00701,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,11,,2267,0,search_document,not_called_target_absent,0.0,,0,0,
7641,0.0,0,0.0,24,get_user|add_account_01573|search_account_02100|find_account_01137|lookup_article_01563|read_document|add_account_01708|search_account_03858|find_account_02065|lookup_issue_05950|get_repository|add_account_01819|search_account_05657|find_account_02163|archive_issue_03541|add_profile_00701|add_account_02409|search_account_07210|find_account_02575|lookup_article_05207|add_profile_02451|add_account_03996|search_account_07442|find_account_03015,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,11,,3477,0,search_document,not_called_target_absent,0.0,,0,0,
10270,0.0,0,0.0,32,get_user|add_account_01573|search_account_02100|find_account_01137|lookup_article_01563|read_document|add_account_01708|search_account_03858|find_account_02065|lookup_issue_05950|get_repository|add_account_01819|search_account_05657|find_account_02163|archive_issue_03541|add_profile_00701|add_account_02409|search_account_07210|find_account_02575|lookup_article_05207|add_profile_02451|add_account_03996|search_account_07442|find_account_03015|lookup_article_00020|add_profile_02828|add_account_05565|search_account_07548|find_account_03116|lookup_report_00278|add_profile_03247|add_account_05820,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,11,,4685,0,search_document,not_called_target_absent,0.0,,0,0,
3837,46.711585000157356,1,46.711585000157356,12,archive_report|add_package_00588|export_package_02467|check_package_00742|export_document|add_package_00738|export_package_06298|package_report_06842|package_package_00103|add_package_01052|add_package_03425|package_package_04342,,,compact,8192,,0,,archive_report,1,"{""capability"":""archive_report""}",3,12,A3_diversity_union,1934,export_document-h2-en-1, 0,cpu:q4_ollama,11,,1743,1,export_document,ollama_total_call_upper_bound,46.711585000157356,,0,0,export_document
5142,25.320393499918282,1,25.320393499918282,16,archive_report|add_package_00588|export_package_02467|check_package_00742|export_document|add_package_00738|export_package_06298|package_report_06842|package_package_00103|add_package_01052|add_package_03425|package_package_04342|add_package_02446|package_package_04993|add_package_03098|build_document_05042,,,compact,8192,,0,,archive_report,1,"{""capability"":""archive_report""}",3,16,A3_diversity_union,2593,export_document-h2-en-1, 0,cpu:q4_ollama,11,,2350,1,export_document,ollama_total_call_upper_bound,25.320393499918282,,0,0,export_document
7774,54.27403150009923,1,54.27403150009923,24,archive_report|add_package_00588|export_package_02467|check_package_00742|export_document|add_package_00738|export_package_06298|package_report_06842|package_package_00103|add_package_01052|add_package_03425|package_package_04342|add_package_02446|package_package_04993|add_package_03098|build_document_05042|package_package_05631|package_text_02595|package_package_06316|add_package_06805|archive_package_00643|package_package_06732|add_package_06990|archive_package_01348,,,compact,8192,,0,,package_package_06732,1,"{""capability"":""package_package_06732""}",4,24,A3_diversity_union,3916,export_document-h2-en-1, 21,cpu:q4_ollama,11,,3569,1,export_document,ollama_total_call_upper_bound,54.27403150009923,,0,0,export_document
10396,68.76813499978743,1,68.76813499978743,32,archive_report|add_package_00588|export_package_02467|check_package_00742|export_document|add_package_00738|export_package_06298|package_report_06842|package_package_00103|add_package_01052|add_package_03425|package_package_04342|add_package_02446|package_package_04993|add_package_03098|build_document_05042|package_package_05631|package_text_02595|package_package_06316|add_package_06805|archive_package_00643|package_package_06732|add_package_06990|archive_package_01348|add_package_07540|archive_package_05010|add_package_07913|create_package_02440|alert_package_00098|create_package_02179|alert_package_01589|get_repo_04842,,,compact,8192,,0,,get_repo_04842,1,"{""capability"":""get_repo_04842""}",4,32,A3_diversity_union,5233,export_document-h2-en-1, 31,cpu:q4_ollama,11,,4782,1,export_document,ollama_total_call_upper_bound,68.76813499978743,,0,0,export_document
3938,0.0,0,0.0,12,update_issue|add_work_item_00578|create_work_item_01518|add_article_01423|archive_repo_00277|add_work_item_04808|create_work_item_04060|add_article_02756|archive_repo_03332|alert_work_item_00913|add_article_03331|archive_repo_04758,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,11,,1802,0,create_issue,not_called_target_absent,0.0,,0,0,
5279,0.0,0,0.0,16,update_issue|add_work_item_00578|create_work_item_01518|add_article_01423|archive_repo_00277|add_work_item_04808|create_work_item_04060|add_article_02756|archive_repo_03332|alert_work_item_00913|add_article_03331|archive_repo_04758|alert_work_item_02317|add_article_04047|archive_work_item_03007|alert_work_item_02773,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,11,,2429,0,create_issue,not_called_target_absent,0.0,,0,0,
7941,0.0,0,0.0,24,update_issue|add_work_item_00578|create_work_item_01518|add_article_01423|archive_repo_00277|add_work_item_04808|create_work_item_04060|add_article_02756|archive_repo_03332|alert_work_item_00913|add_article_03331|archive_repo_04758|alert_work_item_02317|add_article_04047|archive_work_item_03007|alert_work_item_02773|build_work_item_00678|add_article_04527|archive_repo_04171|alert_work_item_07163|build_work_item_00716|add_article_05440|read_repo_00952|alert_work_item_07182,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,11,,3669,0,create_issue,not_called_target_absent,0.0,,0,0,
10599,0.0,0,0.0,32,update_issue|add_work_item_00578|create_work_item_01518|add_article_01423|archive_repo_00277|add_work_item_04808|create_work_item_04060|add_article_02756|archive_repo_03332|alert_work_item_00913|add_article_03331|archive_repo_04758|alert_work_item_02317|add_article_04047|archive_work_item_03007|alert_work_item_02773|build_work_item_00678|add_article_04527|archive_repo_04171|alert_work_item_07163|build_work_item_00716|add_article_05440|read_repo_00952|alert_work_item_07182|build_work_item_07563|add_article_06413|alert_repo_03911|archive_work_item_01207|generate_work_item_00938|add_article_07547|render_repo_03456|generate_work_item_01175,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,create_issue-h1-en-1,,cpu:q4_ollama,11,,4909,0,create_issue,not_called_target_absent,0.0,,0,0,
3905,48.71880679996684,1,48.71880679996684,12,update_issue|add_issue_02605|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642|erase_issue_04434|alert_issue_02128|add_task_03242|erase_issue_01014|alert_issue_02962|add_ticket_01266,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,12,A3_diversity_union,1970,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,1775,1,update_issue,ollama_total_call_upper_bound,48.71880679996684,,0,0,update_issue
5223,25.72370610013604,1,25.72370610013604,16,update_issue|add_issue_02605|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642|erase_issue_04434|alert_issue_02128|add_task_03242|erase_issue_01014|alert_issue_02962|add_ticket_01266|erase_issue_04944|alert_issue_05393|add_ticket_07507|erase_issue_00934,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,16,A3_diversity_union,2630,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,2383,1,update_issue,ollama_total_call_upper_bound,25.72370610013604,,0,0,update_issue
7884,56.44527920009568,1,56.44527920009568,24,update_issue|add_issue_02605|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642|erase_issue_04434|alert_issue_02128|add_task_03242|erase_issue_01014|alert_issue_02962|add_ticket_01266|erase_issue_04944|alert_issue_05393|add_ticket_07507|erase_issue_00934|alert_issue_05986|add_work_item_00578|erase_issue_03829|alert_issue_07378|add_work_item_04808|erase_issue_04186|alert_issue_07698|erase_issue_05019,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,24,A3_diversity_union,3965,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,3612,1,update_issue,ollama_total_call_upper_bound,56.44527920009568,,0,0,update_issue
10530,68.8182824999094,1,68.8182824999094,32,update_issue|add_issue_02605|erase_issue_00494|add_issue_06133|erase_issue_03214|add_issue_07642|erase_issue_04434|alert_issue_02128|add_task_03242|erase_issue_01014|alert_issue_02962|add_ticket_01266|erase_issue_04944|alert_issue_05393|add_ticket_07507|erase_issue_00934|alert_issue_05986|add_work_item_00578|erase_issue_03829|alert_issue_07378|add_work_item_04808|erase_issue_04186|alert_issue_07698|erase_issue_05019|archive_issue_00295|erase_issue_00711|archive_issue_02443|erase_issue_06744|archive_issue_03060|retire_issue_04807|archive_issue_03541|erase_issue_01189,,,compact,8192,,1,,update_issue,1,"{""capability"":""update_issue""}",3,32,A3_diversity_union,5293,update_issue-h2-en-1, 0,cpu:q4_ollama,11,,4836,1,update_issue,ollama_total_call_upper_bound,68.8182824999094,,0,0,update_issue
3879,0.0,0,0.0,12,export_document|export_digest_00160|add_package_00588|export_digest_02427|notify_user|add_artifact_00151|export_digest_01707|add_package_00738|build_digest_02412|add_digest_05486|add_artifact_00478|add_package_01052,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,11,,1753,0,create_report,not_called_target_absent,0.0,,0,0,export_document
5214,0.0,0,0.0,16,export_document|export_digest_00160|add_package_00588|export_digest_02427|notify_user|add_artifact_00151|export_digest_01707|add_package_00738|build_digest_02412|add_digest_05486|add_artifact_00478|add_package_01052|inspect_artifact_05422|alert_digest_00171|add_artifact_00692|export_digest_03288,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,11,,2368,0,create_report,not_called_target_absent,0.0,,0,0,export_document
7840,0.0,0,0.0,24,export_document|export_digest_00160|add_package_00588|export_digest_02427|notify_user|add_artifact_00151|export_digest_01707|add_package_00738|build_digest_02412|add_digest_05486|add_artifact_00478|add_package_01052|inspect_artifact_05422|alert_digest_00171|add_artifact_00692|export_digest_03288|add_package_02446|archive_artifact_03947|alert_digest_00313|add_artifact_00776|export_digest_08045|add_package_03098|derive_digest_07427|alert_digest_01032,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,11,,3589,0,create_report,not_called_target_absent,0.0,,0,0,export_document
10481,0.0,0,0.0,32,export_document|export_digest_00160|add_package_00588|export_digest_02427|notify_user|add_artifact_00151|export_digest_01707|add_package_00738|build_digest_02412|add_digest_05486|add_artifact_00478|add_package_01052|inspect_artifact_05422|alert_digest_00171|add_artifact_00692|export_digest_03288|add_package_02446|archive_artifact_03947|alert_digest_00313|add_artifact_00776|export_digest_08045|add_package_03098|derive_digest_07427|alert_digest_01032|add_artifact_01482|package_digest_00655|add_package_03425|search_artifact_02942|alert_digest_01373|add_artifact_01938|package_digest_01537|add_package_06805,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,create_report-h2-en-1,,cpu:q4_ollama,11,,4811,0,create_report,not_called_target_absent,0.0,,0,0,export_document
3883,48.950292699970305,1,48.950292699970305,12,archive_report|add_report_03500|add_analysis_02840|purge_report_07734|add_report_05402|add_analysis_03412|erase_report_00739|add_report_08110|add_analysis_07982|remove_report_07494|alert_report_02348|add_digest_05486,,,compact,8192,,1,,archive_report,1,"{""capability"":""archive_report""}",3,12,A3_diversity_union,1960,archive_report-h2-en-1, 0,cpu:q4_ollama,11,,1763,1,archive_report,ollama_total_call_upper_bound,48.950292699970305,purge_report_07734|remove_report_07494,0,1,archive_report
5191,26.703921099891886,1,26.703921099891886,16,archive_report|add_report_03500|add_analysis_02840|purge_report_07734|add_report_05402|add_analysis_03412|erase_report_00739|add_report_08110|add_analysis_07982|remove_report_07494|alert_report_02348|add_digest_05486|remove_report_07144|alert_report_07820|erase_report_03784|alert_report_08085,,,compact,8192,,0,,alert_report_02348,1,"{""capability"":""alert_report_02348""}",4,16,A3_diversity_union,2621,archive_report-h2-en-1, 10,cpu:q4_ollama,11,,2372,1,archive_report,ollama_total_call_upper_bound,26.703921099891886,purge_report_07734|remove_report_07494|remove_report_07144,0,1,archive_report
7824,55.024061100091785,1,55.024061100091785,24,archive_report|add_report_03500|add_analysis_02840|purge_report_07734|add_report_05402|add_analysis_03412|erase_report_00739|add_report_08110|add_analysis_07982|remove_report_07494|alert_report_02348|add_digest_05486|remove_report_07144|alert_report_07820|erase_report_03784|alert_report_08085|purge_report_07204|remove_analysis_07757|archive_report_00973|add_summary_04978|remove_report_02976|build_report_01430|add_summary_06890|purge_report_07334,,,compact,8192,,0,,alert_report_02348,1,"{""capability"":""alert_report_02348""}",4,24,A3_diversity_union,3947,archive_report-h2-en-1, 10,cpu:q4_ollama,11,,3594,1,archive_report,ollama_total_call_upper_bound,55.024061100091785,purge_report_07734|remove_report_07494|remove_report_07144|purge_report_07204|remove_analysis_07757|remove_report_02976|purge_report_07334,0,1,archive_report
10466,69.25328069995157,1,69.25328069995157,32,archive_report|add_report_03500|add_analysis_02840|purge_report_07734|add_report_05402|add_analysis_03412|erase_report_00739|add_report_08110|add_analysis_07982|remove_report_07494|alert_report_02348|add_digest_05486|remove_report_07144|alert_report_07820|erase_report_03784|alert_report_08085|purge_report_07204|remove_analysis_07757|archive_report_00973|add_summary_04978|remove_report_02976|build_report_01430|add_summary_06890|purge_report_07334|build_report_02862|add_summary_08068|remove_report_03664|build_report_03316|alert_analysis_02678|remove_analysis_07784|build_report_06086|alert_analysis_03807,,,compact,8192,,1,,archive_report,1,"{""capability"":""archive_report""}",3,32,A3_diversity_union,5265,archive_report-h2-en-1, 0,cpu:q4_ollama,11,,4808,1,archive_report,ollama_total_call_upper_bound,69.25328069995157,purge_report_07734|remove_report_07494|remove_report_07144|purge_report_07204|remove_analysis_07757|remove_report_02976|purge_report_07334|remove_report_03664|remove_analysis_07784,0,1,archive_report
3951,0.0,0,0.0,12,inform_account_00557|add_account_00792|get_account_01027|fetch_account_01631|lookup_user_01817|inform_account_02387|add_account_01692|get_account_01445|fetch_account_02155|fetch_text_03717|inform_account_02665|add_account_05008,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,get_user-h2-en-1,,cpu:q4_ollama,23,,1814,0,get_user,not_called_target_absent,0.0,,0,0,
5263,0.0,0,0.0,16,inform_account_00557|add_account_00792|get_account_01027|fetch_account_01631|lookup_user_01817|inform_account_02387|add_account_01692|get_account_01445|fetch_account_02155|fetch_text_03717|inform_account_02665|add_account_05008|get_account_03880|fetch_account_02305|fetch_file_00617|inform_account_04217,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,get_user-h2-en-1,,cpu:q4_ollama,23,,2420,0,get_user,not_called_target_absent,0.0,,0,0,
7882,0.0,0,0.0,24,inform_account_00557|add_account_00792|get_account_01027|fetch_account_01631|lookup_user_01817|inform_account_02387|add_account_01692|get_account_01445|fetch_account_02155|fetch_text_03717|inform_account_02665|add_account_05008|get_account_03880|fetch_account_02305|fetch_file_00617|inform_account_04217|add_account_05321|get_account_04461|fetch_account_02907|inspect_user_06817|inform_account_04237|add_account_05911|get_account_05271|fetch_account_04402,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,get_user-h2-en-1,,cpu:q4_ollama,23,,3629,0,get_user,not_called_target_absent,0.0,,0,0,
10512,0.0,0,0.0,32,inform_account_00557|add_account_00792|get_account_01027|fetch_account_01631|lookup_user_01817|inform_account_02387|add_account_01692|get_account_01445|fetch_account_02155|fetch_text_03717|inform_account_02665|add_account_05008|get_account_03880|fetch_account_02305|fetch_file_00617|inform_account_04217|add_account_05321|get_account_04461|fetch_account_02907|inspect_user_06817|inform_account_04237|add_account_05911|get_account_05271|fetch_account_04402|archive_customer_00017|inform_account_05677|add_account_06381|get_account_05511|fetch_account_05981|get_text_07717|inform_account_05967|add_account_06577,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,get_user-h2-en-1,,cpu:q4_ollama,23,,4837,0,get_user,not_called_target_absent,0.0,,0,0,
3861,0.0,0,0.0,12,add_article_00891|add_account_00792|add_user_00375|verify_account_08173|add_article_01357|add_account_01692|add_user_00935|verify_user_01173|add_article_01366|add_account_05008|add_user_00966|validate_user,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,23,,1760,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
5162,0.0,0,0.0,16,add_article_00891|add_account_00792|add_user_00375|verify_account_08173|add_article_01357|add_account_01692|add_user_00935|verify_user_01173|add_article_01366|add_account_05008|add_user_00966|validate_user|add_article_03427|add_account_05321|add_user_01378|verify_account_00241,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,23,,2362,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
7782,0.0,0,0.0,24,add_article_00891|add_account_00792|add_user_00375|verify_account_08173|add_article_01357|add_account_01692|add_user_00935|verify_user_01173|add_article_01366|add_account_05008|add_user_00966|validate_user|add_article_03427|add_account_05321|add_user_01378|verify_account_00241|add_article_04101|add_account_05911|add_user_02536|verify_document_02340|add_article_04723|add_account_06381|add_user_03400|verify_profile_01347,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,23,,3566,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
10402,0.0,0,0.0,32,add_article_00891|add_account_00792|add_user_00375|verify_account_08173|add_article_01357|add_account_01692|add_user_00935|verify_user_01173|add_article_01366|add_account_05008|add_user_00966|validate_user|add_article_03427|add_account_05321|add_user_01378|verify_account_00241|add_article_04101|add_account_05911|add_user_02536|verify_document_02340|add_article_04723|add_account_06381|add_user_03400|verify_profile_01347|add_article_05123|add_account_06577|add_user_03415|validate_account_01457|add_article_08047|add_account_07027|add_user_05140|verify_text_02941,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,update_user-h4-en-1,,cpu:q4_ollama,23,,4770,0,update_user,not_called_target_absent,0.0,,0,0,validate_user
3714,0.0,0,0.0,12,get_user|add_account_00792|search_account_00438|find_account_00695|archive_report_03927|read_document|add_account_01692|search_account_00612|find_account_00970|lookup_issue_03208|get_repository|add_account_05008,,,compact,8192,,0,,,0,"{""capability"":""""}",0,12,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,23,,1661,0,search_document,not_called_target_absent,0.0,,0,0,
5031,0.0,0,0.0,16,get_user|add_account_00792|search_account_00438|find_account_00695|archive_report_03927|read_document|add_account_01692|search_account_00612|find_account_00970|lookup_issue_03208|get_repository|add_account_05008|search_account_01045|find_account_01955|archive_article_03255|add_profile_00055,,,compact,8192,,0,,,0,"{""capability"":""""}",0,16,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,23,,2267,0,search_document,not_called_target_absent,0.0,,0,0,
7651,0.0,0,0.0,24,get_user|add_account_00792|search_account_00438|find_account_00695|archive_report_03927|read_document|add_account_01692|search_account_00612|find_account_00970|lookup_issue_03208|get_repository|add_account_05008|search_account_01045|find_account_01955|archive_article_03255|add_profile_00055|add_account_05321|search_account_01591|find_account_02148|lookup_report_03221|add_profile_00305|add_account_05911|search_account_01945|find_account_03721,,,compact,8192,,0,,,0,"{""capability"":""""}",0,24,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,23,,3477,0,search_document,not_called_target_absent,0.0,,0,0,
10282,0.0,0,0.0,32,get_user|add_account_00792|search_account_00438|find_account_00695|archive_report_03927|read_document|add_account_01692|search_account_00612|find_account_00970|lookup_issue_03208|get_repository|add_account_05008|search_account_01045|find_account_01955|archive_article_03255|add_profile_00055|add_account_05321|search_account_01591|find_account_02148|lookup_report_03221|add_profile_00305|add_account_05911|search_account_01945|find_account_03721|archive_article_03723|add_profile_00571|add_account_06381|search_account_02280|find_account_03772|archive_ticket_05988|add_profile_00742|add_account_06577,,,compact,8192,,0,,,0,"{""capability"":""""}",0,32,A3_diversity_union,0,search_document-h1-en-1,,cpu:q4_ollama,23,,4685,0,search_document,not_called_target_absent,0.0,,0,0,
3829,48.0457802999299,1,48.0457802999299,12,archive_report|add_package_00620|export_package_01442|archive_package_04745|export_document|add_package_01745|export_package_01667|archive_package_00759|package_package_06358|add_package_03773|export_package_02072|package_package_07240,,,compact,8192,,0,,archive_report,1,"{""capability"":""archive_report""}",3,12,A3_diversity_union,1937,export_document-h2-en-1, 0,cpu:q4_ollama,23,,1746,1,export_document,ollama_total_call_upper_bound,48.0457802999299,,0,0,export_document
5146,26.01315449993126,1,26.01315449993126,16,archive_report|add_package_00620|export_package_01442|archive_package_04745|export_document|add_package_01745|export_package_01667|archive_package_00759|package_package_06358|add_package_03773|export_package_02072|package_package_07240|add_package_04186|export_package_02379|package_repo_03535|add_package_06339,,,compact,8192,,0,,archive_report,1,"{""capability"":""archive_report""}",3,16,A3_diversity_union,2596,export_document-h2-en-1, 0,cpu:q4_ollama,23,,2353,1,export_document,ollama_total_call_upper_bound,26.01315449993126,,0,0,export_document
