split,dataset,example_id,initial_action,root_top1_score,root_score_gap,candidate_entropy,channel_agreement,channel_disagreement,address_count,address_rarity,facet_agreement,root_dispersion,evidence_proxy,searched_fraction,remaining_search_fraction,remaining_kv_fraction,root_ids,root_scores,new_addresses,root_embedding_width,root_embedding_norm
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,structural_graph.f4.exact,0.75,0.125,0.9898096023989206,0.75,1.0,7,0.8990094074783734,0.5,0.043771207332611084,0.005413235089558606,1.0,0.5,0.5,benchmark://2wikimultihopqa/00efceca0bb011ebab90acde48001122#chunk=1|benchmark://2wikimultihopqa/00efceca0bb011ebab90acde48001122#chunk=17,0.75|0.625,david|died|last|married|recent|second|she,1024,0.9889966694771951
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,structural_graph.f4.bm25,1.0,0.3059655535448558,0.9890980267178048,0.75,1.0,15,0.9057421136464819,0.5,0.11558729410171509,0.006278448561222362,1.0,0.5,0.5,benchmark://2wikimultihopqa/00efceca0bb011ebab90acde48001122#chunk=1|benchmark://2wikimultihopqa/00efceca0bb011ebab90acde48001122#chunk=11,1|0.69403445,after|alex|brother|empire|exile|first|iv|john|married|peror|several|she|then|with|years,1024,0.9706731722038462
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,structural_graph.f4.approx,0.5208333333333334,0.03147522522522522,0.9954687658397976,0.75,1.0,7,0.8990094074783734,0.5,0.043771207332611084,0.002301269604128529,1.0,0.5,0.5,benchmark://2wikimultihopqa/00efceca0bb011ebab90acde48001122#chunk=1|benchmark://2wikimultihopqa/00efceca0bb011ebab90acde48001122#chunk=17,0.52083333|0.48935811,david|died|last|married|recent|second|she,1024,0.9889966694771951
validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,structural_graph.f4.hybrid,0.809828808903694,0.08181021213531481,0.9951767885703969,0.75,1.0,8,0.9558166157717884,0.5,0.08699774742126465,0.0025101978213188884,1.0,0.5,0.5,benchmark://2wikimultihopqa/00efceca0bb011ebab90acde48001122#chunk=1|benchmark://2wikimultihopqa/00efceca0bb011ebab90acde48001122#chunk=24,0.80982881|0.7280186,child|hold|known|married|office|only|she|son,1024,0.9780088176770332
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,global.f1.semantic,0.9478066861629486,0.010945379734039307,0.9999280731729057,0.75,1.0,13,0.9651102552595862,1.0,0.08724570274353027,3.616022908427848e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=4,0.94780669|0.93686131,actor|actress|al|england|english|gandhi|ind|iv|knight|manchester|rahul|raj|sonia,1024,0.9779453815948869
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,global.f1.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,global.f1.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,1.0,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,global.f1.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,global.f1.hybrid,0.621250832080841,0.09517947733402243,0.9988650402449712,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005944657571047849,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62125083|0.52607135,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f2.semantic,0.9504972696304321,0.008619070053100586,0.9999634442148727,0.75,1.0,15,0.9697622212249747,1.0,0.14692389965057373,1.8356661781859644e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=20,0.95049727|0.9418782,actor|actress|al|england|english|grandmother|ii|ind|knight|manchester|oc|pop|unknown|went|where,1024,0.9625685097330129
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f2.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f2.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,1.0,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f2.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f2.hybrid,0.6242722690105438,0.08431459963321686,0.9988870362155134,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005799277974684734,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62427227|0.53995767,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f4.semantic,0.9504972696304321,0.008619070053100586,0.9999634442148727,0.75,1.0,15,0.9697622212249747,1.0,0.14692389965057373,1.8356661781859644e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=20,0.95049727|0.9418782,actor|actress|al|england|english|grandmother|ii|ind|knight|manchester|oc|pop|unknown|went|where,1024,0.9625685097330129
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f4.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f4.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,1.0,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f4.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural.f4.hybrid,0.6242722690105438,0.08431459963321686,0.9988870362155134,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005799277974684734,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62427227|0.53995767,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f2.semantic,0.9478066861629486,0.010945379734039307,0.9999280731729057,0.75,1.0,13,0.9651102552595862,1.0,0.08724570274353027,3.616022908427848e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=4,0.94780669|0.93686131,actor|actress|al|england|english|gandhi|ind|iv|knight|manchester|rahul|raj|sonia,1024,0.9779453815948869
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f2.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f2.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,1.0,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f2.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f2.hybrid,0.621250832080841,0.09517947733402243,0.9988650402449712,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005944657571047849,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62125083|0.52607135,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f4.semantic,0.9478066861629486,0.010945379734039307,0.9999357432375616,0.75,1.0,13,0.9651102552595862,0.75,0.08724570274353027,3.23042089280291e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=4,0.94780669|0.93686131,actor|actress|al|england|english|gandhi|ind|iv|knight|manchester|rahul|raj|sonia,1024,0.9779453815948869
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f4.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,0.75,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f4.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,0.75,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f4.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,0.75,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,multiscale.f4.hybrid,0.621250832080841,0.09517947733402243,0.9988683998600685,0.75,1.0,17,0.9644261426176173,0.75,0.24496686458587646,0.0005927060681611836,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62125083|0.52607135,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f2.semantic,0.9504972696304321,0.008619070053100586,0.9999634442148727,0.75,1.0,15,0.9697622212249747,1.0,0.14692389965057373,1.8356661781859644e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=20,0.95049727|0.9418782,actor|actress|al|england|english|grandmother|ii|ind|knight|manchester|oc|pop|unknown|went|where,1024,0.9625685097330129
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f2.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f2.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,1.0,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f2.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f2.hybrid,0.6242722690105438,0.08431459963321686,0.9988870362155134,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005799277974684734,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62427227|0.53995767,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f4.semantic,0.9504972696304321,0.008619070053100586,0.9999634442148727,0.75,1.0,15,0.9697622212249747,1.0,0.14692389965057373,1.8356661781859644e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=20,0.95049727|0.9418782,actor|actress|al|england|english|grandmother|ii|ind|knight|manchester|oc|pop|unknown|went|where,1024,0.9625685097330129
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f4.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f4.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,1.0,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f4.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,graph.f4.hybrid,0.6242722690105438,0.08431459963321686,0.9988870362155134,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005799277974684734,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62427227|0.53995767,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f2.semantic,0.9504972696304321,0.008619070053100586,0.9999634442148727,0.75,1.0,15,0.9697622212249747,1.0,0.14692389965057373,1.8356661781859644e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=20,0.95049727|0.9418782,actor|actress|al|england|english|grandmother|ii|ind|knight|manchester|oc|pop|unknown|went|where,1024,0.9625685097330129
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f2.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f2.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,1.0,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f2.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f2.hybrid,0.6242722690105438,0.08431459963321686,0.9988870362155134,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005799277974684734,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62427227|0.53995767,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f4.semantic,0.9504972696304321,0.008619070053100586,0.9999634442148727,0.75,1.0,15,0.9697622212249747,1.0,0.14692389965057373,1.8356661781859644e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=8|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=20,0.95049727|0.9418782,actor|actress|al|england|english|grandmother|ii|ind|knight|manchester|oc|pop|unknown|went|where,1024,0.9625685097330129
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f4.exact,0.5,0.125,0.9974496914545764,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0013547478957863066,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.5|0.375,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f4.bm25,1.0,0.15144024333380945,0.9897987068768327,0.75,1.0,13,0.9883700850865287,1.0,0.14585566520690918,0.005486132151627505,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=2,1|0.84855976,ak|april|duo|entertainment|founder|g|grandson|mu|rob|sam|under|walmart|walton,1024,0.9628458497468904
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f4.approx,0.3472222222222222,0.06565170940170939,0.9989091589639839,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005633180260200389,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.34722222|0.28157051,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fc38720bb011ebab90acde48001122,structural_graph.f4.hybrid,0.6242722690105438,0.08431459963321686,0.9988870362155134,0.75,1.0,17,0.9644261426176173,1.0,0.24496686458587646,0.0005799277974684734,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=15|benchmark://2wikimultihopqa/00fc38720bb011ebab90acde48001122#chunk=16,0.62427227|0.53995767,ac|ak|alm|april|ato|daughter|duo|entertainment|etz|g|hue|mu|qu|que|r|uler|under,1024,0.936758550002405
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,global.f1.semantic,0.9256783127784729,0.0002594292163848877,0.9998858248986295,0.25,3.0,33,0.9488873983285004,1.0,0.06573742628097534,5.709495492382986e-05,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fe8ebc08e311ebbda4ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00fe8ebc08e311ebbda4ac1f6bf848b6#chunk=10,0.92567831|0.92541888,adaptation|aj|city|couple|crime|dag|detective|fol|hill|i|if|john|k|ke|lange|man|mar|maria|middle|nek|novel|oscar|per|quist|ru|sa|second|series|solving|sund|ud|ãng|ãtt,1024,0.9834282296742981
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,global.f1.exact,0.5,0.0,0.9944653239992737,0.25,3.0,13,0.961075787957858,1.0,0.125177264213562,0.002767338000363162,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fe8ebc08e311ebbda4ac1f6bf848b6#chunk=22|benchmark://2wikimultihopqa/00fe8ebc08e311ebbda4ac1f6bf848b6#chunk=24,0.5|0.5,ak|ban|ch|early|hart|hire|ley|lob|pakistan|sters|w|wal|worce,1024,0.9681999529496237
test,2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,global.f1.bm25,1.0,0.14437832894332536,0.9885452316259216,0.25,3.0,11,0.9693324389971001,1.0,0.1897982954978943,0.0061401226421674586,1.0,0.5,0.5,benchmark://2wikimultihopqa/00fe8ebc08e311ebbda4ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/00fe8ebc08e311ebbda4ac1f6bf848b6#chunk=25,1|0.85562167,delightful|english|from|life|most|new|night|spent|summer|swedish|zealand,1024,0.9513679375215167
