candidate_parent,dataset,example_id,is_oracle,method,partition,raw_score,score_family,seed,selected_by_iterative,selected_by_one_shot,source
0,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1.0,parent_closure,test,-0.29681384563446045,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.4200190305709839,root_semantic,37,1.0,1.0,frozen_selected_union
19,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.5244306325912476,root_semantic,37,1.0,1.0,frozen_selected_union
17,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.5256404280662537,root_semantic,37,1.0,1.0,frozen_selected_union
15,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.5393811464309692,root_semantic,37,0.0,1.0,frozen_selected_union
17,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.17206208407878876,propagated_semantic,37,1.0,1.0,frozen_selected_union
4,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,parent_closure,test,-0.2089790552854538,propagated_semantic,37,1.0,0.0,frozen_selected_union
0,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1.0,local_gist_closure,test,-0.29681384563446045,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.4200190305709839,root_semantic,37,1.0,1.0,frozen_selected_union
19,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.5244306325912476,root_semantic,37,1.0,1.0,frozen_selected_union
17,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.5256404280662537,root_semantic,37,0.0,1.0,frozen_selected_union
15,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.5393811464309692,root_semantic,37,1.0,1.0,frozen_selected_union
4,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.0033320095390081406,propagated_semantic,37,1.0,0.0,frozen_selected_union
15,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,local_gist_closure,test,-0.09128709137439728,propagated_semantic,37,1.0,1.0,frozen_selected_union
0,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1.0,native_qk_max_topk_p20,test,-0.29681384563446045,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,-0.4200190305709839,root_semantic,37,1.0,1.0,frozen_selected_union
19,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,-0.5244306325912476,root_semantic,37,1.0,1.0,frozen_selected_union
17,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,-0.5256404280662537,root_semantic,37,1.0,1.0,frozen_selected_union
15,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,-0.5393811464309692,root_semantic,37,1.0,1.0,frozen_selected_union
17,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,14.114638328552246,native_qk,37,1.0,1.0,frozen_selected_union
15,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_max_topk_p20,test,14.033761978149414,native_qk,37,1.0,1.0,frozen_selected_union
0,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1.0,native_qk_top4_topk_p20,test,-0.29681384563446045,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,-0.4200190305709839,root_semantic,37,1.0,1.0,frozen_selected_union
19,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,-0.5244306325912476,root_semantic,37,1.0,1.0,frozen_selected_union
17,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,-0.5256404280662537,root_semantic,37,1.0,1.0,frozen_selected_union
15,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,-0.5393811464309692,root_semantic,37,1.0,1.0,frozen_selected_union
17,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,12.451700210571289,native_qk,37,1.0,1.0,frozen_selected_union
15,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.0,native_qk_top4_topk_p20,test,12.399199485778809,native_qk,37,1.0,1.0,frozen_selected_union
22,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,-0.2579777240753174,root_semantic,37,1.0,1.0,frozen_selected_union
0,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1.0,parent_closure,test,-0.3298228085041046,root_semantic,37,1.0,1.0,frozen_selected_union
23,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,-0.34113410115242004,root_semantic,37,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,-0.4189477264881134,root_semantic,37,0.0,1.0,frozen_selected_union
1,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,-0.4357950687408447,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,-0.19319674372673035,propagated_semantic,37,1.0,1.0,frozen_selected_union
18,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,parent_closure,test,-0.22167707979679108,propagated_semantic,37,1.0,0.0,frozen_selected_union
22,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,-0.2579777240753174,root_semantic,37,1.0,1.0,frozen_selected_union
0,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1.0,local_gist_closure,test,-0.3298228085041046,root_semantic,37,1.0,1.0,frozen_selected_union
23,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,-0.34113410115242004,root_semantic,37,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,-0.4189477264881134,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,-0.4357950687408447,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.03412656858563423,propagated_semantic,37,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,local_gist_closure,test,0.020274939015507698,propagated_semantic,37,1.0,1.0,frozen_selected_union
22,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,-0.2579777240753174,root_semantic,37,1.0,1.0,frozen_selected_union
0,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1.0,native_qk_max_topk_p20,test,-0.3298228085041046,root_semantic,37,1.0,1.0,frozen_selected_union
23,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,-0.34113410115242004,root_semantic,37,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,-0.4189477264881134,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,-0.4357950687408447,root_semantic,37,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,13.770424842834473,native_qk,37,1.0,1.0,frozen_selected_union
1,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_max_topk_p20,test,13.7590970993042,native_qk,37,1.0,1.0,frozen_selected_union
22,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,-0.2579777240753174,root_semantic,37,1.0,1.0,frozen_selected_union
0,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1.0,native_qk_top4_topk_p20,test,-0.3298228085041046,root_semantic,37,1.0,1.0,frozen_selected_union
23,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,-0.34113410115242004,root_semantic,37,1.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,-0.4189477264881134,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,-0.4357950687408447,root_semantic,37,0.0,1.0,frozen_selected_union
11,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,12.433412551879883,native_qk,37,1.0,1.0,frozen_selected_union
4,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.0,native_qk_top4_topk_p20,test,12.36338996887207,native_qk,37,1.0,0.0,frozen_selected_union
0,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1.0,parent_closure,validation,-0.09400723874568939,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,-0.14140625298023224,root_semantic,37,1.0,1.0,frozen_selected_union
9,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,-0.35891228914260864,root_semantic,37,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,-0.43210652470588684,root_semantic,37,1.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,-0.4428573250770569,root_semantic,37,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,-0.1907186061143875,propagated_semantic,37,1.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,parent_closure,validation,-0.1876492202281952,propagated_semantic,37,1.0,1.0,frozen_selected_union
0,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1.0,local_gist_closure,validation,-0.09400723874568939,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,-0.14140625298023224,root_semantic,37,1.0,1.0,frozen_selected_union
9,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,-0.35891228914260864,root_semantic,37,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,-0.43210652470588684,root_semantic,37,1.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,-0.4428573250770569,root_semantic,37,0.0,1.0,frozen_selected_union
3,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,0.027419745922088623,propagated_semantic,37,1.0,0.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,local_gist_closure,validation,0.00941011868417263,propagated_semantic,37,1.0,1.0,frozen_selected_union
0,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1.0,native_qk_max_topk_p20,validation,-0.09400723874568939,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,-0.14140625298023224,root_semantic,37,1.0,1.0,frozen_selected_union
9,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,-0.35891228914260864,root_semantic,37,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,-0.43210652470588684,root_semantic,37,0.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,-0.4428573250770569,root_semantic,37,0.0,1.0,frozen_selected_union
16,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,13.197403907775879,native_qk,37,1.0,0.0,frozen_selected_union
3,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_max_topk_p20,validation,13.189458847045898,native_qk,37,1.0,0.0,frozen_selected_union
0,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1.0,native_qk_top4_topk_p20,validation,-0.09400723874568939,root_semantic,37,1.0,1.0,frozen_selected_union
1,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,-0.14140625298023224,root_semantic,37,1.0,1.0,frozen_selected_union
9,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,-0.35891228914260864,root_semantic,37,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,-0.43210652470588684,root_semantic,37,1.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,-0.4428573250770569,root_semantic,37,1.0,1.0,frozen_selected_union
6,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,12.118419647216797,native_qk,37,1.0,1.0,frozen_selected_union
5,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.0,native_qk_top4_topk_p20,validation,12.22442626953125,native_qk,37,1.0,1.0,frozen_selected_union
3,hotpotqa,5adc3aff5542996e685252eb,0.0,parent_closure,validation,0.028346676379442215,root_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5adc3aff5542996e685252eb,0.0,local_gist_closure,validation,0.028346676379442215,root_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5adc3aff5542996e685252eb,0.0,native_qk_max_topk_p20,validation,0.028346676379442215,root_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5adc3aff5542996e685252eb,0.0,native_qk_top4_topk_p20,validation,0.028346676379442215,root_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5ab56db7554299494045efc6,1.0,parent_closure,validation,-0.43854373693466187,root_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5ab56db7554299494045efc6,1.0,local_gist_closure,validation,-0.43854373693466187,root_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5ab56db7554299494045efc6,1.0,native_qk_max_topk_p20,validation,-0.43854373693466187,root_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5ab56db7554299494045efc6,1.0,native_qk_top4_topk_p20,validation,-0.43854373693466187,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5ab2b863554299295394685a,0.0,parent_closure,test,-0.308756560087204,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,parent_closure,test,-0.3467983603477478,root_semantic,53,0.0,1.0,frozen_selected_union
3,hotpotqa,5ab2b863554299295394685a,1.0,parent_closure,test,-0.2090093195438385,propagated_semantic,53,1.0,0.0,frozen_selected_union
1,hotpotqa,5ab2b863554299295394685a,0.0,local_gist_closure,test,-0.308756560087204,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,local_gist_closure,test,-0.3467983603477478,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,local_gist_closure,test,0.06894083321094513,propagated_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_max_topk_p20,test,-0.308756560087204,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_max_topk_p20,test,-0.3467983603477478,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_max_topk_p20,test,16.11253547668457,native_qk,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_top4_topk_p20,test,-0.308756560087204,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_top4_topk_p20,test,-0.3467983603477478,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5ab2b863554299295394685a,0.0,native_qk_top4_topk_p20,test,12.529542922973633,native_qk,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a710a915542994082a3e504,1.0,parent_closure,test,0.02924620360136032,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a710a915542994082a3e504,1.0,local_gist_closure,test,0.02924620360136032,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a710a915542994082a3e504,1.0,native_qk_max_topk_p20,test,0.02924620360136032,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a710a915542994082a3e504,1.0,native_qk_top4_topk_p20,test,0.02924620360136032,root_semantic,53,1.0,1.0,frozen_selected_union
0,hotpotqa,5adc93a4554299438c868e01,1.0,parent_closure,test,0.3538455665111542,root_semantic,53,1.0,1.0,frozen_selected_union
0,hotpotqa,5adc93a4554299438c868e01,1.0,local_gist_closure,test,0.3538455665111542,root_semantic,53,1.0,1.0,frozen_selected_union
0,hotpotqa,5adc93a4554299438c868e01,1.0,native_qk_max_topk_p20,test,0.3538455665111542,root_semantic,53,1.0,1.0,frozen_selected_union
0,hotpotqa,5adc93a4554299438c868e01,1.0,native_qk_top4_topk_p20,test,0.3538455665111542,root_semantic,53,1.0,1.0,frozen_selected_union
13,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.03174573928117752,root_semantic,53,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,parent_closure,validation,-0.14392051100730896,root_semantic,53,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.22485454380512238,root_semantic,53,1.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.23203636705875397,root_semantic,53,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.3646310269832611,propagated_semantic,53,1.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,parent_closure,validation,-0.36847272515296936,propagated_semantic,53,1.0,1.0,frozen_selected_union
13,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,-0.03174573928117752,root_semantic,53,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,local_gist_closure,validation,-0.14392051100730896,root_semantic,53,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,-0.22485454380512238,root_semantic,53,1.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,-0.23203636705875397,root_semantic,53,0.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,0.05031894892454147,propagated_semantic,53,1.0,1.0,frozen_selected_union
11,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,validation,0.013110034167766571,propagated_semantic,53,1.0,0.0,frozen_selected_union
13,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,-0.03174573928117752,root_semantic,53,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,native_qk_max_topk_p20,validation,-0.14392051100730896,root_semantic,53,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,-0.22485454380512238,root_semantic,53,0.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,-0.23203636705875397,root_semantic,53,0.0,1.0,frozen_selected_union
11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,13.765511512756348,native_qk,53,1.0,0.0,frozen_selected_union
1,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,validation,13.717329025268555,native_qk,53,1.0,0.0,frozen_selected_union
13,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,-0.03174573928117752,root_semantic,53,1.0,1.0,frozen_selected_union
15,hotpotqa,5ab7f97a5542991d322237ef,1.0,native_qk_top4_topk_p20,validation,-0.14392051100730896,root_semantic,53,1.0,1.0,frozen_selected_union
12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,-0.22485454380512238,root_semantic,53,0.0,1.0,frozen_selected_union
14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,-0.23203636705875397,root_semantic,53,0.0,1.0,frozen_selected_union
11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,12.337677955627441,native_qk,53,1.0,0.0,frozen_selected_union
1,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,validation,12.30038833618164,native_qk,53,1.0,0.0,frozen_selected_union
4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,parent_closure,test,-0.43275943398475647,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,local_gist_closure,test,-0.43275943398475647,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,native_qk_max_topk_p20,test,-0.43275943398475647,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,native_qk_top4_topk_p20,test,-0.43275943398475647,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,test,-0.4317180812358856,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,test,-0.44564998149871826,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,test,-0.292081356048584,propagated_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,test,-0.4317180812358856,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,test,-0.44564998149871826,root_semantic,53,0.0,1.0,frozen_selected_union
0,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,test,0.15453216433525085,propagated_semantic,53,1.0,0.0,frozen_selected_union
2,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_max_topk_p20,test,-0.4317180812358856,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_max_topk_p20,test,-0.44564998149871826,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_max_topk_p20,test,13.085772514343262,native_qk,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_top4_topk_p20,test,-0.4317180812358856,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_top4_topk_p20,test,-0.44564998149871826,root_semantic,53,1.0,1.0,frozen_selected_union
1,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_top4_topk_p20,test,12.194558143615723,native_qk,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5a84c4bb5542991dd0999dec,0.0,parent_closure,validation,0.28205347061157227,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,parent_closure,validation,0.262091726064682,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,parent_closure,validation,0.10301569104194641,propagated_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5a84c4bb5542991dd0999dec,0.0,local_gist_closure,validation,0.28205347061157227,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,local_gist_closure,validation,0.262091726064682,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,local_gist_closure,validation,0.08291774243116379,propagated_semantic,53,1.0,1.0,frozen_selected_union
3,hotpotqa,5a84c4bb5542991dd0999dec,0.0,native_qk_max_topk_p20,validation,0.28205347061157227,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,native_qk_max_topk_p20,validation,0.262091726064682,root_semantic,53,0.0,1.0,frozen_selected_union
1,hotpotqa,5a84c4bb5542991dd0999dec,0.0,native_qk_max_topk_p20,validation,14.070760726928711,native_qk,53,1.0,0.0,frozen_selected_union
3,hotpotqa,5a84c4bb5542991dd0999dec,0.0,native_qk_top4_topk_p20,validation,0.28205347061157227,root_semantic,53,1.0,1.0,frozen_selected_union
4,hotpotqa,5a84c4bb5542991dd0999dec,0.0,native_qk_top4_topk_p20,validation,0.262091726064682,root_semantic,53,0.0,1.0,frozen_selected_union
0,hotpotqa,5a84c4bb5542991dd0999dec,1.0,native_qk_top4_topk_p20,validation,11.757087707519531,native_qk,53,1.0,0.0,frozen_selected_union
6,hotpotqa,5abbd4035542993f40c73bcb,0.0,parent_closure,validation,0.09405848383903503,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5abbd4035542993f40c73bcb,1.0,parent_closure,validation,0.007776625454425812,root_semantic,53,1.0,1.0,frozen_selected_union
2,hotpotqa,5abbd4035542993f40c73bcb,1.0,parent_closure,validation,-0.1869504451751709,propagated_semantic,53,1.0,1.0,frozen_selected_union
6,hotpotqa,5abbd4035542993f40c73bcb,0.0,local_gist_closure,validation,0.09405848383903503,root_semantic,53,1.0,1.0,frozen_selected_union
