candidate_count,candidate_parent,dataset,example_id,is_oracle,method,rank,raw_score,score_entropy,score_family,score_quantile,seed,source_parent,top1_top2_margin,top4_spread
16,10,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,7,-0.8218401074409485,2.7696800231933594,root_semantic,0.6,37,,0.02059757709503174,0.16189044713974
16,3,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,8,-0.822799801826477,2.7696800231933594,root_semantic,0.5333333333333333,37,,0.02059757709503174,0.16189044713974
16,5,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,9,-0.8233786225318909,2.7696800231933594,root_semantic,0.4666666666666667,37,,0.02059757709503174,0.16189044713974
16,6,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,10,-0.8249338865280151,2.7696800231933594,root_semantic,0.4,37,,0.02059757709503174,0.16189044713974
16,4,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,11,-0.8298840522766113,2.7696800231933594,root_semantic,0.33333333333333337,37,,0.02059757709503174,0.16189044713974
16,7,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,12,-0.8403606414794922,2.7696800231933594,root_semantic,0.2666666666666667,37,,0.02059757709503174,0.16189044713974
16,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,13,-0.8420260548591614,2.7696800231933594,root_semantic,0.19999999999999996,37,,0.02059757709503174,0.16189044713974
16,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,14,-0.843731701374054,2.7696800231933594,root_semantic,0.1333333333333333,37,,0.02059757709503174,0.16189044713974
16,8,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,15,-0.8459813594818115,2.7696800231933594,root_semantic,0.06666666666666665,37,,0.02059757709503174,0.16189044713974
16,0,hotpotqa,5ab7f97a5542991d322237ef,1.0,local_gist_closure,16,-0.849675178527832,2.7696800231933594,root_semantic,0.0,37,,0.02059757709503174,0.16189044713974
14,12,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,1,-0.15207871794700623,2.6339619159698486,propagated_semantic,1.0,37,13,0.09452375769615173,0.13058769702911377
14,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,2,-0.24660247564315796,2.6339619159698486,propagated_semantic,0.9230769230769231,37,13,0.09452375769615173,0.13058769702911377
14,14,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,3,-0.27078530192375183,2.6339619159698486,propagated_semantic,0.8461538461538461,37,13,0.09452375769615173,0.13058769702911377
14,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,4,-0.28266641497612,2.6339619159698486,propagated_semantic,0.7692307692307692,37,13,0.09452375769615173,0.13058769702911377
14,10,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,5,-0.3604259490966797,2.6339619159698486,propagated_semantic,0.6923076923076923,37,13,0.09452375769615173,0.13058769702911377
14,0,hotpotqa,5ab7f97a5542991d322237ef,1.0,local_gist_closure,6,-0.3949807286262512,2.6339619159698486,propagated_semantic,0.6153846153846154,37,13,0.09452375769615173,0.13058769702911377
14,7,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,7,-0.4130264222621918,2.6339619159698486,propagated_semantic,0.5384615384615384,37,13,0.09452375769615173,0.13058769702911377
14,9,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,8,-0.4295363128185272,2.6339619159698486,propagated_semantic,0.46153846153846156,37,13,0.09452375769615173,0.13058769702911377
14,3,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,9,-0.4442969560623169,2.6339619159698486,propagated_semantic,0.3846153846153846,37,13,0.09452375769615173,0.13058769702911377
14,4,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,10,-0.4469664394855499,2.6339619159698486,propagated_semantic,0.3076923076923077,37,13,0.09452375769615173,0.13058769702911377
14,6,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,11,-0.44793054461479187,2.6339619159698486,propagated_semantic,0.23076923076923073,37,13,0.09452375769615173,0.13058769702911377
14,8,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,12,-0.46501263976097107,2.6339619159698486,propagated_semantic,0.15384615384615385,37,13,0.09452375769615173,0.13058769702911377
14,2,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,13,-0.47319069504737854,2.6339619159698486,propagated_semantic,0.07692307692307687,37,13,0.09452375769615173,0.13058769702911377
14,5,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,14,-0.4798170030117035,2.6339619159698486,propagated_semantic,0.0,37,13,0.09452375769615173,0.13058769702911377
14,12,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,1,-0.11065732687711716,2.629472017288208,propagated_semantic,1.0,37,15,0.06694186478853226,0.1485956311225891
14,14,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,2,-0.17759919166564941,2.629472017288208,propagated_semantic,0.9230769230769231,37,15,0.06694186478853226,0.1485956311225891
14,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,3,-0.1957085281610489,2.629472017288208,propagated_semantic,0.8461538461538461,37,15,0.06694186478853226,0.1485956311225891
14,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,4,-0.25925296545028687,2.629472017288208,propagated_semantic,0.7692307692307692,37,15,0.06694186478853226,0.1485956311225891
14,9,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,5,-0.42068663239479065,2.629472017288208,propagated_semantic,0.6923076923076923,37,15,0.06694186478853226,0.1485956311225891
14,10,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,6,-0.4224342405796051,2.629472017288208,propagated_semantic,0.6153846153846154,37,15,0.06694186478853226,0.1485956311225891
14,0,hotpotqa,5ab7f97a5542991d322237ef,1.0,local_gist_closure,7,-0.45043858885765076,2.629472017288208,propagated_semantic,0.5384615384615384,37,15,0.06694186478853226,0.1485956311225891
14,3,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,8,-0.47928673028945923,2.629472017288208,propagated_semantic,0.46153846153846156,37,15,0.06694186478853226,0.1485956311225891
14,7,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,9,-0.479288786649704,2.629472017288208,propagated_semantic,0.3846153846153846,37,15,0.06694186478853226,0.1485956311225891
14,4,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,10,-0.4800020456314087,2.629472017288208,propagated_semantic,0.3076923076923077,37,15,0.06694186478853226,0.1485956311225891
14,6,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,11,-0.48010697960853577,2.629472017288208,propagated_semantic,0.23076923076923073,37,15,0.06694186478853226,0.1485956311225891
14,2,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,12,-0.4874441623687744,2.629472017288208,propagated_semantic,0.15384615384615385,37,15,0.06694186478853226,0.1485956311225891
14,8,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,13,-0.4908604919910431,2.629472017288208,propagated_semantic,0.07692307692307687,37,15,0.06694186478853226,0.1485956311225891
14,5,hotpotqa,5ab7f97a5542991d322237ef,0.0,local_gist_closure,14,-0.49902504682540894,2.629472017288208,propagated_semantic,0.0,37,15,0.06694186478853226,0.1485956311225891
16,13,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,1,-0.6189736723899841,2.7696800231933594,root_semantic,1.0,37,,0.02059757709503174,0.16189044713974
16,15,hotpotqa,5ab7f97a5542991d322237ef,1.0,native_qk_max_topk_p20,2,-0.6395712494850159,2.7696800231933594,root_semantic,0.9333333333333333,37,,0.02059757709503174,0.16189044713974
16,14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,3,-0.6767345070838928,2.7696800231933594,root_semantic,0.8666666666666667,37,,0.02059757709503174,0.16189044713974
16,12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,4,-0.7808641195297241,2.7696800231933594,root_semantic,0.8,37,,0.02059757709503174,0.16189044713974
16,2,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,5,-0.8106528520584106,2.7696800231933594,root_semantic,0.7333333333333334,37,,0.02059757709503174,0.16189044713974
16,9,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,6,-0.8167714476585388,2.7696800231933594,root_semantic,0.6666666666666667,37,,0.02059757709503174,0.16189044713974
16,10,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,7,-0.8218401074409485,2.7696800231933594,root_semantic,0.6,37,,0.02059757709503174,0.16189044713974
16,3,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,8,-0.822799801826477,2.7696800231933594,root_semantic,0.5333333333333333,37,,0.02059757709503174,0.16189044713974
16,5,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,9,-0.8233786225318909,2.7696800231933594,root_semantic,0.4666666666666667,37,,0.02059757709503174,0.16189044713974
16,6,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,10,-0.8249338865280151,2.7696800231933594,root_semantic,0.4,37,,0.02059757709503174,0.16189044713974
16,4,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,11,-0.8298840522766113,2.7696800231933594,root_semantic,0.33333333333333337,37,,0.02059757709503174,0.16189044713974
16,7,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,12,-0.8403606414794922,2.7696800231933594,root_semantic,0.2666666666666667,37,,0.02059757709503174,0.16189044713974
16,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,13,-0.8420260548591614,2.7696800231933594,root_semantic,0.19999999999999996,37,,0.02059757709503174,0.16189044713974
16,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,14,-0.843731701374054,2.7696800231933594,root_semantic,0.1333333333333333,37,,0.02059757709503174,0.16189044713974
16,8,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,15,-0.8459813594818115,2.7696800231933594,root_semantic,0.06666666666666665,37,,0.02059757709503174,0.16189044713974
16,0,hotpotqa,5ab7f97a5542991d322237ef,1.0,native_qk_max_topk_p20,16,-0.849675178527832,2.7696800231933594,root_semantic,0.0,37,,0.02059757709503174,0.16189044713974
4,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,1,14.308155059814453,1.3858431577682495,native_qk,1.0,37,13,0.06631851196289062,0.0699014663696289
4,14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,2,14.241836547851562,1.3858431577682495,native_qk,0.6666666666666667,37,13,0.06631851196289062,0.0699014663696289
4,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,3,14.238775253295898,1.3858431577682495,native_qk,0.33333333333333337,37,13,0.06631851196289062,0.0699014663696289
4,12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,4,14.238253593444824,1.3858431577682495,native_qk,0.0,37,13,0.06631851196289062,0.0699014663696289
4,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,1,13.979790687561035,1.3859739303588867,native_qk,1.0,37,15,0.03378868103027344,0.061611175537109375
4,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,2,13.946002006530762,1.3859739303588867,native_qk,0.6666666666666667,37,15,0.03378868103027344,0.061611175537109375
4,12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,3,13.91890811920166,1.3859739303588867,native_qk,0.33333333333333337,37,15,0.03378868103027344,0.061611175537109375
4,14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_max_topk_p20,4,13.918179512023926,1.3859739303588867,native_qk,0.0,37,15,0.03378868103027344,0.061611175537109375
16,13,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,1,-0.6189736723899841,2.7696800231933594,root_semantic,1.0,37,,0.02059757709503174,0.16189044713974
16,15,hotpotqa,5ab7f97a5542991d322237ef,1.0,native_qk_top4_topk_p20,2,-0.6395712494850159,2.7696800231933594,root_semantic,0.9333333333333333,37,,0.02059757709503174,0.16189044713974
16,14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,3,-0.6767345070838928,2.7696800231933594,root_semantic,0.8666666666666667,37,,0.02059757709503174,0.16189044713974
16,12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,4,-0.7808641195297241,2.7696800231933594,root_semantic,0.8,37,,0.02059757709503174,0.16189044713974
16,2,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,5,-0.8106528520584106,2.7696800231933594,root_semantic,0.7333333333333334,37,,0.02059757709503174,0.16189044713974
16,9,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,6,-0.8167714476585388,2.7696800231933594,root_semantic,0.6666666666666667,37,,0.02059757709503174,0.16189044713974
16,10,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,7,-0.8218401074409485,2.7696800231933594,root_semantic,0.6,37,,0.02059757709503174,0.16189044713974
16,3,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,8,-0.822799801826477,2.7696800231933594,root_semantic,0.5333333333333333,37,,0.02059757709503174,0.16189044713974
16,5,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,9,-0.8233786225318909,2.7696800231933594,root_semantic,0.4666666666666667,37,,0.02059757709503174,0.16189044713974
16,6,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,10,-0.8249338865280151,2.7696800231933594,root_semantic,0.4,37,,0.02059757709503174,0.16189044713974
16,4,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,11,-0.8298840522766113,2.7696800231933594,root_semantic,0.33333333333333337,37,,0.02059757709503174,0.16189044713974
16,7,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,12,-0.8403606414794922,2.7696800231933594,root_semantic,0.2666666666666667,37,,0.02059757709503174,0.16189044713974
16,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,13,-0.8420260548591614,2.7696800231933594,root_semantic,0.19999999999999996,37,,0.02059757709503174,0.16189044713974
16,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,14,-0.843731701374054,2.7696800231933594,root_semantic,0.1333333333333333,37,,0.02059757709503174,0.16189044713974
16,8,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,15,-0.8459813594818115,2.7696800231933594,root_semantic,0.06666666666666665,37,,0.02059757709503174,0.16189044713974
16,0,hotpotqa,5ab7f97a5542991d322237ef,1.0,native_qk_top4_topk_p20,16,-0.849675178527832,2.7696800231933594,root_semantic,0.0,37,,0.02059757709503174,0.16189044713974
4,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,1,12.307897567749023,1.3860325813293457,native_qk,1.0,37,13,0.034605979919433594,0.05675506591796875
4,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,2,12.27329158782959,1.3860325813293457,native_qk,0.6666666666666667,37,13,0.034605979919433594,0.05675506591796875
4,12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,3,12.253341674804688,1.3860325813293457,native_qk,0.33333333333333337,37,13,0.034605979919433594,0.05675506591796875
4,14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,4,12.251142501831055,1.3860325813293457,native_qk,0.0,37,13,0.034605979919433594,0.05675506591796875
4,11,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,1,11.997915267944336,1.3860337734222412,native_qk,1.0,37,15,0.03411293029785156,0.05702400207519531
4,1,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,2,11.963802337646484,1.3860337734222412,native_qk,0.6666666666666667,37,15,0.03411293029785156,0.05702400207519531
4,12,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,3,11.943975448608398,1.3860337734222412,native_qk,0.33333333333333337,37,15,0.03411293029785156,0.05702400207519531
4,14,hotpotqa,5ab7f97a5542991d322237ef,0.0,native_qk_top4_topk_p20,4,11.94089126586914,1.3860337734222412,native_qk,0.0,37,15,0.03411293029785156,0.05702400207519531
5,3,hotpotqa,5a8888e35542997e5c09a5f6,0.0,parent_closure,1,-0.7720065116882324,1.6093759536743164,root_semantic,1.0,37,,0.015027105808258057,0.02275562286376953
5,4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,parent_closure,2,-0.7870336174964905,1.6093759536743164,root_semantic,0.75,37,,0.015027105808258057,0.02275562286376953
5,2,hotpotqa,5a8888e35542997e5c09a5f6,1.0,parent_closure,3,-0.7881534099578857,1.6093759536743164,root_semantic,0.5,37,,0.015027105808258057,0.02275562286376953
5,1,hotpotqa,5a8888e35542997e5c09a5f6,0.0,parent_closure,4,-0.794762134552002,1.6093759536743164,root_semantic,0.25,37,,0.015027105808258057,0.02275562286376953
5,0,hotpotqa,5a8888e35542997e5c09a5f6,0.0,parent_closure,5,-0.8061750531196594,1.6093759536743164,root_semantic,0.0,37,,0.015027105808258057,0.02275562286376953
4,2,hotpotqa,5a8888e35542997e5c09a5f6,1.0,parent_closure,1,-0.5411431193351746,1.3862309455871582,propagated_semantic,1.0,37,3,0.018505215644836426,0.030830800533294678
4,1,hotpotqa,5a8888e35542997e5c09a5f6,0.0,parent_closure,2,-0.559648334980011,1.3862309455871582,propagated_semantic,0.6666666666666667,37,3,0.018505215644836426,0.030830800533294678
4,4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,parent_closure,3,-0.563215434551239,1.3862309455871582,propagated_semantic,0.33333333333333337,37,3,0.018505215644836426,0.030830800533294678
4,0,hotpotqa,5a8888e35542997e5c09a5f6,0.0,parent_closure,4,-0.5719739198684692,1.3862309455871582,propagated_semantic,0.0,37,3,0.018505215644836426,0.030830800533294678
5,3,hotpotqa,5a8888e35542997e5c09a5f6,0.0,local_gist_closure,1,-0.7720065116882324,1.6093759536743164,root_semantic,1.0,37,,0.015027105808258057,0.02275562286376953
5,4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,local_gist_closure,2,-0.7870336174964905,1.6093759536743164,root_semantic,0.75,37,,0.015027105808258057,0.02275562286376953
5,2,hotpotqa,5a8888e35542997e5c09a5f6,1.0,local_gist_closure,3,-0.7881534099578857,1.6093759536743164,root_semantic,0.5,37,,0.015027105808258057,0.02275562286376953
5,1,hotpotqa,5a8888e35542997e5c09a5f6,0.0,local_gist_closure,4,-0.794762134552002,1.6093759536743164,root_semantic,0.25,37,,0.015027105808258057,0.02275562286376953
5,0,hotpotqa,5a8888e35542997e5c09a5f6,0.0,local_gist_closure,5,-0.8061750531196594,1.6093759536743164,root_semantic,0.0,37,,0.015027105808258057,0.02275562286376953
4,2,hotpotqa,5a8888e35542997e5c09a5f6,1.0,local_gist_closure,1,-0.39460206031799316,1.385837435722351,propagated_semantic,1.0,37,3,0.038637787103652954,0.08159306645393372
4,4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,local_gist_closure,2,-0.4332398474216461,1.385837435722351,propagated_semantic,0.6666666666666667,37,3,0.038637787103652954,0.08159306645393372
4,0,hotpotqa,5a8888e35542997e5c09a5f6,0.0,local_gist_closure,3,-0.4546116590499878,1.385837435722351,propagated_semantic,0.33333333333333337,37,3,0.038637787103652954,0.08159306645393372
4,1,hotpotqa,5a8888e35542997e5c09a5f6,0.0,local_gist_closure,4,-0.4761951267719269,1.385837435722351,propagated_semantic,0.0,37,3,0.038637787103652954,0.08159306645393372
5,3,hotpotqa,5a8888e35542997e5c09a5f6,0.0,native_qk_max_topk_p20,1,-0.7720065116882324,1.6093759536743164,root_semantic,1.0,37,,0.015027105808258057,0.02275562286376953
5,4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,native_qk_max_topk_p20,2,-0.7870336174964905,1.6093759536743164,root_semantic,0.75,37,,0.015027105808258057,0.02275562286376953
5,2,hotpotqa,5a8888e35542997e5c09a5f6,1.0,native_qk_max_topk_p20,3,-0.7881534099578857,1.6093759536743164,root_semantic,0.5,37,,0.015027105808258057,0.02275562286376953
5,1,hotpotqa,5a8888e35542997e5c09a5f6,0.0,native_qk_max_topk_p20,4,-0.794762134552002,1.6093759536743164,root_semantic,0.25,37,,0.015027105808258057,0.02275562286376953
5,0,hotpotqa,5a8888e35542997e5c09a5f6,0.0,native_qk_max_topk_p20,5,-0.8061750531196594,1.6093759536743164,root_semantic,0.0,37,,0.015027105808258057,0.02275562286376953
1,2,hotpotqa,5a8888e35542997e5c09a5f6,1.0,native_qk_max_topk_p20,1,15.611235618591309,-0.0,native_qk,1.0,37,3,inf,0.0
5,3,hotpotqa,5a8888e35542997e5c09a5f6,0.0,native_qk_top4_topk_p20,1,-0.7720065116882324,1.6093759536743164,root_semantic,1.0,37,,0.015027105808258057,0.02275562286376953
5,4,hotpotqa,5a8888e35542997e5c09a5f6,1.0,native_qk_top4_topk_p20,2,-0.7870336174964905,1.6093759536743164,root_semantic,0.75,37,,0.015027105808258057,0.02275562286376953
5,2,hotpotqa,5a8888e35542997e5c09a5f6,1.0,native_qk_top4_topk_p20,3,-0.7881534099578857,1.6093759536743164,root_semantic,0.5,37,,0.015027105808258057,0.02275562286376953
5,1,hotpotqa,5a8888e35542997e5c09a5f6,0.0,native_qk_top4_topk_p20,4,-0.794762134552002,1.6093759536743164,root_semantic,0.25,37,,0.015027105808258057,0.02275562286376953
5,0,hotpotqa,5a8888e35542997e5c09a5f6,0.0,native_qk_top4_topk_p20,5,-0.8061750531196594,1.6093759536743164,root_semantic,0.0,37,,0.015027105808258057,0.02275562286376953
1,2,hotpotqa,5a8888e35542997e5c09a5f6,1.0,native_qk_top4_topk_p20,1,12.52011489868164,-0.0,native_qk,1.0,37,3,inf,0.0
7,2,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,1,-0.6407341957092285,1.9449496269226074,root_semantic,1.0,37,,0.04044640064239502,0.10958760976791382
7,4,hotpotqa,5a8c8502554299585d9e36d0,1.0,parent_closure,2,-0.6811805963516235,1.9449496269226074,root_semantic,0.8333333333333334,37,,0.04044640064239502,0.10958760976791382
7,3,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,3,-0.7291558384895325,1.9449496269226074,root_semantic,0.6666666666666667,37,,0.04044640064239502,0.10958760976791382
7,0,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,4,-0.7503218054771423,1.9449496269226074,root_semantic,0.5,37,,0.04044640064239502,0.10958760976791382
7,5,hotpotqa,5a8c8502554299585d9e36d0,1.0,parent_closure,5,-0.7514153718948364,1.9449496269226074,root_semantic,0.33333333333333337,37,,0.04044640064239502,0.10958760976791382
7,1,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,6,-0.7588323950767517,1.9449496269226074,root_semantic,0.16666666666666663,37,,0.04044640064239502,0.10958760976791382
7,6,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,7,-0.7644840478897095,1.9449496269226074,root_semantic,0.0,37,,0.04044640064239502,0.10958760976791382
6,4,hotpotqa,5a8c8502554299585d9e36d0,1.0,parent_closure,1,-0.3916190266609192,1.791369915008545,propagated_semantic,1.0,37,2,0.03348997235298157,0.06675294041633606
6,1,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,2,-0.42510899901390076,1.791369915008545,propagated_semantic,0.8,37,2,0.03348997235298157,0.06675294041633606
6,0,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,3,-0.4373703598976135,1.791369915008545,propagated_semantic,0.6,37,2,0.03348997235298157,0.06675294041633606
6,6,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,4,-0.45837196707725525,1.791369915008545,propagated_semantic,0.4,37,2,0.03348997235298157,0.06675294041633606
6,3,hotpotqa,5a8c8502554299585d9e36d0,0.0,parent_closure,5,-0.4637889564037323,1.791369915008545,propagated_semantic,0.19999999999999996,37,2,0.03348997235298157,0.06675294041633606
6,5,hotpotqa,5a8c8502554299585d9e36d0,1.0,parent_closure,6,-0.47414976358413696,1.791369915008545,propagated_semantic,0.0,37,2,0.03348997235298157,0.06675294041633606
7,2,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,1,-0.6407341957092285,1.9449496269226074,root_semantic,1.0,37,,0.04044640064239502,0.10958760976791382
7,4,hotpotqa,5a8c8502554299585d9e36d0,1.0,local_gist_closure,2,-0.6811805963516235,1.9449496269226074,root_semantic,0.8333333333333334,37,,0.04044640064239502,0.10958760976791382
7,3,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,3,-0.7291558384895325,1.9449496269226074,root_semantic,0.6666666666666667,37,,0.04044640064239502,0.10958760976791382
7,0,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,4,-0.7503218054771423,1.9449496269226074,root_semantic,0.5,37,,0.04044640064239502,0.10958760976791382
7,5,hotpotqa,5a8c8502554299585d9e36d0,1.0,local_gist_closure,5,-0.7514153718948364,1.9449496269226074,root_semantic,0.33333333333333337,37,,0.04044640064239502,0.10958760976791382
7,1,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,6,-0.7588323950767517,1.9449496269226074,root_semantic,0.16666666666666663,37,,0.04044640064239502,0.10958760976791382
7,6,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,7,-0.7644840478897095,1.9449496269226074,root_semantic,0.0,37,,0.04044640064239502,0.10958760976791382
6,0,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,1,0.024349039420485497,1.785740852355957,propagated_semantic,1.0,37,2,0.12103954702615738,0.22837840020656586
6,4,hotpotqa,5a8c8502554299585d9e36d0,1.0,local_gist_closure,2,-0.09669050574302673,1.785740852355957,propagated_semantic,0.8,37,2,0.12103954702615738,0.22837840020656586
6,1,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,3,-0.1536799669265747,1.785740852355957,propagated_semantic,0.6,37,2,0.12103954702615738,0.22837840020656586
6,5,hotpotqa,5a8c8502554299585d9e36d0,1.0,local_gist_closure,4,-0.2040293663740158,1.785740852355957,propagated_semantic,0.4,37,2,0.12103954702615738,0.22837840020656586
6,6,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,5,-0.2562028467655182,1.785740852355957,propagated_semantic,0.19999999999999996,37,2,0.12103954702615738,0.22837840020656586
6,3,hotpotqa,5a8c8502554299585d9e36d0,0.0,local_gist_closure,6,-0.3047260046005249,1.785740852355957,propagated_semantic,0.0,37,2,0.12103954702615738,0.22837840020656586
7,2,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_max_topk_p20,1,-0.6407341957092285,1.9449496269226074,root_semantic,1.0,37,,0.04044640064239502,0.10958760976791382
7,4,hotpotqa,5a8c8502554299585d9e36d0,1.0,native_qk_max_topk_p20,2,-0.6811805963516235,1.9449496269226074,root_semantic,0.8333333333333334,37,,0.04044640064239502,0.10958760976791382
7,3,hotpotqa,5a8c8502554299585d9e36d0,0.0,native_qk_max_topk_p20,3,-0.7291558384895325,1.9449496269226074,root_semantic,0.6666666666666667,37,,0.04044640064239502,0.10958760976791382
