partition,dataset,example_id,seed,hop,transition,query_state_id,query_reconstruction_mode,query_support_mode,facet_type,facet_count,K_search,candidate_parent_count,source_parent,oracle_parent,candidate_parent_ids,candidate_native_rank,candidate_query_rank,candidate_score,successor_candidate_recall,mrr,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_6,recall_at_8,recall_at_11,oracle_margin,winning_facet,winning_facet_family,winning_facet_span,winning_facet_text,winning_facet_includes_a,question,source_a_text,oracle_b_text,B_ceiling,theta,activated,active_parent_count,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_native_kv_tokens,peak_active_parent_count,query_support_tokens,native_k_candidate_comparisons,semantic_comparisons,search_comparisons,reencoding_time,memory_projection_time,query_projection_time,candidate_scoring_time,native_search_time,prefill_to_ready_time,model_baseline_gpu_allocated_bytes,total_reencoding_peak_gpu_allocated_bytes,total_reencoding_peak_gpu_reserved_bytes,incremental_reencoding_peak_allocated_bytes,routing_peak_gpu_allocated_bytes,routing_peak_gpu_reserved_bytes,incremental_routing_peak_allocated_bytes,cpu_reference_cache_bytes,gpu_reference_cache_bytes,gist_cache_bytes,projected_parent_cache_bytes,query_facet_tensor_bytes,candidate_score_tensor_bytes,h2d_transfer_bytes,h2d_transfer_events,h2d_transfer_time,currently_materialized_parent_count,tpot,generation_performed,static_query_rank,rank_movement_from_q0
test,hotpotqa,5a80d6be55429938b6142206,23,1,0,5a80d6be55429938b6142206:t1:memory_then_query,memory_then_query,question_and_memory,w2_s1_dynamic,276,6,5,[2],[4],"[0, 5, 1, 4, 3]",4,5,0.04579046368598938,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.25284117460250854,76,memory_a_window_2,"[58, 60]",defensive player,True,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,277,6033408,1380,6034788,0.6348783999565057,0.0006532999686896801,0.0017145999590866268,0.003049299994017929,0.04250410001259297,0.682799699890893,1192115712,1294055424,1333788672,101939712,15180800,358612992,1414656,620984671,9245528,24576,3072,1130496,5520,10403656,9,,0,,False,5,0
test,hotpotqa,5a80d6be55429938b6142206,23,1,0,5a80d6be55429938b6142206:t1:memory_then_query,memory_then_query,question_and_memory,w2_s1_dynamic,276,8,5,[2],[4],"[0, 5, 1, 4, 3]",4,5,0.04579046368598938,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.25284117460250854,76,memory_a_window_2,"[58, 60]",defensive player,True,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,277,6033408,1380,6034788,0.6348783999565057,0.0006532999686896801,0.0017145999590866268,0.00268470001174137,0.04250410001259297,0.6824350999086164,1192115712,1294055424,1333788672,101939712,15180800,358612992,1414656,620984671,9245528,24576,3072,1130496,5520,10403656,9,,0,,False,5,0
test,hotpotqa,5a80d6be55429938b6142206,23,1,0,5a80d6be55429938b6142206:t1:memory_then_query,memory_then_query,question_and_memory,w2_s1_dynamic,276,11,5,[2],[4],"[0, 5, 1, 4, 3]",4,5,0.04579046368598938,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.25284117460250854,76,memory_a_window_2,"[58, 60]",defensive player,True,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,277,6033408,1380,6034788,0.6348783999565057,0.0006532999686896801,0.0017145999590866268,0.00257650000276044,0.04250410001259297,0.6823268998996355,1192115712,1294055424,1333788672,101939712,15180800,358612992,1414656,620984671,9245528,24576,3072,1130496,5520,10403656,9,,0,,False,5,0
test,hotpotqa,5a80d6be55429938b6142206,37,1,0,5a80d6be55429938b6142206:t0:static_q0,static_q0,latest_message,w2_s1,21,1,1,[2],[4],[0],4,2,,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,False,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,21,6033408,21,6033429,0.0,0.0007253999938257039,0.0009247999987564981,0.0012986999936401844,0.04250410001259297,0.04545299999881536,1192115712,1192115712,1216348160,0,13874176,358612992,108032,620984671,9245528,24576,3072,86016,84,9354552,7,,0,,False,2,0
test,hotpotqa,5a80d6be55429938b6142206,37,1,0,5a80d6be55429938b6142206:t0:static_q0,static_q0,latest_message,w2_s1,21,2,2,[2],[4],"[0, 5]",4,3,,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,False,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,21,6033408,42,6033450,0.0,0.0007253999938257039,0.0009247999987564981,0.0016657999949529767,0.04250410001259297,0.04582010000012815,1192115712,1192115712,1216348160,0,13874176,358612992,108032,620984671,9245528,24576,3072,86016,168,9354552,7,,0,,False,3,0
test,hotpotqa,5a80d6be55429938b6142206,37,1,0,5a80d6be55429938b6142206:t0:static_q0,static_q0,latest_message,w2_s1,21,3,3,[2],[4],"[0, 5, 1]",4,4,,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,False,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,21,6033408,63,6033471,0.0,0.0007253999938257039,0.0009247999987564981,0.001640800037421286,0.04250410001259297,0.04579510004259646,1192115712,1192115712,1216348160,0,13874176,358612992,108032,620984671,9245528,24576,3072,86016,252,9354552,7,,0,,False,4,0
test,hotpotqa,5a80d6be55429938b6142206,37,1,0,5a80d6be55429938b6142206:t0:static_q0,static_q0,latest_message,w2_s1,21,4,4,[2],[4],"[0, 5, 1, 4]",4,4,-0.2537793517112732,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.06155061721801758,16,window_2,"[25, 27]",Outstanding Defensive,False,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,21,6033408,84,6033492,0.0,0.0007253999938257039,0.0009247999987564981,0.0017211000085808337,0.04250410001259297,0.04587540001375601,1192115712,1192115712,1216348160,0,13874176,358612992,108032,620984671,9245528,24576,3072,86016,336,9354552,7,,0,,False,4,0
test,hotpotqa,5a80d6be55429938b6142206,37,1,0,5a80d6be55429938b6142206:t0:static_q0,static_q0,latest_message,w2_s1,21,5,5,[2],[4],"[0, 5, 1, 4, 3]",4,5,-0.2537793517112732,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.06155061721801758,16,window_2,"[25, 27]",Outstanding Defensive,False,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,21,6033408,105,6033513,0.0,0.0007253999938257039,0.0009247999987564981,0.0022561000077985227,0.04250410001259297,0.046410400012973696,1192115712,1192115712,1216348160,0,13874176,358612992,108032,620984671,9245528,24576,3072,86016,420,9354552,7,,0,,False,5,0
test,hotpotqa,5a80d6be55429938b6142206,37,1,0,5a80d6be55429938b6142206:t0:static_q0,static_q0,latest_message,w2_s1,21,6,5,[2],[4],"[0, 5, 1, 4, 3]",4,5,-0.2537793517112732,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.06155061721801758,16,window_2,"[25, 27]",Outstanding Defensive,False,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,21,6033408,105,6033513,0.0,0.0007253999938257039,0.0009247999987564981,0.0026977999950759113,0.04250410001259297,0.046852100000251085,1192115712,1192115712,1216348160,0,13874176,358612992,108032,620984671,9245528,24576,3072,86016,420,9354552,7,,0,,False,5,0
test,hotpotqa,5a80d6be55429938b6142206,37,1,0,5a80d6be55429938b6142206:t0:static_q0,static_q0,latest_message,w2_s1,21,8,5,[2],[4],"[0, 5, 1, 4, 3]",4,5,-0.2537793517112732,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.06155061721801758,16,window_2,"[25, 27]",Outstanding Defensive,False,What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,"the Canadian Football League Most Outstanding Defensive Player award.
Norm Fieldgate Trophy: The trophy is named after former BC Lions linebacker Norm Fieldgate.
James P. McCaffrey Trophy: The James P. McCaffrey Trophy is a Canadian Football League trophy, awarded to the outstanding defensive player in the East Division.
James P. McCaffrey Trophy: Each team in the East division nominates a candidate, from which the winner is chosen.
James P. McCaffrey Trophy: Either the winner of this trophy or the winner of the Norm Fieldgate Trophy will also win the Canadian Football League Most Outstanding Defensive Player award.
Solomon Elimimian: Solomon Elimimian (born October 21, 1986) is a Canadian football linebacker for the BC Lions of the Canadian Football League (CFL).
Solomon Elimimian: He was named the CFL's Most Outstanding Rookie in 2010.
Solomon Elimimian: In 2014, he won the CFL's Most Outstanding Defensive Player Award and Most Outstanding Player Award.
Solomon Elimimian: Elimimian is the first purely defensive player to win the league's Most Outstanding Player Award as well as the first player to win three different CFL awards in his career.","[""Player of the Year is also selected each year.\nWilson Defensive Player of the Year Award: Unlike the Rawlings Gold Glove Awards, which are voted on by major league managers and coaches, the Wilson Defensive Player of the Year Award winners are determined by statistics using sabermetrics.\nWilson Defensive Player of the Year Award: In 2012, the baseball glove manufacturer Wilson created the Defensive Player of the Year Award to honor the best defensive player on each team in Major League Baseball.\nWilson Defensive Player of the Year Award: One award winner was selected from each league as that league's overall Defensive Player of the Year.\nWilson Defensive Player of the Year Award: Starting in 2014, the awards are given to the best defensive player at each position, regardless of league, and the overall award is given to only one player, regardless of league.\nWilson Defensive Player of the Year Award: Also in 2014, a new award was created for the best Defensive Team of the Year, regardless of league.\nHawaii Rainbow Warriors football: The Hawaii Rainbow Warriors football team represents the University of Hawaii at Manoa in NCAA Division I FBS college football.\nHawaii Rainbow Warriors football: On November 27, 2015, Nick Rolovich""]",1,,[0],1,1473,6,2,0.3333333333333333,0,0,0.0,0,0,2,21,6033408,105,6033513,0.0,0.0007253999938257039,0.0009247999987564981,0.0028279999969527125,0.04250410001259297,0.046982300002127886,1192115712,1192115712,1216348160,0,13874176,358612992,108032,620984671,9245528,24576,3072,86016,420,9354552,7,,0,,False,5,0
