model,dataset,example_id,condition,adaptive_channel,controller_seed_channels,reference_answer,selected_chunk_ids,evidence_recall,precision,mrr,gold_token_logprobs,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,teacher_forced_seconds,direct_context_attention_mass,generated_answer,generation_seconds,em,f1,answer_contained,materialized_unique_tokens,native_kv_token_states,native_kv_bytes,active_kv_fraction,gold_logprob_delta_vs_disabled
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,semantic,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=704:736|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=128:160|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=0:32|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=672:704,1.0,0.5,0.5,[-8.998476028442383],-8.998476028442383,-8.998476028442383,0.00012359797256067395,28,0.342079000081867,,"No, the system is not tested on low-resource languages.",1.3049063000362366,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.4800901412963867
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,exact,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=0:32|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=1024:1056|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=1056:1088|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=1088:1120,1.0,0.25,1.0,[-9.385482788085938],-9.385482788085938,-9.385482788085938,8.393376629101112e-05,35,0.15603110007941723,,"No, the system is not tested on low-resource languages.",1.3128936998546124,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.8670969009399414
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,bm25,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=288:320|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=320:352|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=480:512|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=512:544,0.0,0.0,0.0,[-9.151812553405762],-9.151812553405762,-9.151812553405762,0.00010602742986520752,30,0.1566918999888003,,"No, the system is not tested on low-resource languages.",1.3159825999755412,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.6334266662597656
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,approximate,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=128:160|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=256:288|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=0:32|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=1024:1056,1.0,0.5,1.0,[-9.101288795471191],-9.101288795471191,-9.101288795471191,0.00011152201477671042,31,0.15665480005554855,,"No, the system is not tested on low-resource languages.",1.2925142999738455,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.5829029083251953
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,hybrid,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=128:160|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=96:128|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=224:256|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=0:32,1.0,0.75,1.0,[-8.881671905517578],-8.881671905517578,-8.881671905517578,0.00013891170965507627,26,0.15737059991806746,,"No, the system is not tested on low-resource languages.",1.2952604999300092,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.36328601837158203
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,adaptive,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=704:736|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=128:160|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=0:32|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=672:704,1.0,0.5,0.5,[-8.998476028442383],-8.998476028442383,-8.998476028442383,0.00012359797256067395,28,0.15683450014330447,,"No, the system is not tested on low-resource languages.",1.2888398999348283,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.4800901412963867
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,oracle,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=0:32|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=32:64|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=64:96|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=96:128,1.0,1.0,1.0,[-8.747573852539062],-8.747573852539062,-8.747573852539062,0.00015884617459960282,25,0.16249710018746555,,"No, the system is not tested on low-resource languages.",1.3489870000630617,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.2291879653930664
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,disabled,semantic,semantic|semantic|semantic|semantic|semantic,yes,,0.0,0.0,0.0,[-8.518385887145996],-8.518385887145996,-8.518385887145996,0.00019976160547230393,22,0.14211340015754104,,"No, the system is not tested on low-resource languages.",1.2170565999113023,0.0,0.0,0.0,0,0,0,0.0,0.0
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,shuffled,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=1216:1248|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=1088:1120|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=1504:1536|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=256:288,0.0,0.0,0.0,[-9.608962059020996],-9.608962059020996,-9.608962059020996,6.71244488330558e-05,35,0.15550290001556277,,"No, the system is not tested on low-resource languages.",1.3583845999091864,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-1.090576171875
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,irrelevant,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=160:192|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=192:224|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=224:256|benchmark://qasper/2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7#chunk=256:288,0.0,0.0,0.0,[-8.689229965209961],-8.689229965209961,-8.689229965209961,0.0001683895825408399,24,0.15667799999937415,,"No, the system is not tested on low-resource languages.",1.3112103999592364,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.17084407806396484
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,empty,semantic,semantic|semantic|semantic|semantic|semantic,yes,,0.0,0.0,0.0,[-8.518385887145996],-8.518385887145996,-8.518385887145996,0.00019976160547230393,22,0.14286310016177595,,"No, the system is not tested on low-resource languages.",1.1700369999743998,0.0,0.0,0.0,0,0,0,0.0,0.0
qwen3_0_6b,qasper,2002.07306:d571e0b0f402a3d36fb30d70cdcd2911df883bc7,bounded_direct_context,semantic,semantic|semantic|semantic|semantic|semantic,yes,,0.0,0.0,0.0,[-8.975747108459473],-8.975747108459473,-8.975747108459473,0.00012643948139157146,20,4.267123500118032,0.030641883611679077,"No, the system is not tested on low-resource languages.",5.5363787999376655,0.0,0.0,0.0,0,0,0,0.0,-0.45736122131347656
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,semantic,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=736:768|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=192:224|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=160:192|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=576:608,1.0,0.5,0.5,[-9.70223331451416],-9.70223331451416,-9.70223331451416,6.114680581958964e-05,61,0.25558939995244145,,"Yes, the experts are comparable to real-world users.",1.218798000132665,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.5056695938110352
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,exact,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1024:1056|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1088:1120|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1120:1152|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1216:1248,0.0,0.0,0.0,[-9.133089065551758],-9.133089065551758,-9.133089065551758,0.00010803137411130592,43,0.15796540002338588,,"Yes, the experts are comparable to real-world users.",1.203989899950102,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,0.06347465515136719
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,bm25,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=576:608|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=928:960|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=960:992|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1056:1088,0.0,0.0,0.0,[-9.572775840759277],-9.572775840759277,-9.572775840759277,6.959789607208222e-05,50,0.15919329994358122,,"Yes, experts are comparable to real-world users in terms of impact and influence.",1.62683039996773,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.37621212005615234
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,approximate,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=576:608|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=928:960|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=0:32|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1024:1056,1.0,0.25,0.3333333333333333,[-8.6966552734375],-8.6966552734375,-8.6966552734375,0.00016714386583771557,44,0.15775299980305135,,"Yes, the experts are comparable to real-world users.",1.2237419998273253,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,0.499908447265625
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,hybrid,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=928:960|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=576:608|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1376:1408|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=192:224,1.0,0.25,0.25,[-9.725652694702148],-9.725652694702148,-9.725652694702148,5.973142106086016e-05,63,0.15744660003110766,,"Yes, the experts are comparable to real-world users.",1.2854116999078542,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.5290889739990234
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,adaptive,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1024:1056|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1088:1120|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1120:1152|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=1216:1248,0.0,0.0,0.0,[-9.133089065551758],-9.133089065551758,-9.133089065551758,0.00010803137411130592,43,0.15700690005905926,,"Yes, the experts are comparable to real-world users.",1.2216114001348615,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,0.06347465515136719
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,oracle,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=0:32|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=32:64|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=64:96|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=96:128,1.0,1.0,1.0,[-8.961734771728516],-8.961734771728516,-8.961734771728516,0.0001282235753023997,53,0.15794010017998517,,"Yes, the experts are comparable to real-world users.",1.248617600183934,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,0.23482894897460938
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,disabled,exact,exact|exact|exact|exact|exact,no,,0.0,0.0,0.0,[-9.196563720703125],-9.196563720703125,-9.196563720703125,0.00010138720244867727,50,0.1416307999752462,,"Yes, experts are comparable to real-world users in terms of expertise and experience.",1.4270200999453664,0.0,0.0,0.0,0,0,0,0.0,0.0
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,shuffled,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=128:160|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=896:928|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=416:448|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=768:800,1.0,0.25,1.0,[-8.81219482421875],-8.81219482421875,-8.81219482421875,0.00014890612510498613,48,0.15727930003777146,,"Yes, the experts are comparable to real-world users.",1.2156704999506474,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,0.384368896484375
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,irrelevant,exact,exact|exact|exact|exact|exact,no,benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=224:256|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=256:288|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=288:320|benchmark://qasper/1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605#chunk=320:352,0.0,0.0,0.0,[-9.052055358886719],-9.052055358886719,-9.052055358886719,0.00011714996071532369,51,0.15788900014013052,,"Yes, the experts are comparable to real-world users.",1.223966300021857,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,0.14450836181640625
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,empty,exact,exact|exact|exact|exact|exact,no,,0.0,0.0,0.0,[-9.196563720703125],-9.196563720703125,-9.196563720703125,0.00010138720244867727,50,0.14284819993190467,,"Yes, experts are comparable to real-world users in terms of expertise and experience.",1.4417535001412034,0.0,0.0,0.0,0,0,0,0.0,0.0
qwen3_0_6b,qasper,1911.00841:3c3807f226ba72fc41f59f0338f12a49a0c35605,bounded_direct_context,exact,exact|exact|exact|exact|exact,no,,0.0,0.0,0.0,[-9.802627563476562],-9.802627563476562,-9.802627563476562,5.530606722459197e-05,105,4.266680600121617,0.05594218894839287,The experts in the PrivacyQA dataset are comparable to real-world users in their ability,5.908204499864951,0.0,0.0,0.0,0,0,0,0.0,-0.6060638427734375
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,semantic,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=704:736|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=992:1024|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=960:992|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1088:1120,0.0,0.0,0.0,[-10.004776000976562],-10.004776000976562,-10.004776000976562,4.518360219663009e-05,25,0.2606071000918746,,"Yes, this method helps in improving sentiment classification tasks.",1.2077103999909014,0.0,0.19999999999999998,1.0,128,512,1048576,0.08333333333333333,-1.2114982604980469
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,exact,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1024:1056|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1088:1120|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1120:1152|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1184:1216,0.0,0.0,0.0,[-9.494407653808594],-9.494407653808594,-9.494407653808594,7.527162233600393e-05,23,0.15721260011196136,,"Yes, this method can help in improving sentiment classification tasks by providing additional features or",1.6108705999795347,0.0,0.125,1.0,128,512,1048576,0.08333333333333333,-0.7011299133300781
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,bm25,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1184:1216|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=224:256|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=448:480|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=480:512,0.5,0.25,0.5,[-9.404706001281738],-9.404706001281738,-9.404706001281738,8.233564585680142e-05,19,0.15784920006990433,,"Yes, this method helps in improving sentiment classification tasks.",1.2075443000067025,0.0,0.19999999999999998,1.0,128,512,1048576,0.08333333333333333,-0.6114282608032227
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,approximate,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=224:256|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=320:352|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=0:32|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1024:1056,1.0,0.5,1.0,[-8.860190391540527],-8.860190391540527,-8.860190391540527,0.00014192807429935783,16,0.1559758000075817,,"Yes, this method can help in improving sentiment classification tasks by providing additional features or",1.6895206000190228,0.0,0.125,1.0,128,512,1048576,0.08333333333333333,-0.06691265106201172
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,hybrid,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=96:128|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=224:256|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=352:384|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=288:320,1.0,0.5,1.0,[-9.285083770751953],-9.285083770751953,-9.285083770751953,9.279819641960785e-05,20,0.15904160006903112,,"Yes, this method helps in improving sentiment classification tasks.",1.2127179000526667,0.0,0.19999999999999998,1.0,128,512,1048576,0.08333333333333333,-0.4918060302734375
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,adaptive,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=224:256|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=320:352|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=0:32|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1024:1056,1.0,0.5,1.0,[-8.860190391540527],-8.860190391540527,-8.860190391540527,0.00014192807429935783,16,0.1576013001613319,,"Yes, this method can help in improving sentiment classification tasks by providing additional features or",1.5960184000432491,0.0,0.125,1.0,128,512,1048576,0.08333333333333333,-0.06691265106201172
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,oracle,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=128:160|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=0:32|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=32:64|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=64:96,1.0,1.0,1.0,[-8.524879455566406],-8.524879455566406,-8.524879455566406,0.00019846863870043308,14,0.1609792998060584,,"Yes, this method can help in improving sentiment classification tasks by providing additional features or",1.6164121001493186,0.0,0.125,1.0,128,512,1048576,0.08333333333333333,0.2683982849121094
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,disabled,approximate,approximate|approximate|approximate|approximate|approximate,yes,,0.0,0.0,0.0,[-8.793277740478516],-8.793277740478516,-8.793277740478516,0.00015174974396359175,20,0.143714000005275,,"Yes, this method helps in improving sentiment classification tasks.",1.1416323999874294,0.0,0.19999999999999998,1.0,0,0,0,0.0,0.0
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,shuffled,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1344:1376|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1056:1088|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1312:1344|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=1216:1248,0.0,0.0,0.0,[-9.403597831726074],-9.403597831726074,-9.403597831726074,8.242698822868988e-05,21,0.15768409986048937,,"Yes, this method helps in improving sentiment classification tasks.",1.2259966998826712,0.0,0.19999999999999998,1.0,128,512,1048576,0.08333333333333333,-0.6103200912475586
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,irrelevant,approximate,approximate|approximate|approximate|approximate|approximate,yes,benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=256:288|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=288:320|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=352:384|benchmark://qasper/1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e#chunk=384:416,0.0,0.0,0.0,[-8.69705581665039],-8.69705581665039,-8.69705581665039,0.00016707692702766508,16,0.15590599994175136,,"Yes, this method can help in improving sentiment classification tasks by providing additional features or",1.623874600045383,0.0,0.125,1.0,128,512,1048576,0.08333333333333333,0.096221923828125
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,empty,approximate,approximate|approximate|approximate|approximate|approximate,yes,,0.0,0.0,0.0,[-8.793277740478516],-8.793277740478516,-8.793277740478516,0.00015174974396359175,20,0.1432308000512421,,"Yes, this method helps in improving sentiment classification tasks.",1.0725557000841945,0.0,0.19999999999999998,1.0,0,0,0,0.0,0.0
qwen3_0_6b,qasper,1908.11047:f2155dc4aeab86bf31a838c8ff388c85440fce6e,bounded_direct_context,approximate,approximate|approximate|approximate|approximate|approximate,yes,,0.0,0.0,0.0,[-7.95552396774292],-7.95552396774292,-7.95552396774292,0.0003507194051053375,15,4.265223399968818,0.03347861021757126,"Yes, this method helps in sentiment classification task improvement.",5.475067700026557,0.0,0.19999999999999998,1.0,0,0,0,0.0,0.8377537727355957
qwen3_0_6b,qasper,2003.04642:5c88d601e8fca96bffebfa9ef22331ecf31c6d75,semantic,semantic,semantic|semantic|semantic|semantic|semantic,yes,benchmark://qasper/2003.04642:5c88d601e8fca96bffebfa9ef22331ecf31c6d75#chunk=736:768|benchmark://qasper/2003.04642:5c88d601e8fca96bffebfa9ef22331ecf31c6d75#chunk=544:576|benchmark://qasper/2003.04642:5c88d601e8fca96bffebfa9ef22331ecf31c6d75#chunk=704:736|benchmark://qasper/2003.04642:5c88d601e8fca96bffebfa9ef22331ecf31c6d75#chunk=512:544,0.0,0.0,0.0,[-8.2197847366333],-8.2197847366333,-8.2197847366333,0.0002692728885449469,23,0.33016769983805716,,"No, they have not made any attempt to correct MRC gold standards according to",1.6029656999744475,0.0,0.0,0.0,128,512,1048576,0.08333333333333333,-0.49466848373413086
