active_native_kv,attempts,dataset,effort_cost,example_id,final_effort,initial_effort,initially_correct_broken,initially_wrong_corrected,method,no_change_retry,oracle_recall,partition,quality,routing_seconds,seed
2048,3,qasper,156.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E0_low,0,0,learned_retry,1,0.5,test,0,0.23993850004626438,53
2048,3,qasper,156.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E0_low,0,0,cheap_default_retry,1,0.5,test,0,0.23993850004626438,53
512,1,qasper,8.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E0_low,E0_low,0,0,fixed_E0_low,0,0.0,test,0.0,0.00033359997905790806,71
1024,1,qasper,28.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E1_medium,E1_medium,0,0,fixed_E1_medium,0,0.5,test,0.0,0.00033710000570863485,71
1899,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,fixed_E2_high,0,0.5,test,0.0,0.18951980001293123,71
1899,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,hand_rule_direct,0,0.5,test,0.0,0.18951980001293123,71
1899,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,learned_direct,0,0.5,test,0.0,0.18951980001293123,71
1899,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,hand_rule_retry,0,0.5,test,0,0.18951980001293123,71
1899,1,qasper,152.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E2_high,0,0,learned_retry,0,0.5,test,0,0.18951980001293123,71
1899,3,qasper,156.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,E2_high,E0_low,0,0,cheap_default_retry,1,0.5,test,0,0.19019049999769777,71
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.06663179997121915,11
1280,1,qasper,28.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.09900339995510876,11
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.25170910003362224,11
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,hand_rule_direct,0,1.0,test,1.0,0.06663179997121915,11
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.06663179997121915,11
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,hand_rule_retry,1,1.0,test,1,0.41734429995995015,11
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.41734429995995015,11
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.41734429995995015,11
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.09067920001689345,23
1280,1,qasper,28.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.17995590006466955,23
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.000480000046081841,23
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.000480000046081841,23
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.000480000046081841,23
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.000480000046081841,23
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.000480000046081841,23
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.27111510012764484,23
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.050094100064598024,37
1280,1,qasper,28.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.13861480000196025,37
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.2693129000836052,37
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.2693129000836052,37
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.050094100064598024,37
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.2693129000836052,37
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.45802180015016347,37
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.45802180015016347,37
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.09090730000752956,53
1280,1,qasper,28.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.17715320002753288,53
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.0004831000114791095,53
1280,1,qasper,28.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E1_medium,E1_medium,0,0,hand_rule_direct,0,1.0,test,1.0,0.17715320002753288,53
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.09090730000752956,53
2304,2,qasper,154.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E1_medium,0,0,hand_rule_retry,1,1.0,test,1,0.17763630003901199,53
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.26854360004654154,53
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.26854360004654154,53
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.09535899996990338,71
1280,1,qasper,28.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.00034229998709633946,71
2304,1,qasper,152.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.36611109995283186,71
1280,1,qasper,28.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E1_medium,E1_medium,0,0,hand_rule_direct,0,1.0,test,1.0,0.00034229998709633946,71
768,1,qasper,8.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.09535899996990338,71
2304,2,qasper,154.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E1_medium,0,0,hand_rule_retry,1,1.0,test,1,0.3664533999399282,71
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.4618123999098316,71
2304,3,qasper,156.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.4618123999098316,71
256,1,qasper,8.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.0002389000146649778,11
512,1,qasper,28.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.00026380002964287996,11
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.00026409997371956706,11
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.00026409997371956706,11
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.00026409997371956706,11
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.00026409997371956706,11
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.00026409997371956706,11
1024,3,qasper,156.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.0007668000180274248,11
256,1,qasper,8.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.00020539999241009355,23
512,1,qasper,28.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.0002563000307418406,23
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.00026350002735853195,23
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.00026350002735853195,23
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.00026350002735853195,23
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.00026350002735853195,23
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.00026350002735853195,23
1024,3,qasper,156.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.0007252000505104661,23
256,1,qasper,8.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.00020629999926313758,37
512,1,qasper,28.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.00025620002998039126,37
1003,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.0655575999408029,37
1003,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.0655575999408029,37
256,1,qasper,8.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.00020629999926313758,37
1003,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.0655575999408029,37
1003,3,qasper,156.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.06602009997004643,37
1003,3,qasper,156.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.06602009997004643,37
256,1,qasper,8.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.00020999996922910213,53
512,1,qasper,28.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.0002568000345490873,53
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.00026439997600391507,53
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.00026439997600391507,53
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,learned_direct,0,1.0,test,1.0,0.00026439997600391507,53
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.00026439997600391507,53
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,learned_retry,0,1.0,test,1,0.00026439997600391507,53
1024,3,qasper,156.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.0007311999797821045,53
256,1,qasper,8.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.00020599999697878957,71
512,1,qasper,28.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.00025620002998039126,71
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.00026409997371956706,71
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.00026409997371956706,71
256,1,qasper,8.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.00020599999697878957,71
1024,1,qasper,152.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.00026409997371956706,71
1024,3,qasper,156.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.0007263000006787479,71
1024,3,qasper,156.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.0007263000006787479,71
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.01937629998428747,11
759,1,qasper,28.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.0002662999904714525,11
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.07016780000412837,11
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,hand_rule_direct,0,1.0,test,1.0,0.01937629998428747,11
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.01937629998428747,11
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,hand_rule_retry,1,1.0,test,1,0.08981039997888729,11
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.08981039997888729,11
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.08981039997888729,11
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.0002606000052765012,23
759,1,qasper,28.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.00026000000070780516,23
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.10557399992831051,23
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.10557399992831051,23
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.0002606000052765012,23
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.10557399992831051,23
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.10609459993429482,23
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.10609459993429482,23
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.0004118999931961298,37
759,1,qasper,28.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.0003513999981805682,37
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.07459469995228574,37
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.07459469995228574,37
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.0004118999931961298,37
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.07459469995228574,37
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.07535799994366243,37
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.07535799994366243,37
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.00026190001517534256,53
759,1,qasper,28.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.00025839998852461576,53
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.10662270005559549,53
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.10662270005559549,53
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.00026190001517534256,53
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.10662270005559549,53
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.10714300005929545,53
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.10714300005929545,53
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.00026169995544478297,71
759,1,qasper,28.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.0004385000211186707,71
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.10159349988680333,71
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.10159349988680333,71
503,1,qasper,8.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.00026169995544478297,71
1271,1,qasper,152.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.10159349988680333,71
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.10229369986336678,71
1271,3,qasper,156.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.10229369986336678,71
512,1,qasper,8.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.0005155000253580511,11
768,1,qasper,28.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.04435799992643297,11
1536,1,qasper,152.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.10322019993327558,11
1536,1,qasper,152.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.10322019993327558,11
512,1,qasper,8.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.0005155000253580511,11
1536,1,qasper,152.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E2_high,0,0,hand_rule_retry,0,1.0,test,1,0.10322019993327558,11
1536,3,qasper,156.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E0_low,0,0,learned_retry,1,1.0,test,1,0.1480936998850666,11
1536,3,qasper,156.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E0_low,0,0,cheap_default_retry,1,1.0,test,1,0.1480936998850666,11
512,1,qasper,8.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.03249129996402189,23
768,1,qasper,28.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.060888599953614175,23
1536,1,qasper,152.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.15209729998605326,23
768,1,qasper,28.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E1_medium,E1_medium,0,0,hand_rule_direct,0,1.0,test,1.0,0.060888599953614175,23
512,1,qasper,8.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.03249129996402189,23
1536,2,qasper,154.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E1_medium,0,0,hand_rule_retry,1,1.0,test,1,0.21298589993966743,23
512,1,qasper,8.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E0_low,E0_low,0,0,learned_retry,0,1.0,test,1,0.03249129996402189,23
512,1,qasper,8.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E0_low,E0_low,0,0,cheap_default_retry,0,1.0,test,1,0.03249129996402189,23
512,1,qasper,8.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E0_low,E0_low,0,0,fixed_E0_low,0,1.0,test,1.0,0.00047969998558983207,37
768,1,qasper,28.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E1_medium,E1_medium,0,0,fixed_E1_medium,0,1.0,test,1.0,0.07026270002825186,37
1504,1,qasper,152.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E2_high,0,0,fixed_E2_high,0,1.0,test,1.0,0.09681360004469752,37
1504,1,qasper,152.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E2_high,E2_high,0,0,hand_rule_direct,0,1.0,test,1.0,0.09681360004469752,37
512,1,qasper,8.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,E0_low,E0_low,0,0,learned_direct,0,1.0,test,1.0,0.00047969998558983207,37
