dataset,config_id,rows,chain_complete,conceptual_chain_complete,evidence_kv_recall,evidence_kv_precision,conceptual_evidence_recall,abstract_cost,selected_kv_tokens,transition_comparisons,control_wall_seconds,facets,roots,neighbors,hops,search_budget,kv_budget
qasper,F1_R1_K2_H0_Bs2_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,5.822125822305679e-05,1,1,2,0,2,2
qasper,F1_R1_K2_H0_Bs2_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,5.0132506294175984e-05,1,1,2,0,2,4
qasper,F1_R1_K2_H0_Bs2_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,6.504125194624066e-05,1,1,2,0,2,8
qasper,F1_R1_K2_H0_Bs4_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.4106246787123385e-05,1,1,2,0,4,2
qasper,F1_R1_K2_H0_Bs4_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.414624709170312e-05,1,1,2,0,4,4
qasper,F1_R1_K2_H0_Bs4_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.588749725371599e-05,1,1,2,0,4,8
qasper,F1_R1_K2_H0_Bs8_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,5.05187432281673e-05,1,1,2,0,8,2
qasper,F1_R1_K2_H0_Bs8_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,5.2362497081048785e-05,1,1,2,0,8,4
qasper,F1_R1_K2_H0_Bs8_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,4.7163746785372496e-05,1,1,2,0,8,8
qasper,F1_R1_K2_H1_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,12.9583984375,509.3375,2.0,0.0015745200129458682,1,1,2,1,2,2
qasper,F1_R1_K2_H1_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,12.9583984375,509.3375,2.0,0.0006565725023392587,1,1,2,1,2,4
qasper,F1_R1_K2_H1_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,12.9583984375,509.3375,2.0,0.0005919187678955495,1,1,2,1,2,8
qasper,F1_R1_K2_H1_Bs4_Bkv2,80,0.55,0.625,0.5875,0.31875,0.6375,14.9583984375,509.3375,2.0,0.0007523125066654756,1,1,2,1,4,2
qasper,F1_R1_K2_H1_Bs4_Bkv4,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,18.9419921875,764.2875,2.0,0.0008110549853881821,1,1,2,1,4,4
qasper,F1_R1_K2_H1_Bs4_Bkv8,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,18.9419921875,764.2875,2.0,0.0007787412614561617,1,1,2,1,4,8
qasper,F1_R1_K2_H1_Bs8_Bkv2,80,0.55,0.625,0.5875,0.31875,0.6375,18.9583984375,509.3375,2.0,0.0007466549926903099,1,1,2,1,8,2
qasper,F1_R1_K2_H1_Bs8_Bkv4,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,22.9419921875,764.2875,2.0,0.0007611349981743842,1,1,2,1,8,4
qasper,F1_R1_K2_H1_Bs8_Bkv8,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,22.9419921875,764.2875,2.0,0.0007222687563626096,1,1,2,1,8,8
qasper,F1_R1_K2_H2_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0010109662485774606,1,1,2,2,2,2
qasper,F1_R1_K2_H2_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0009618087526177988,1,1,2,2,2,4
qasper,F1_R1_K2_H2_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0010898437525611372,1,1,2,2,2,8
qasper,F1_R1_K2_H2_Bs4_Bkv2,80,0.55,0.6375,0.5875,0.31875,0.66125,18.0583984375,509.3375,5.1,0.0015084712504176423,1,1,2,2,4,2
qasper,F1_R1_K2_H2_Bs4_Bkv4,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,26.0357421875,1019.8875,5.1,0.0015045874926727266,1,1,2,2,4,4
qasper,F1_R1_K2_H2_Bs4_Bkv8,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,26.0357421875,1019.8875,5.1,0.0014414412784390152,1,1,2,2,4,8
qasper,F1_R1_K2_H2_Bs8_Bkv2,80,0.55,0.675,0.5875,0.31875,0.6849999999999999,22.9583984375,509.3375,6.0,0.0017381399840814993,1,1,2,2,8,2
qasper,F1_R1_K2_H2_Bs8_Bkv4,80,0.6375,0.675,0.66125,0.1971367148554337,0.6849999999999999,30.9357421875,1019.8875,6.0,0.0018711262644501403,1,1,2,2,8,4
qasper,F1_R1_K2_H2_Bs8_Bkv8,80,0.675,0.675,0.6849999999999999,0.1728670532523223,0.6849999999999999,35.2640625,1296.9,6.0,0.0017952625232283026,1,1,2,2,8,8
qasper,F1_R1_K2_H3_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0010443925129948184,1,1,2,3,2,2
qasper,F1_R1_K2_H3_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0009579499950632453,1,1,2,3,2,4
qasper,F1_R1_K2_H3_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0010595800064038484,1,1,2,3,2,8
qasper,F1_R1_K2_H3_Bs4_Bkv2,80,0.55,0.6375,0.5875,0.31875,0.66125,19.0833984375,509.3375,6.125,0.0016783600149210542,1,1,2,3,4,2
qasper,F1_R1_K2_H3_Bs4_Bkv4,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,27.0607421875,1019.8875,6.125,0.0016399150103097782,1,1,2,3,4,4
qasper,F1_R1_K2_H3_Bs4_Bkv8,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,27.0607421875,1019.8875,6.125,0.0016256025148322806,1,1,2,3,4,8
qasper,F1_R1_K2_H3_Bs8_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.7112499999999999,26.5833984375,509.3375,9.625,0.002615993731888011,1,1,2,3,8,2
qasper,F1_R1_K2_H3_Bs8_Bkv4,80,0.6375,0.6875,0.66125,0.1971367148554337,0.7112499999999999,34.5607421875,1019.8875,9.625,0.002563836253830232,1,1,2,3,8,4
qasper,F1_R1_K2_H3_Bs8_Bkv8,80,0.6875,0.6875,0.7112499999999999,0.15270041949899055,0.7112499999999999,43.4177734375,1586.7375,9.625,0.0025692812632769346,1,1,2,3,8,8
qasper,F1_R1_K4_H0_Bs2_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,6.005877803545445e-05,1,1,4,0,2,2
qasper,F1_R1_K4_H0_Bs2_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,5.0221229321323337e-05,1,1,4,0,2,4
qasper,F1_R1_K4_H0_Bs2_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,4.9993759603239596e-05,1,1,4,0,2,8
qasper,F1_R1_K4_H0_Bs4_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.632124328054488e-05,1,1,4,0,4,2
qasper,F1_R1_K4_H0_Bs4_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.848001117352396e-05,1,1,4,0,4,4
qasper,F1_R1_K4_H0_Bs4_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.24762605689466e-05,1,1,4,0,4,8
qasper,F1_R1_K4_H0_Bs8_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,4.658625111915171e-05,1,1,4,0,8,2
qasper,F1_R1_K4_H0_Bs8_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,5.287000385578722e-05,1,1,4,0,8,4
qasper,F1_R1_K4_H0_Bs8_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,4.198001406621188e-05,1,1,4,0,8,8
qasper,F1_R1_K4_H1_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0006665787717793137,1,1,4,1,2,2
qasper,F1_R1_K4_H1_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0007009300112258643,1,1,4,1,2,4
qasper,F1_R1_K4_H1_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,14.9583984375,509.3375,4.0,0.0006357375124935061,1,1,4,1,2,8
qasper,F1_R1_K4_H1_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,16.9583984375,509.3375,4.0,0.0008815549750579521,1,1,4,1,4,2
qasper,F1_R1_K4_H1_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,24.937890625,1020.025,4.0,0.000926802511094138,1,1,4,1,4,4
qasper,F1_R1_K4_H1_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,24.937890625,1020.025,4.0,0.0008790912426775322,1,1,4,1,4,8
qasper,F1_R1_K4_H1_Bs8_Bkv2,80,0.55,0.725,0.5875,0.31875,0.7275,20.9583984375,509.3375,4.0,0.001126212507369928,1,1,4,1,8,2
qasper,F1_R1_K4_H1_Bs8_Bkv4,80,0.6875,0.725,0.68125,0.19407714356929212,0.7275,28.937890625,1020.025,4.0,0.0009799712512176483,1,1,4,1,8,4
qasper,F1_R1_K4_H1_Bs8_Bkv8,80,0.725,0.725,0.7275,0.17065780756433863,0.7275,32.937890625,1276.025,4.0,0.0009470962599152699,1,1,4,1,8,8
qasper,F1_R1_K4_H2_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0010154975054319948,1,1,4,2,2,2
qasper,F1_R1_K4_H2_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0010301462636562065,1,1,4,2,2,4
qasper,F1_R1_K4_H2_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0009889512730296701,1,1,4,2,2,8
qasper,F1_R1_K4_H2_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,20.9583984375,509.3375,8.0,0.0012018675188301131,1,1,4,2,4,2
qasper,F1_R1_K4_H2_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.0012774062488460913,1,1,4,2,4,4
qasper,F1_R1_K4_H2_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.0013290275033796205,1,1,4,2,4,8
qasper,F1_R1_K4_H2_Bs8_Bkv2,80,0.55,0.75,0.5875,0.31875,0.76125,32.1583984375,509.3375,15.2,0.0024787850095890464,1,1,4,2,8,2
qasper,F1_R1_K4_H2_Bs8_Bkv4,80,0.6875,0.75,0.68125,0.19407714356929212,0.76125,40.137890625,1020.025,15.2,0.0024836637458065525,1,1,4,2,8,4
qasper,F1_R1_K4_H2_Bs8_Bkv8,80,0.75,0.75,0.76125,0.12602331545519516,0.76125,54.8544921875,1961.8875,15.2,0.0026402575022075325,1,1,4,2,8,8
qasper,F1_R1_K4_H3_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0011005187465343625,1,1,4,3,2,2
qasper,F1_R1_K4_H3_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0010685049986932428,1,1,4,3,2,4
qasper,F1_R1_K4_H3_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.001044037492829375,1,1,4,3,2,8
qasper,F1_R1_K4_H3_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,20.9583984375,509.3375,8.0,0.001346232500509359,1,1,4,3,4,2
qasper,F1_R1_K4_H3_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.001393600003211759,1,1,4,3,4,4
qasper,F1_R1_K4_H3_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.001298997487174347,1,1,4,3,4,8
qasper,F1_R1_K4_H3_Bs8_Bkv2,80,0.55,0.7625,0.5875,0.31875,0.7737499999999999,33.8583984375,509.3375,16.9,0.0028723212570184843,1,1,4,3,8,2
qasper,F1_R1_K4_H3_Bs8_Bkv4,80,0.6875,0.7625,0.68125,0.19407714356929212,0.7737499999999999,41.837890625,1020.025,16.9,0.0027180449949810283,1,1,4,3,8,4
qasper,F1_R1_K4_H3_Bs8_Bkv8,80,0.7625,0.7625,0.7737499999999999,0.1264354313433745,0.7737499999999999,56.891796875,1983.475,16.9,0.0026251375093124807,1,1,4,3,8,8
qasper,F1_R1_K8_H0_Bs2_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,5.460126849357039e-05,1,1,8,0,2,2
qasper,F1_R1_K8_H0_Bs2_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,4.959750222042203e-05,1,1,8,0,2,4
qasper,F1_R1_K8_H0_Bs2_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,6.9583984375,253.3375,0.0,5.207749782130122e-05,1,1,8,0,2,8
qasper,F1_R1_K8_H0_Bs4_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.575748753268272e-05,1,1,8,0,4,2
qasper,F1_R1_K8_H0_Bs4_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.509999707806856e-05,1,1,8,0,4,4
qasper,F1_R1_K8_H0_Bs4_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,8.9583984375,253.3375,0.0,4.945374967064708e-05,1,1,8,0,4,8
qasper,F1_R1_K8_H0_Bs8_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,5.996499967295676e-05,1,1,8,0,8,2
qasper,F1_R1_K8_H0_Bs8_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,4.611873591784388e-05,1,1,8,0,8,4
qasper,F1_R1_K8_H0_Bs8_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,12.9583984375,253.3375,0.0,4.296124097891152e-05,1,1,8,0,8,8
qasper,F1_R1_K8_H1_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0007385937555227428,1,1,8,1,2,2
qasper,F1_R1_K8_H1_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0007128399942303076,1,1,8,1,2,4
qasper,F1_R1_K8_H1_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,18.9583984375,509.3375,8.0,0.0007403474854072555,1,1,8,1,2,8
qasper,F1_R1_K8_H1_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,20.9583984375,509.3375,8.0,0.0010706537461373955,1,1,8,1,4,2
qasper,F1_R1_K8_H1_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.001011401228606701,1,1,8,1,4,4
qasper,F1_R1_K8_H1_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,28.937890625,1020.025,8.0,0.000959212493035011,1,1,8,1,4,8
qasper,F1_R1_K8_H1_Bs8_Bkv2,80,0.55,0.75,0.5875,0.31875,0.75875,24.9583984375,509.3375,8.0,0.0014140549930743874,1,1,8,1,8,2
qasper,F1_R1_K8_H1_Bs8_Bkv4,80,0.6875,0.75,0.68125,0.19407714356929212,0.75875,32.937890625,1020.025,8.0,0.0014761824859306216,1,1,8,1,8,4
qasper,F1_R1_K8_H1_Bs8_Bkv8,80,0.75,0.75,0.75875,0.11824320100589425,0.75875,48.651171875,2025.675,8.0,0.001451771246502176,1,1,8,1,8,8
qasper,F1_R1_K8_H2_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0011922237434191629,1,1,8,2,2,2
qasper,F1_R1_K8_H2_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.001213487482164055,1,1,8,2,2,4
qasper,F1_R1_K8_H2_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0011915212555322797,1,1,8,2,2,8
qasper,F1_R1_K8_H2_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,28.9583984375,509.3375,16.0,0.0014853624918032438,1,1,8,2,4,2
qasper,F1_R1_K8_H2_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,36.937890625,1020.025,16.0,0.0014699337334604934,1,1,8,2,4,4
qasper,F1_R1_K8_H2_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,36.937890625,1020.025,16.0,0.0015553262259345503,1,1,8,2,4,8
qasper,F1_R1_K8_H2_Bs8_Bkv2,80,0.55,0.75,0.5875,0.31875,0.75875,32.9583984375,509.3375,16.0,0.0019409812521189451,1,1,8,2,8,2
qasper,F1_R1_K8_H2_Bs8_Bkv4,80,0.6875,0.75,0.68125,0.19407714356929212,0.75875,40.937890625,1020.025,16.0,0.0019680912490002813,1,1,8,2,8,4
qasper,F1_R1_K8_H2_Bs8_Bkv8,80,0.75,0.75,0.75875,0.11824320100589425,0.75875,56.651171875,2025.675,16.0,0.0018533537455368786,1,1,8,2,8,8
qasper,F1_R1_K8_H3_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0011373274988727643,1,1,8,3,2,2
qasper,F1_R1_K8_H3_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.001156226245802827,1,1,8,3,2,4
qasper,F1_R1_K8_H3_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,26.9583984375,509.3375,16.0,0.0012151900009484962,1,1,8,3,2,8
qasper,F1_R1_K8_H3_Bs4_Bkv2,80,0.55,0.6875,0.5875,0.31875,0.68125,28.9583984375,509.3375,16.0,0.0014102962508331985,1,1,8,3,4,2
qasper,F1_R1_K8_H3_Bs4_Bkv4,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,36.937890625,1020.025,16.0,0.001373287499882281,1,1,8,3,4,4
qasper,F1_R1_K8_H3_Bs4_Bkv8,80,0.6875,0.6875,0.68125,0.19407714356929212,0.68125,36.937890625,1020.025,16.0,0.0013798074767692014,1,1,8,3,4,8
qasper,F1_R1_K8_H3_Bs8_Bkv2,80,0.55,0.75,0.5875,0.31875,0.75875,32.9583984375,509.3375,16.0,0.0018438337632687763,1,1,8,3,8,2
qasper,F1_R1_K8_H3_Bs8_Bkv4,80,0.6875,0.75,0.68125,0.19407714356929212,0.75875,40.937890625,1020.025,16.0,0.0018906925077317282,1,1,8,3,8,4
qasper,F1_R1_K8_H3_Bs8_Bkv8,80,0.75,0.75,0.75875,0.11824320100589425,0.75875,56.651171875,2025.675,16.0,0.001859166275244206,1,1,8,3,8,8
qasper,F1_R2_K2_H0_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,4.883125657215714e-05,1,2,2,0,2,2
qasper,F1_R2_K2_H0_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,4.648874746635556e-05,1,2,2,0,2,4
qasper,F1_R2_K2_H0_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,4.631125193554908e-05,1,2,2,0,2,8
qasper,F1_R2_K2_H0_Bs4_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,5.600626755040139e-05,1,2,2,0,4,2
qasper,F1_R2_K2_H0_Bs4_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,5.9407472144812344e-05,1,2,2,0,4,4
qasper,F1_R2_K2_H0_Bs4_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,5.6318764109164476e-05,1,2,2,0,4,8
qasper,F1_R2_K2_H0_Bs8_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,5.4762500803917645e-05,1,2,2,0,8,2
qasper,F1_R2_K2_H0_Bs8_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,5.738999752793461e-05,1,2,2,0,8,4
qasper,F1_R2_K2_H0_Bs8_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,16.9123046875,506.3875,0.0,5.5372499627992514e-05,1,2,2,0,8,8
qasper,F1_R2_K2_H1_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.0004917050042422489,1,2,2,1,2,2
qasper,F1_R2_K2_H1_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.0004630574956536293,1,2,2,1,2,4
qasper,F1_R2_K2_H1_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.0004665862681576982,1,2,2,1,2,8
qasper,F1_R2_K2_H1_Bs4_Bkv2,80,0.6625,0.7375,0.7,0.3832143063946419,0.75,16.9123046875,506.3875,4.0,0.001180073752766475,1,2,2,1,4,2
qasper,F1_R2_K2_H1_Bs4_Bkv4,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,24.891796875,1017.075,4.0,0.0011038275028113277,1,2,2,1,4,4
qasper,F1_R2_K2_H1_Bs4_Bkv8,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,24.891796875,1017.075,4.0,0.0010871987527934835,1,2,2,1,4,8
qasper,F1_R2_K2_H1_Bs8_Bkv2,80,0.6625,0.7625,0.7,0.3832143063946419,0.76875,20.9123046875,506.3875,4.0,0.0012769587599905207,1,2,2,1,8,2
qasper,F1_R2_K2_H1_Bs8_Bkv4,80,0.7375,0.7625,0.75,0.21327618447091923,0.76875,28.891796875,1017.075,4.0,0.0012668512616073712,1,2,2,1,8,4
qasper,F1_R2_K2_H1_Bs8_Bkv8,80,0.7625,0.7625,0.76875,0.1776043241563265,0.76875,32.7197265625,1262.0625,4.0,0.0012878699984867127,1,2,2,1,8,8
qasper,F1_R2_K2_H2_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.0004721137578599155,1,2,2,2,2,2
qasper,F1_R2_K2_H2_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00044107748835813253,1,2,2,2,2,4
qasper,F1_R2_K2_H2_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00044780375028494743,1,2,2,2,2,8
qasper,F1_R2_K2_H2_Bs4_Bkv2,80,0.6625,0.7375,0.7,0.3832143063946419,0.75,17.2873046875,506.3875,4.375,0.001310459992964752,1,2,2,2,4,2
qasper,F1_R2_K2_H2_Bs4_Bkv4,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,25.266796875,1017.075,4.375,0.0012843575153965504,1,2,2,2,4,4
qasper,F1_R2_K2_H2_Bs4_Bkv8,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,25.266796875,1017.075,4.375,0.0011675499961711466,1,2,2,2,4,8
qasper,F1_R2_K2_H2_Bs8_Bkv2,80,0.6625,0.8,0.7,0.3832143063946419,0.81125,26.1373046875,506.3875,9.225,0.0035664950148202477,1,2,2,2,8,2
qasper,F1_R2_K2_H2_Bs8_Bkv4,80,0.7375,0.8,0.75,0.21327618447091923,0.81125,34.116796875,1017.075,9.225,0.0025043324974831195,1,2,2,2,8,4
qasper,F1_R2_K2_H2_Bs8_Bkv8,80,0.8,0.8,0.81125,0.15919742519241747,0.81125,44.517578125,1682.725,9.225,0.0025432937662117185,1,2,2,2,8,8
qasper,F1_R2_K2_H3_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.0004673400224419311,1,2,2,3,2,2
qasper,F1_R2_K2_H3_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.000483596240519546,1,2,2,3,2,4
qasper,F1_R2_K2_H3_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,2.0,0.00047373500419780614,1,2,2,3,2,8
qasper,F1_R2_K2_H3_Bs4_Bkv2,80,0.6625,0.7375,0.7,0.3832143063946419,0.75,17.2873046875,506.3875,4.375,0.0012430249887984246,1,2,2,3,4,2
qasper,F1_R2_K2_H3_Bs4_Bkv4,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,25.266796875,1017.075,4.375,0.0013779324915958568,1,2,2,3,4,4
qasper,F1_R2_K2_H3_Bs4_Bkv8,80,0.7375,0.7375,0.75,0.21327618447091923,0.75,25.266796875,1017.075,4.375,0.0012573987594805657,1,2,2,3,4,8
qasper,F1_R2_K2_H3_Bs8_Bkv2,80,0.6625,0.8,0.7,0.3832143063946419,0.81875,27.9873046875,506.3875,11.075,0.0029945712245535105,1,2,2,3,8,2
qasper,F1_R2_K2_H3_Bs8_Bkv4,80,0.7375,0.8,0.75,0.21327618447091923,0.81875,35.966796875,1017.075,11.075,0.0028012587572447956,1,2,2,3,8,4
qasper,F1_R2_K2_H3_Bs8_Bkv8,80,0.8,0.8,0.81875,0.15552698347435648,0.81875,47.7751953125,1772.8125,11.075,0.0028901975019834936,1,2,2,3,8,8
qasper,F1_R2_K4_H0_Bs2_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,5.086500314064324e-05,1,2,4,0,2,2
qasper,F1_R2_K4_H0_Bs2_Bkv4,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,4.531125596258789e-05,1,2,4,0,2,4
qasper,F1_R2_K4_H0_Bs2_Bkv8,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,10.9123046875,506.3875,0.0,4.619375104084611e-05,1,2,4,0,2,8
qasper,F1_R2_K4_H0_Bs4_Bkv2,80,0.6625,0.6625,0.7,0.3832143063946419,0.7,12.9123046875,506.3875,0.0,5.70899952435866e-05,1,2,4,0,4,2
