partition,dataset,example_id,model_seed,policy,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta,K_search,K_admit,KV_active,search_cost,output_quality,search_R_E,search_P_E,search_C_E,search_K_over_N,search_K_over_E,admit_recovered,admit_R_E,admit_P_E,admit_C_E,admit_K_over_N,admit_K_over_E,allocation_outcome_physical
test,hotpotqa,5a80d6be55429938b6142206,53,R0_profile,6,2,4,0,0.0,0.0,0,0.6666666666666666,2.0,0.33333333333333337,0.0,4,4,961.0,20.0,,0.0,0.0,0,0.6666666666666666,2.0,0,0.0,0.0,0,0.6666666666666666,2.0,under_allocation
test,hotpotqa,5a80d6be55429938b6142206,71,R0_profile,6,2,4,1,0.5,0.25,0,0.6666666666666666,2.0,0.33333333333333337,0.75,4,4,961.0,20.0,,0.5,0.25,0,0.6666666666666666,2.0,1,0.5,0.25,0,0.6666666666666666,2.0,under_allocation
test,hotpotqa,5ab88c075542991b5579efbe,11,R0_profile,7,2,4,1,0.5,0.25,0,0.5714285714285714,2.0,0.4285714285714286,0.875,4,4,1024.0,22.0,,0.5,0.25,0,0.5714285714285714,2.0,1,0.5,0.25,0,0.5714285714285714,2.0,under_allocation
test,hotpotqa,5ab88c075542991b5579efbe,23,R0_profile,7,2,4,1,0.5,0.25,0,0.5714285714285714,2.0,0.4285714285714286,0.875,4,4,1024.0,22.0,,0.5,0.25,0,0.5714285714285714,2.0,1,0.5,0.25,0,0.5714285714285714,2.0,action_space_failure
test,hotpotqa,5ab88c075542991b5579efbe,37,R0_profile,7,2,4,2,1.0,0.5,1,0.5714285714285714,2.0,0.4285714285714286,1.75,4,4,1024.0,22.0,,1.0,0.5,1,0.5714285714285714,2.0,2,1.0,0.5,1,0.5714285714285714,2.0,efficient
test,hotpotqa,5ab88c075542991b5579efbe,53,R0_profile,7,2,4,2,1.0,0.5,1,0.5714285714285714,2.0,0.4285714285714286,1.75,4,4,1024.0,22.0,,1.0,0.5,1,0.5714285714285714,2.0,2,1.0,0.5,1,0.5714285714285714,2.0,over_allocation
test,hotpotqa,5ab88c075542991b5579efbe,71,R0_profile,7,2,4,1,0.5,0.25,0,0.5714285714285714,2.0,0.4285714285714286,0.875,4,4,1024.0,22.0,,0.5,0.25,0,0.5714285714285714,2.0,1,0.5,0.25,0,0.5714285714285714,2.0,action_space_failure
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,11,R0_profile,11,1,4,1,1.0,0.25,1,0.36363636363636365,4.0,0.6363636363636364,2.75,4,4,1015.0,30.0,,1.0,0.25,1,0.36363636363636365,4.0,1,1.0,0.25,1,0.36363636363636365,4.0,over_allocation
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,23,R0_profile,11,1,4,1,1.0,0.25,1,0.36363636363636365,4.0,0.6363636363636364,2.75,4,4,1015.0,30.0,,1.0,0.25,1,0.36363636363636365,4.0,1,1.0,0.25,1,0.36363636363636365,4.0,over_allocation
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,37,R0_profile,11,1,4,1,1.0,0.25,1,0.36363636363636365,4.0,0.6363636363636364,2.75,4,4,1015.0,30.0,,1.0,0.25,1,0.36363636363636365,4.0,1,1.0,0.25,1,0.36363636363636365,4.0,over_allocation
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,53,R0_profile,11,1,4,1,1.0,0.25,1,0.36363636363636365,4.0,0.6363636363636364,2.75,4,4,1015.0,30.0,,1.0,0.25,1,0.36363636363636365,4.0,1,1.0,0.25,1,0.36363636363636365,4.0,over_allocation
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,R0_profile,11,1,4,1,1.0,0.25,1,0.36363636363636365,4.0,0.6363636363636364,2.75,4,4,1015.0,30.0,,1.0,0.25,1,0.36363636363636365,4.0,1,1.0,0.25,1,0.36363636363636365,4.0,over_allocation
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,R0_profile,14,1,1,0,0.0,0.0,0,0.07142857142857142,1.0,0.9285714285714286,0.0,1,1,256.0,14.0,,0.0,0.0,0,0.07142857142857142,1.0,0,0.0,0.0,0,0.07142857142857142,1.0,under_allocation
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,R0_profile,14,1,1,1,1.0,1.0,1,0.07142857142857142,1.0,0.9285714285714286,14.0,1,1,256.0,14.0,,1.0,1.0,1,0.07142857142857142,1.0,1,1.0,1.0,1,0.07142857142857142,1.0,efficient
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,R0_profile,14,1,1,1,1.0,1.0,1,0.07142857142857142,1.0,0.9285714285714286,14.0,1,1,256.0,14.0,,1.0,1.0,1,0.07142857142857142,1.0,1,1.0,1.0,1,0.07142857142857142,1.0,efficient
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,53,R0_profile,14,1,1,1,1.0,1.0,1,0.07142857142857142,1.0,0.9285714285714286,14.0,1,1,256.0,14.0,,1.0,1.0,1,0.07142857142857142,1.0,1,1.0,1.0,1,0.07142857142857142,1.0,efficient
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,71,R0_profile,14,1,1,1,1.0,1.0,1,0.07142857142857142,1.0,0.9285714285714286,14.0,1,1,256.0,14.0,,1.0,1.0,1,0.07142857142857142,1.0,1,1.0,1.0,1,0.07142857142857142,1.0,efficient
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,11,R0_profile,19,2,4,1,0.5,0.25,0,0.21052631578947367,2.0,0.7894736842105263,2.375,4,4,1024.0,46.0,,0.5,0.25,0,0.21052631578947367,2.0,1,0.5,0.25,0,0.21052631578947367,2.0,over_allocation
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,23,R0_profile,19,2,1,0,0.0,0.0,0,0.05263157894736842,0.5,0.9473684210526316,0.0,1,1,256.0,19.0,,0.0,0.0,0,0.05263157894736842,0.5,0,0.0,0.0,0,0.05263157894736842,0.5,efficient
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,37,R0_profile,19,2,4,1,0.5,0.25,0,0.21052631578947367,2.0,0.7894736842105263,2.375,4,4,1024.0,46.0,,0.5,0.25,0,0.21052631578947367,2.0,1,0.5,0.25,0,0.21052631578947367,2.0,over_allocation
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,53,R0_profile,19,2,1,0,0.0,0.0,0,0.05263157894736842,0.5,0.9473684210526316,0.0,1,1,256.0,19.0,,0.0,0.0,0,0.05263157894736842,0.5,0,0.0,0.0,0,0.05263157894736842,0.5,efficient
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,71,R0_profile,19,2,4,1,0.5,0.25,0,0.21052631578947367,2.0,0.7894736842105263,2.375,4,4,1024.0,46.0,,0.5,0.25,0,0.21052631578947367,2.0,1,0.5,0.25,0,0.21052631578947367,2.0,over_allocation
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,11,R0_profile,9,1,4,1,1.0,0.25,1,0.4444444444444444,4.0,0.5555555555555556,2.25,4,4,1003.0,26.0,,1.0,0.25,1,0.4444444444444444,4.0,1,1.0,0.25,1,0.4444444444444444,4.0,over_allocation
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,23,R0_profile,9,1,1,1,1.0,1.0,1,0.1111111111111111,1.0,0.8888888888888888,9.0,1,1,256.0,9.0,,1.0,1.0,1,0.1111111111111111,1.0,1,1.0,1.0,1,0.1111111111111111,1.0,efficient
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,37,R0_profile,9,1,4,1,1.0,0.25,1,0.4444444444444444,4.0,0.5555555555555556,2.25,4,4,1003.0,26.0,,1.0,0.25,1,0.4444444444444444,4.0,1,1.0,0.25,1,0.4444444444444444,4.0,over_allocation
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,53,R0_profile,9,1,4,1,1.0,0.25,1,0.4444444444444444,4.0,0.5555555555555556,2.25,4,4,1003.0,26.0,,1.0,0.25,1,0.4444444444444444,4.0,1,1.0,0.25,1,0.4444444444444444,4.0,over_allocation
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,71,R0_profile,9,1,1,1,1.0,1.0,1,0.1111111111111111,1.0,0.8888888888888888,9.0,1,1,256.0,9.0,,1.0,1.0,1,0.1111111111111111,1.0,1,1.0,1.0,1,0.1111111111111111,1.0,efficient
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,11,R0_profile,21,1,4,1,1.0,0.25,1,0.19047619047619047,4.0,0.8095238095238095,5.25,4,4,1024.0,50.0,,1.0,0.25,1,0.19047619047619047,4.0,1,1.0,0.25,1,0.19047619047619047,4.0,over_allocation
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,23,R0_profile,21,1,4,1,1.0,0.25,1,0.19047619047619047,4.0,0.8095238095238095,5.25,4,4,1024.0,50.0,,1.0,0.25,1,0.19047619047619047,4.0,1,1.0,0.25,1,0.19047619047619047,4.0,over_allocation
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,37,R0_profile,21,1,4,1,1.0,0.25,1,0.19047619047619047,4.0,0.8095238095238095,5.25,4,4,1024.0,50.0,,1.0,0.25,1,0.19047619047619047,4.0,1,1.0,0.25,1,0.19047619047619047,4.0,over_allocation
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,53,R0_profile,21,1,1,1,1.0,1.0,1,0.047619047619047616,1.0,0.9523809523809523,21.0,1,1,256.0,21.0,,1.0,1.0,1,0.047619047619047616,1.0,1,1.0,1.0,1,0.047619047619047616,1.0,efficient
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,71,R0_profile,21,1,1,1,1.0,1.0,1,0.047619047619047616,1.0,0.9523809523809523,21.0,1,1,256.0,21.0,,1.0,1.0,1,0.047619047619047616,1.0,1,1.0,1.0,1,0.047619047619047616,1.0,efficient
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,11,R0_profile,24,1,4,0,0.0,0.0,0,0.16666666666666666,4.0,0.8333333333333334,0.0,4,4,1024.0,56.0,,0.0,0.0,0,0.16666666666666666,4.0,0,0.0,0.0,0,0.16666666666666666,4.0,under_allocation
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,23,R0_profile,24,1,1,1,1.0,1.0,1,0.041666666666666664,1.0,0.9583333333333334,24.0,1,1,256.0,24.0,,1.0,1.0,1,0.041666666666666664,1.0,1,1.0,1.0,1,0.041666666666666664,1.0,efficient
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,37,R0_profile,24,1,1,0,0.0,0.0,0,0.041666666666666664,1.0,0.9583333333333334,0.0,1,1,256.0,24.0,,0.0,0.0,0,0.041666666666666664,1.0,0,0.0,0.0,0,0.041666666666666664,1.0,under_allocation
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,53,R0_profile,24,1,1,1,1.0,1.0,1,0.041666666666666664,1.0,0.9583333333333334,24.0,1,1,256.0,24.0,,1.0,1.0,1,0.041666666666666664,1.0,1,1.0,1.0,1,0.041666666666666664,1.0,efficient
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,71,R0_profile,24,1,1,0,0.0,0.0,0,0.041666666666666664,1.0,0.9583333333333334,0.0,1,1,256.0,24.0,,0.0,0.0,0,0.041666666666666664,1.0,0,0.0,0.0,0,0.041666666666666664,1.0,under_allocation
test,hotpotqa,5ab2b863554299295394685a,11,R1_factorized,6,2,3,2,1.0,0.6666666666666666,1,0.5,1.5,0.5,2.0,3,3,761.0,8.0,,1.0,0.6666666666666666,1,0.5,1.5,2,1.0,0.6666666666666666,1,0.5,1.5,over_allocation
test,hotpotqa,5ab2b863554299295394685a,23,R1_factorized,6,2,3,2,1.0,0.6666666666666666,1,0.5,1.5,0.5,2.0,3,3,761.0,8.0,,1.0,0.6666666666666666,1,0.5,1.5,2,1.0,0.6666666666666666,1,0.5,1.5,over_allocation
test,hotpotqa,5ab2b863554299295394685a,37,R1_factorized,6,2,3,2,1.0,0.6666666666666666,1,0.5,1.5,0.5,2.0,3,3,761.0,8.0,,1.0,0.6666666666666666,1,0.5,1.5,2,1.0,0.6666666666666666,1,0.5,1.5,over_allocation
test,hotpotqa,5ab2b863554299295394685a,53,R1_factorized,6,2,3,2,1.0,0.6666666666666666,1,0.5,1.5,0.5,2.0,3,3,761.0,8.0,,1.0,0.6666666666666666,1,0.5,1.5,2,1.0,0.6666666666666666,1,0.5,1.5,over_allocation
test,hotpotqa,5ab2b863554299295394685a,71,R1_factorized,6,2,2,1,0.5,0.5,0,0.3333333333333333,1.0,0.6666666666666667,1.5,2,2,512.0,6.0,,0.5,0.5,0,0.3333333333333333,1.0,1,0.5,0.5,0,0.3333333333333333,1.0,efficient
test,hotpotqa,5a710a915542994082a3e504,11,R1_factorized,5,2,3,2,1.0,0.6666666666666666,1,0.6,1.5,0.4,1.6666666666666667,3,3,768.0,7.0,,1.0,0.6666666666666666,1,0.6,1.5,2,1.0,0.6666666666666666,1,0.6,1.5,efficient
test,hotpotqa,5a710a915542994082a3e504,23,R1_factorized,5,2,4,1,0.5,0.25,0,0.8,2.0,0.19999999999999996,0.625,4,4,896.0,10.0,,0.5,0.25,0,0.8,2.0,1,0.5,0.25,0,0.8,2.0,action_space_failure
test,hotpotqa,5a710a915542994082a3e504,37,R1_factorized,5,2,2,1,0.5,0.5,0,0.4,1.0,0.6,1.25,2,2,384.0,5.0,,0.5,0.5,0,0.4,1.0,1,0.5,0.5,0,0.4,1.0,under_allocation
test,hotpotqa,5a710a915542994082a3e504,53,R1_factorized,5,2,2,1,0.5,0.5,0,0.4,1.0,0.6,1.25,2,2,512.0,7.0,,0.5,0.5,0,0.4,1.0,1,0.5,0.5,0,0.4,1.0,under_allocation
test,hotpotqa,5a710a915542994082a3e504,71,R1_factorized,5,2,4,1,0.5,0.25,0,0.8,2.0,0.19999999999999996,0.625,4,4,896.0,9.0,,0.5,0.25,0,0.8,2.0,1,0.5,0.25,0,0.8,2.0,action_space_failure
test,hotpotqa,5adc93a4554299438c868e01,11,R1_factorized,5,3,3,2,0.6666666666666666,0.6666666666666666,0,0.6,1.0,0.4,1.1111111111111112,3,3,768.0,7.0,,0.6666666666666666,0.6666666666666666,0,0.6,1.0,2,0.6666666666666666,0.6666666666666666,0,0.6,1.0,over_allocation
test,hotpotqa,5adc93a4554299438c868e01,23,R1_factorized,5,3,4,2,0.6666666666666666,0.5,0,0.8,1.3333333333333333,0.19999999999999996,0.8333333333333333,4,4,941.0,9.0,,0.6666666666666666,0.5,0,0.8,1.3333333333333333,2,0.6666666666666666,0.5,0,0.8,1.3333333333333333,over_allocation
test,hotpotqa,5adc93a4554299438c868e01,37,R1_factorized,5,3,3,2,0.6666666666666666,0.6666666666666666,0,0.6,1.0,0.4,1.1111111111111112,3,3,768.0,7.0,,0.6666666666666666,0.6666666666666666,0,0.6,1.0,2,0.6666666666666666,0.6666666666666666,0,0.6,1.0,over_allocation
test,hotpotqa,5adc93a4554299438c868e01,53,R1_factorized,5,3,3,2,0.6666666666666666,0.6666666666666666,0,0.6,1.0,0.4,1.1111111111111112,3,3,768.0,7.0,,0.6666666666666666,0.6666666666666666,0,0.6,1.0,2,0.6666666666666666,0.6666666666666666,0,0.6,1.0,over_allocation
test,hotpotqa,5adc93a4554299438c868e01,71,R1_factorized,5,3,3,2,0.6666666666666666,0.6666666666666666,0,0.6,1.0,0.4,1.1111111111111112,3,3,768.0,7.0,,0.6666666666666666,0.6666666666666666,0,0.6,1.0,2,0.6666666666666666,0.6666666666666666,0,0.6,1.0,over_allocation
test,hotpotqa,5a8888e35542997e5c09a5f6,11,R1_factorized,5,2,1,1,0.5,1.0,0,0.2,0.5,0.8,2.5,1,1,210.0,5.0,,0.5,1.0,0,0.2,0.5,1,0.5,1.0,0,0.2,0.5,under_allocation
test,hotpotqa,5a8888e35542997e5c09a5f6,23,R1_factorized,5,2,4,2,1.0,0.5,1,0.8,2.0,0.19999999999999996,1.25,4,4,978.0,7.0,,1.0,0.5,1,0.8,2.0,2,1.0,0.5,1,0.8,2.0,over_allocation
test,hotpotqa,5a8888e35542997e5c09a5f6,37,R1_factorized,5,2,1,0,0.0,0.0,0,0.2,0.5,0.8,0.0,1,1,256.0,5.0,,0.0,0.0,0,0.2,0.5,0,0.0,0.0,0,0.2,0.5,under_allocation
test,hotpotqa,5a8888e35542997e5c09a5f6,53,R1_factorized,5,2,1,1,0.5,1.0,0,0.2,0.5,0.8,2.5,1,1,210.0,5.0,,0.5,1.0,0,0.2,0.5,1,0.5,1.0,0,0.2,0.5,under_allocation
test,hotpotqa,5a8888e35542997e5c09a5f6,71,R1_factorized,5,2,3,2,1.0,0.6666666666666666,1,0.6,1.5,0.4,1.6666666666666667,3,3,722.0,7.0,,1.0,0.6666666666666666,1,0.6,1.5,2,1.0,0.6666666666666666,1,0.6,1.5,efficient
test,hotpotqa,5a8c8502554299585d9e36d0,11,R1_factorized,7,2,4,1,0.5,0.25,0,0.5714285714285714,2.0,0.4285714285714286,0.875,4,4,971.0,13.0,,0.5,0.25,0,0.5714285714285714,2.0,1,0.5,0.25,0,0.5714285714285714,2.0,efficient
test,hotpotqa,5a8c8502554299585d9e36d0,23,R1_factorized,7,2,2,0,0.0,0.0,0,0.2857142857142857,1.0,0.7142857142857143,0.0,2,2,512.0,7.0,,0.0,0.0,0,0.2857142857142857,1.0,0,0.0,0.0,0,0.2857142857142857,1.0,under_allocation
test,hotpotqa,5a8c8502554299585d9e36d0,37,R1_factorized,7,2,2,1,0.5,0.5,0,0.2857142857142857,1.0,0.7142857142857143,1.75,2,2,512.0,9.0,,0.5,0.5,0,0.2857142857142857,1.0,1,0.5,0.5,0,0.2857142857142857,1.0,efficient
test,hotpotqa,5a8c8502554299585d9e36d0,53,R1_factorized,7,2,4,1,0.5,0.25,0,0.5714285714285714,2.0,0.4285714285714286,0.875,4,4,971.0,11.0,,0.5,0.25,0,0.5714285714285714,2.0,1,0.5,0.25,0,0.5714285714285714,2.0,efficient
test,hotpotqa,5a8c8502554299585d9e36d0,71,R1_factorized,7,2,4,1,0.5,0.25,0,0.5714285714285714,2.0,0.4285714285714286,0.875,4,4,971.0,11.0,,0.5,0.25,0,0.5714285714285714,2.0,1,0.5,0.25,0,0.5714285714285714,2.0,over_allocation
test,hotpotqa,5a80d6be55429938b6142206,11,R1_factorized,6,2,1,1,0.5,1.0,0,0.16666666666666666,0.5,0.8333333333333334,3.0,1,1,256.0,6.0,,0.5,1.0,0,0.16666666666666666,0.5,1,0.5,1.0,0,0.16666666666666666,0.5,under_allocation
test,hotpotqa,5a80d6be55429938b6142206,23,R1_factorized,6,2,2,0,0.0,0.0,0,0.3333333333333333,1.0,0.6666666666666667,0.0,2,2,512.0,8.0,,0.0,0.0,0,0.3333333333333333,1.0,0,0.0,0.0,0,0.3333333333333333,1.0,under_allocation
test,hotpotqa,5a80d6be55429938b6142206,37,R1_factorized,6,2,3,0,0.0,0.0,0,0.5,1.5,0.5,0.0,3,3,705.0,8.0,,0.0,0.0,0,0.5,1.5,0,0.0,0.0,0,0.5,1.5,under_allocation
test,hotpotqa,5a80d6be55429938b6142206,53,R1_factorized,6,2,3,0,0.0,0.0,0,0.5,1.5,0.5,0.0,3,3,705.0,10.0,,0.0,0.0,0,0.5,1.5,0,0.0,0.0,0,0.5,1.5,under_allocation
test,hotpotqa,5a80d6be55429938b6142206,71,R1_factorized,6,2,2,1,0.5,0.5,0,0.3333333333333333,1.0,0.6666666666666667,1.5,2,2,512.0,6.0,,0.5,0.5,0,0.3333333333333333,1.0,1,0.5,0.5,0,0.3333333333333333,1.0,under_allocation
test,hotpotqa,5ab88c075542991b5579efbe,11,R1_factorized,7,2,1,0,0.0,0.0,0,0.14285714285714285,0.5,0.8571428571428572,0.0,1,1,256.0,7.0,,0.0,0.0,0,0.14285714285714285,0.5,0,0.0,0.0,0,0.14285714285714285,0.5,under_allocation
test,hotpotqa,5ab88c075542991b5579efbe,23,R1_factorized,7,2,1,1,0.5,1.0,0,0.14285714285714285,0.5,0.8571428571428572,3.5,1,1,256.0,7.0,,0.5,1.0,0,0.14285714285714285,0.5,1,0.5,1.0,0,0.14285714285714285,0.5,under_allocation
test,hotpotqa,5ab88c075542991b5579efbe,37,R1_factorized,7,2,1,1,0.5,1.0,0,0.14285714285714285,0.5,0.8571428571428572,3.5,1,1,256.0,7.0,,0.5,1.0,0,0.14285714285714285,0.5,1,0.5,1.0,0,0.14285714285714285,0.5,under_allocation
test,hotpotqa,5ab88c075542991b5579efbe,53,R1_factorized,7,2,7,2,1.0,0.2857142857142857,1,1.0,3.5,0.0,1.0,7,7,1628.0,13.0,,1.0,0.2857142857142857,1,1.0,3.5,2,1.0,0.2857142857142857,1,1.0,3.5,over_allocation
test,hotpotqa,5ab88c075542991b5579efbe,71,R1_factorized,7,2,1,1,0.5,1.0,0,0.14285714285714285,0.5,0.8571428571428572,3.5,1,1,256.0,7.0,,0.5,1.0,0,0.14285714285714285,0.5,1,0.5,1.0,0,0.14285714285714285,0.5,under_allocation
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,11,R1_factorized,11,1,4,1,1.0,0.25,1,0.36363636363636365,4.0,0.6363636363636364,2.75,4,4,1015.0,11.0,,1.0,0.25,1,0.36363636363636365,4.0,1,1.0,0.25,1,0.36363636363636365,4.0,over_allocation
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,23,R1_factorized,11,1,2,1,1.0,0.5,1,0.18181818181818182,2.0,0.8181818181818181,5.5,2,2,503.0,11.0,,1.0,0.5,1,0.18181818181818182,2.0,1,1.0,0.5,1,0.18181818181818182,2.0,efficient
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,37,R1_factorized,11,1,1,0,0.0,0.0,0,0.09090909090909091,1.0,0.9090909090909091,0.0,1,1,247.0,11.0,,0.0,0.0,0,0.09090909090909091,1.0,0,0.0,0.0,0,0.09090909090909091,1.0,under_allocation
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,53,R1_factorized,11,1,2,1,1.0,0.5,1,0.18181818181818182,2.0,0.8181818181818181,5.5,2,2,503.0,22.0,,1.0,0.5,1,0.18181818181818182,2.0,1,1.0,0.5,1,0.18181818181818182,2.0,over_allocation
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,R1_factorized,11,1,4,1,1.0,0.25,1,0.36363636363636365,4.0,0.6363636363636364,2.75,4,4,1015.0,15.0,,1.0,0.25,1,0.36363636363636365,4.0,1,1.0,0.25,1,0.36363636363636365,4.0,over_allocation
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,R1_factorized,14,1,1,0,0.0,0.0,0,0.07142857142857142,1.0,0.9285714285714286,0.0,1,1,256.0,14.0,,0.0,0.0,0,0.07142857142857142,1.0,0,0.0,0.0,0,0.07142857142857142,1.0,under_allocation
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,R1_factorized,14,1,1,1,1.0,1.0,1,0.07142857142857142,1.0,0.9285714285714286,14.0,1,1,256.0,14.0,,1.0,1.0,1,0.07142857142857142,1.0,1,1.0,1.0,1,0.07142857142857142,1.0,efficient
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,R1_factorized,14,1,1,1,1.0,1.0,1,0.07142857142857142,1.0,0.9285714285714286,14.0,1,1,256.0,14.0,,1.0,1.0,1,0.07142857142857142,1.0,1,1.0,1.0,1,0.07142857142857142,1.0,efficient
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,53,R1_factorized,14,1,1,1,1.0,1.0,1,0.07142857142857142,1.0,0.9285714285714286,14.0,1,1,256.0,14.0,,1.0,1.0,1,0.07142857142857142,1.0,1,1.0,1.0,1,0.07142857142857142,1.0,efficient
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,71,R1_factorized,14,1,1,1,1.0,1.0,1,0.07142857142857142,1.0,0.9285714285714286,14.0,1,1,256.0,14.0,,1.0,1.0,1,0.07142857142857142,1.0,1,1.0,1.0,1,0.07142857142857142,1.0,efficient
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,11,R1_factorized,19,2,2,1,0.5,0.5,0,0.10526315789473684,1.0,0.8947368421052632,4.75,2,2,512.0,19.0,,0.5,0.5,0,0.10526315789473684,1.0,1,0.5,0.5,0,0.10526315789473684,1.0,over_allocation
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,23,R1_factorized,19,2,1,0,0.0,0.0,0,0.05263157894736842,0.5,0.9473684210526316,0.0,1,1,256.0,19.0,,0.0,0.0,0,0.05263157894736842,0.5,0,0.0,0.0,0,0.05263157894736842,0.5,efficient
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,37,R1_factorized,19,2,3,1,0.5,0.3333333333333333,0,0.15789473684210525,1.5,0.8421052631578947,3.166666666666667,3,3,768.0,40.0,,0.5,0.3333333333333333,0,0.15789473684210525,1.5,1,0.5,0.3333333333333333,0,0.15789473684210525,1.5,over_allocation
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,53,R1_factorized,19,2,1,0,0.0,0.0,0,0.05263157894736842,0.5,0.9473684210526316,0.0,1,1,256.0,19.0,,0.0,0.0,0,0.05263157894736842,0.5,0,0.0,0.0,0,0.05263157894736842,0.5,efficient
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,71,R1_factorized,19,2,3,1,0.5,0.3333333333333333,0,0.15789473684210525,1.5,0.8421052631578947,3.166666666666667,3,3,768.0,21.0,,0.5,0.3333333333333333,0,0.15789473684210525,1.5,1,0.5,0.3333333333333333,0,0.15789473684210525,1.5,over_allocation
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,11,R1_factorized,9,1,2,1,1.0,0.5,1,0.2222222222222222,2.0,0.7777777777777778,4.5,2,2,512.0,9.0,,1.0,0.5,1,0.2222222222222222,2.0,1,1.0,0.5,1,0.2222222222222222,2.0,over_allocation
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,23,R1_factorized,9,1,1,1,1.0,1.0,1,0.1111111111111111,1.0,0.8888888888888888,9.0,1,1,256.0,9.0,,1.0,1.0,1,0.1111111111111111,1.0,1,1.0,1.0,1,0.1111111111111111,1.0,efficient
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,37,R1_factorized,9,1,2,1,1.0,0.5,1,0.2222222222222222,2.0,0.7777777777777778,4.5,2,2,512.0,9.0,,1.0,0.5,1,0.2222222222222222,2.0,1,1.0,0.5,1,0.2222222222222222,2.0,over_allocation
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,53,R1_factorized,9,1,4,1,1.0,0.25,1,0.4444444444444444,4.0,0.5555555555555556,2.25,4,4,1003.0,9.0,,1.0,0.25,1,0.4444444444444444,4.0,1,1.0,0.25,1,0.4444444444444444,4.0,over_allocation
