dataset,example_id,partition,seed,parent_id,best_rank,winning_scale,best_score
musique,2hop__10515_21567,validation,11,7,7,1,-0.08379411697387695
musique,2hop__10515_21567,validation,11,8,6,1,0.013554073870182037
musique,2hop__10515_21567,validation,11,9,6,1,-0.05427970737218857
musique,2hop__10515_21567,validation,11,10,1,1,0.14523226022720337
musique,2hop__10515_21567,validation,11,11,1,global,0.3171853721141815
musique,2hop__10515_21567,validation,11,12,4,1,0.007027462124824524
musique,2hop__10515_21567,validation,11,13,6,1,0.019111618399620056
musique,2hop__10515_21567,validation,11,14,7,1,-0.05507105588912964
musique,2hop__10515_21567,validation,11,15,11,1,-0.08409584313631058
musique,2hop__10515_21567,validation,11,16,8,1,-0.03207894414663315
musique,2hop__10515_21567,validation,11,17,9,2,-0.15834414958953857
musique,2hop__10515_21567,validation,11,18,3,2,-0.10651090741157532
musique,2hop__10515_21567,validation,11,22,1,1,0.023428425192832947
musique,2hop__10515_21567,validation,11,23,13,1,-0.11795730143785477
musique,2hop__10515_21567,validation,11,24,9,1,-0.12860159575939178
musique,2hop__10515_21567,validation,11,25,2,2,-0.05159663408994675
musique,2hop__10515_21567,validation,11,26,5,1,-0.07872895151376724
musique,2hop__10515_21567,validation,11,27,5,1,-0.0413069948554039
musique,2hop__10515_21567,validation,23,0,1,1,0.05630059167742729
musique,2hop__10515_21567,validation,23,3,21,1,-0.017323292791843414
musique,2hop__10515_21567,validation,23,4,8,1,0.09073394536972046
musique,2hop__10515_21567,validation,23,5,8,1,-0.2324310690164566
musique,2hop__10515_21567,validation,23,6,9,1,-0.238479882478714
musique,2hop__10515_21567,validation,23,7,6,1,-0.21670366823673248
musique,2hop__10515_21567,validation,23,8,2,1,0.11740963906049728
musique,2hop__10515_21567,validation,23,9,2,1,-0.06536689400672913
musique,2hop__10515_21567,validation,23,10,1,1,0.0976051539182663
musique,2hop__10515_21567,validation,23,11,1,global,0.3768765330314636
musique,2hop__10515_21567,validation,23,12,1,1,0.3011987805366516
musique,2hop__10515_21567,validation,23,13,4,1,0.06899327039718628
musique,2hop__10515_21567,validation,23,14,6,1,0.1402360200881958
musique,2hop__10515_21567,validation,23,15,8,1,0.02579210326075554
musique,2hop__10515_21567,validation,23,16,7,1,0.1288468986749649
musique,2hop__10515_21567,validation,23,17,6,1,-0.14791932702064514
musique,2hop__10515_21567,validation,23,18,2,1,0.16204209625720978
musique,2hop__10515_21567,validation,23,22,1,1,0.1404334306716919
musique,2hop__10515_21567,validation,23,23,5,1,0.0685369148850441
musique,2hop__10515_21567,validation,23,24,12,1,0.1360747516155243
musique,2hop__10515_21567,validation,23,25,5,1,0.03926798701286316
musique,2hop__10515_21567,validation,23,26,2,1,0.07801257818937302
musique,2hop__10515_21567,validation,23,27,4,2,0.04948071390390396
musique,2hop__10515_21567,validation,37,0,7,1,-0.30268537998199463
musique,2hop__10515_21567,validation,37,3,14,1,-0.34136253595352173
musique,2hop__10515_21567,validation,37,4,5,4,-0.23480859398841858
musique,2hop__10515_21567,validation,37,5,2,2,-0.22385336458683014
musique,2hop__10515_21567,validation,37,6,9,1,-0.2485019415616989
musique,2hop__10515_21567,validation,37,7,7,1,-0.2078041136264801
musique,2hop__10515_21567,validation,37,8,4,1,-0.2645725607872009
musique,2hop__10515_21567,validation,37,9,3,1,-0.20617611706256866
musique,2hop__10515_21567,validation,37,10,1,1,-0.26800861954689026
musique,2hop__10515_21567,validation,37,11,1,global,-0.5043356418609619
musique,2hop__10515_21567,validation,37,12,1,1,-0.18658339977264404
musique,2hop__10515_21567,validation,37,13,4,2,-0.27785640954971313
musique,2hop__10515_21567,validation,37,14,11,1,-0.2621729075908661
musique,2hop__10515_21567,validation,37,15,8,1,-0.25798478722572327
musique,2hop__10515_21567,validation,37,16,8,1,-0.3951871991157532
musique,2hop__10515_21567,validation,37,17,1,1,-0.07964245229959488
musique,2hop__10515_21567,validation,37,18,1,1,-0.19340340793132782
musique,2hop__10515_21567,validation,37,22,1,1,-0.33330246806144714
musique,2hop__10515_21567,validation,37,23,6,1,-0.09430988878011703
musique,2hop__10515_21567,validation,37,24,3,2,-0.11596184968948364
musique,2hop__10515_21567,validation,37,25,3,1,-0.11261963844299316
musique,2hop__10515_21567,validation,37,26,2,1,-0.17506590485572815
musique,2hop__10515_21567,validation,37,27,1,1,-0.3166372776031494
musique,2hop__10515_21567,validation,53,0,2,1,0.046200141310691833
musique,2hop__10515_21567,validation,53,3,18,1,-0.17461557686328888
musique,2hop__10515_21567,validation,53,4,10,1,-0.019578078761696815
musique,2hop__10515_21567,validation,53,5,2,1,0.021875929087400436
musique,2hop__10515_21567,validation,53,6,8,1,0.010451773181557655
musique,2hop__10515_21567,validation,53,7,12,1,-0.005725599825382233
musique,2hop__10515_21567,validation,53,8,10,1,-0.059999868273735046
musique,2hop__10515_21567,validation,53,9,5,global,-0.07836616039276123
musique,2hop__10515_21567,validation,53,10,1,1,0.18244531750679016
musique,2hop__10515_21567,validation,53,11,1,global,0.3686601519584656
musique,2hop__10515_21567,validation,53,12,3,1,0.09098713845014572
musique,2hop__10515_21567,validation,53,13,5,1,-0.054727472364902496
musique,2hop__10515_21567,validation,53,14,9,1,-0.06434556841850281
musique,2hop__10515_21567,validation,53,15,20,1,-0.1863453984260559
musique,2hop__10515_21567,validation,53,16,17,1,-0.07399041950702667
musique,2hop__10515_21567,validation,53,17,2,1,0.14795872569084167
musique,2hop__10515_21567,validation,53,18,2,1,0.036989133805036545
musique,2hop__10515_21567,validation,53,22,1,1,0.011632055044174194
musique,2hop__10515_21567,validation,53,23,11,1,-0.043155357241630554
musique,2hop__10515_21567,validation,53,24,7,1,0.015458524227142334
musique,2hop__10515_21567,validation,53,25,7,1,-0.03375105932354927
musique,2hop__10515_21567,validation,53,26,2,1,-0.03430034965276718
musique,2hop__10515_21567,validation,53,27,1,1,0.06197782978415489
musique,2hop__10515_21567,validation,71,0,1,1,-0.3259948790073395
musique,2hop__10515_21567,validation,71,3,3,1,-0.22722133994102478
musique,2hop__10515_21567,validation,71,4,5,1,-0.2368035614490509
musique,2hop__10515_21567,validation,71,5,3,1,-0.07305094599723816
musique,2hop__10515_21567,validation,71,6,11,1,-0.19155479967594147
musique,2hop__10515_21567,validation,71,7,10,1,-0.06783653050661087
musique,2hop__10515_21567,validation,71,8,8,1,-0.024891145527362823
musique,2hop__10515_21567,validation,71,9,2,1,0.0955754891037941
musique,2hop__10515_21567,validation,71,10,2,1,-0.33392781019210815
musique,2hop__10515_21567,validation,71,11,1,global,-0.27948784828186035
musique,2hop__10515_21567,validation,71,12,2,1,-0.2023642212152481
musique,2hop__10515_21567,validation,71,13,2,1,0.058142125606536865
musique,2hop__10515_21567,validation,71,14,8,1,-0.00850401446223259
musique,2hop__10515_21567,validation,71,15,14,1,0.012284547090530396
musique,2hop__10515_21567,validation,71,16,22,1,-0.016688447445631027
musique,2hop__10515_21567,validation,71,17,6,1,-0.2875194251537323
musique,2hop__10515_21567,validation,71,18,2,1,0.1191663071513176
musique,2hop__10515_21567,validation,71,22,1,1,0.10453614592552185
musique,2hop__10515_21567,validation,71,23,4,1,-0.16055256128311157
musique,2hop__10515_21567,validation,71,24,2,1,-0.09186670929193497
musique,2hop__10515_21567,validation,71,25,1,1,-0.11581580340862274
musique,2hop__10515_21567,validation,71,26,2,1,-0.08152413368225098
musique,2hop__10515_21567,validation,71,27,3,1,-0.2500872015953064
musique,2hop__10620_49084,test,11,0,8,1,-0.005755268037319183
musique,2hop__10620_49084,test,11,3,1,1,0.11629075556993484
musique,2hop__10620_49084,test,11,4,9,1,-0.2606421709060669
musique,2hop__10620_49084,test,11,5,1,1,0.30317673087120056
musique,2hop__10620_49084,test,11,6,2,1,-0.13286860287189484
musique,2hop__10620_49084,test,11,7,3,1,-0.15724582970142365
musique,2hop__10620_49084,test,11,8,12,1,-0.3806096911430359
musique,2hop__10620_49084,test,11,9,1,1,0.2475208044052124
musique,2hop__10620_49084,test,11,10,4,1,-0.15327291190624237
musique,2hop__10620_49084,test,11,11,2,1,0.18939122557640076
musique,2hop__10620_49084,test,11,12,1,1,0.1056499108672142
musique,2hop__10620_49084,test,11,13,1,1,0.025897718966007233
musique,2hop__10620_49084,test,11,14,4,1,0.022244948893785477
musique,2hop__10620_49084,test,23,0,3,1,0.161899134516716
musique,2hop__10620_49084,test,23,3,1,1,0.2272915095090866
musique,2hop__10620_49084,test,23,4,8,1,0.06298068165779114
musique,2hop__10620_49084,test,23,5,2,1,0.2695606052875519
musique,2hop__10620_49084,test,23,6,3,1,0.1402590125799179
musique,2hop__10620_49084,test,23,7,1,global,0.24636483192443848
musique,2hop__10620_49084,test,23,8,2,1,0.2000531703233719
musique,2hop__10620_49084,test,23,9,1,1,0.1361142098903656
musique,2hop__10620_49084,test,23,10,2,1,0.13496172428131104
musique,2hop__10620_49084,test,23,11,4,1,0.10491447150707245
musique,2hop__10620_49084,test,23,12,2,1,0.20353752374649048
musique,2hop__10620_49084,test,23,13,1,1,0.24696171283721924
musique,2hop__10620_49084,test,23,14,3,1,0.11945927143096924
musique,2hop__10620_49084,test,37,0,8,1,-0.3601404130458832
musique,2hop__10620_49084,test,37,3,2,1,-0.10353982448577881
musique,2hop__10620_49084,test,37,4,11,1,-0.5430814623832703
musique,2hop__10620_49084,test,37,5,2,1,-0.08612306416034698
musique,2hop__10620_49084,test,37,6,5,1,-0.3596481680870056
musique,2hop__10620_49084,test,37,7,1,1,-0.30041176080703735
musique,2hop__10620_49084,test,37,8,1,1,-0.06555381417274475
musique,2hop__10620_49084,test,37,9,1,1,-0.3026025891304016
musique,2hop__10620_49084,test,37,10,3,1,-0.19527249038219452
musique,2hop__10620_49084,test,37,11,5,1,-0.21338076889514923
musique,2hop__10620_49084,test,37,12,4,1,-0.08035368472337723
musique,2hop__10620_49084,test,37,13,4,1,-0.13311709463596344
musique,2hop__10620_49084,test,37,14,5,1,-0.0441235713660717
musique,2hop__10620_49084,test,53,0,6,1,0.009377237409353256
musique,2hop__10620_49084,test,53,3,1,1,0.2787433862686157
musique,2hop__10620_49084,test,53,4,5,1,0.0238493699580431
musique,2hop__10620_49084,test,53,5,3,2,0.05800238251686096
musique,2hop__10620_49084,test,53,6,2,1,0.1147807240486145
musique,2hop__10620_49084,test,53,7,6,1,-0.09464360773563385
musique,2hop__10620_49084,test,53,8,7,1,-0.1490166187286377
musique,2hop__10620_49084,test,53,9,1,1,0.0044557079672813416
musique,2hop__10620_49084,test,53,10,1,1,0.13184091448783875
musique,2hop__10620_49084,test,53,11,2,1,0.04761234670877457
musique,2hop__10620_49084,test,53,12,1,1,0.1415615826845169
musique,2hop__10620_49084,test,53,13,3,global,0.06077390909194946
musique,2hop__10620_49084,test,53,14,2,1,0.2676612138748169
musique,2hop__10620_49084,test,71,0,6,1,-0.049514900892972946
musique,2hop__10620_49084,test,71,3,1,1,0.12763914465904236
musique,2hop__10620_49084,test,71,4,6,1,0.04027891159057617
musique,2hop__10620_49084,test,71,5,4,1,-0.04695386439561844
musique,2hop__10620_49084,test,71,6,3,1,0.07245995104312897
musique,2hop__10620_49084,test,71,7,1,1,0.10921216011047363
musique,2hop__10620_49084,test,71,8,3,1,-0.12896637618541718
musique,2hop__10620_49084,test,71,9,2,1,0.05265934020280838
musique,2hop__10620_49084,test,71,10,7,1,0.14677536487579346
musique,2hop__10620_49084,test,71,11,5,1,0.1255081295967102
musique,2hop__10620_49084,test,71,12,1,1,0.12694892287254333
musique,2hop__10620_49084,test,71,13,2,1,0.2188490480184555
musique,2hop__10620_49084,test,71,14,2,1,-0.07178833335638046
musique,2hop__10620_79092,validation,11,0,1,1,0.19703951478004456
musique,2hop__10620_79092,validation,11,1,5,1,-0.04036794602870941
musique,2hop__10620_79092,validation,11,2,8,1,0.00928385928273201
musique,2hop__10620_79092,validation,11,3,10,1,-0.1731903851032257
musique,2hop__10620_79092,validation,11,4,1,1,0.12882065773010254
musique,2hop__10620_79092,validation,11,5,17,1,-0.21845531463623047
musique,2hop__10620_79092,validation,11,6,2,1,-0.033639129251241684
musique,2hop__10620_79092,validation,11,7,11,1,-0.15425196290016174
musique,2hop__10620_79092,validation,11,8,4,1,-0.12901243567466736
musique,2hop__10620_79092,validation,11,9,1,2,0.13519269227981567
musique,2hop__10620_79092,validation,11,13,2,1,-0.06078162044286728
musique,2hop__10620_79092,validation,11,14,4,1,-0.017094478011131287
musique,2hop__10620_79092,validation,11,15,1,global,0.2881973087787628
musique,2hop__10620_79092,validation,11,16,2,1,0.027309268712997437
musique,2hop__10620_79092,validation,11,17,2,global,0.2817751169204712
musique,2hop__10620_79092,validation,11,18,5,1,-0.11027421802282333
musique,2hop__10620_79092,validation,11,21,16,1,-0.08192265778779984
musique,2hop__10620_79092,validation,23,0,4,1,0.06594468653202057
musique,2hop__10620_79092,validation,23,1,5,1,0.13568857312202454
musique,2hop__10620_79092,validation,23,2,3,1,0.1307242512702942
musique,2hop__10620_79092,validation,23,3,2,1,0.14790520071983337
musique,2hop__10620_79092,validation,23,4,5,1,0.17719930410385132
musique,2hop__10620_79092,validation,23,5,4,1,0.030813468620181084
musique,2hop__10620_79092,validation,23,6,1,1,0.13652090728282928
musique,2hop__10620_79092,validation,23,7,6,1,-0.07935121655464172
musique,2hop__10620_79092,validation,23,8,1,1,0.13829460740089417
musique,2hop__10620_79092,validation,23,9,2,1,0.1002630963921547
musique,2hop__10620_79092,validation,23,13,1,1,0.1802046000957489
musique,2hop__10620_79092,validation,23,14,4,1,0.13457658886909485
musique,2hop__10620_79092,validation,23,15,1,1,0.34569668769836426
musique,2hop__10620_79092,validation,23,16,1,1,0.47165051102638245
musique,2hop__10620_79092,validation,23,17,1,global,0.45263123512268066
musique,2hop__10620_79092,validation,23,18,7,1,0.01931070163846016
musique,2hop__10620_79092,validation,23,21,2,1,0.015313852578401566
musique,2hop__10620_79092,validation,37,0,1,1,-0.04087592288851738
musique,2hop__10620_79092,validation,37,1,5,1,-0.2693104147911072
musique,2hop__10620_79092,validation,37,2,11,1,-0.20275665819644928
musique,2hop__10620_79092,validation,37,3,6,1,-0.07533645629882812
musique,2hop__10620_79092,validation,37,4,5,1,-0.15434858202934265
musique,2hop__10620_79092,validation,37,5,13,1,-0.39046430587768555
musique,2hop__10620_79092,validation,37,6,1,1,-0.09827051311731339
musique,2hop__10620_79092,validation,37,7,9,1,-0.1911630630493164
musique,2hop__10620_79092,validation,37,8,4,1,-0.32032936811447144
musique,2hop__10620_79092,validation,37,9,1,1,-0.08438099175691605
musique,2hop__10620_79092,validation,37,13,9,1,-0.083603136241436
musique,2hop__10620_79092,validation,37,14,4,1,-0.19911488890647888
musique,2hop__10620_79092,validation,37,15,1,global,-0.2695067524909973
musique,2hop__10620_79092,validation,37,16,2,global,-0.32326775789260864
musique,2hop__10620_79092,validation,37,17,3,global,-0.33347561955451965
musique,2hop__10620_79092,validation,37,18,1,1,-0.02146757021546364
musique,2hop__10620_79092,validation,37,21,13,1,-0.13113373517990112
musique,2hop__10620_79092,validation,53,0,3,1,0.06280191242694855
musique,2hop__10620_79092,validation,53,1,9,1,-0.058566030114889145
musique,2hop__10620_79092,validation,53,2,12,1,-0.08467985689640045
musique,2hop__10620_79092,validation,53,3,7,1,0.024482380598783493
musique,2hop__10620_79092,validation,53,4,1,1,0.1108236089348793
musique,2hop__10620_79092,validation,53,5,13,1,-0.23781448602676392
musique,2hop__10620_79092,validation,53,6,1,1,-0.03270126134157181
musique,2hop__10620_79092,validation,53,7,11,1,-0.22702570259571075
musique,2hop__10620_79092,validation,53,8,3,1,0.09850744903087616
musique,2hop__10620_79092,validation,53,9,1,1,0.15317755937576294
musique,2hop__10620_79092,validation,53,13,9,1,-0.19603149592876434
musique,2hop__10620_79092,validation,53,14,4,1,0.1594262421131134
musique,2hop__10620_79092,validation,53,15,1,global,0.29475462436676025
musique,2hop__10620_79092,validation,53,16,2,1,0.29562121629714966
musique,2hop__10620_79092,validation,53,17,2,global,0.2603219747543335
musique,2hop__10620_79092,validation,53,18,6,1,0.019028738141059875
musique,2hop__10620_79092,validation,53,21,10,1,-0.2125832438468933
musique,2hop__10620_79092,validation,71,0,4,1,-0.03344683349132538
musique,2hop__10620_79092,validation,71,1,7,1,0.01770499162375927
musique,2hop__10620_79092,validation,71,2,9,1,-0.21143482625484467
musique,2hop__10620_79092,validation,71,3,11,1,-0.2114720195531845
musique,2hop__10620_79092,validation,71,4,1,1,0.059037432074546814
musique,2hop__10620_79092,validation,71,5,9,1,-0.09528475254774094
musique,2hop__10620_79092,validation,71,6,2,1,-0.13553093373775482
musique,2hop__10620_79092,validation,71,7,12,1,-0.17829369008541107
musique,2hop__10620_79092,validation,71,8,3,1,-0.16308733820915222
musique,2hop__10620_79092,validation,71,9,1,1,0.009086046367883682
musique,2hop__10620_79092,validation,71,13,8,1,-0.2100497931241989
musique,2hop__10620_79092,validation,71,14,4,1,0.1689380407333374
musique,2hop__10620_79092,validation,71,15,1,global,-0.01179986447095871
musique,2hop__10620_79092,validation,71,16,3,global,-0.0772855281829834
musique,2hop__10620_79092,validation,71,17,1,1,0.16454313695430756
musique,2hop__10620_79092,validation,71,18,7,1,-0.01184346154332161
musique,2hop__10620_79092,validation,71,21,5,1,-0.1815219670534134
musique,2hop__106864_80460,validation,11,0,5,global,-0.32248955965042114
musique,2hop__106864_80460,validation,11,1,10,1,-0.37918561697006226
musique,2hop__106864_80460,validation,11,2,4,global,-0.31613022089004517
musique,2hop__106864_80460,validation,11,3,7,1,-0.03906312584877014
musique,2hop__106864_80460,validation,11,4,8,1,-0.21102848649024963
musique,2hop__106864_80460,validation,11,5,4,2,-0.33493131399154663
musique,2hop__106864_80460,validation,11,6,8,1,-0.22213037312030792
musique,2hop__106864_80460,validation,11,7,4,1,-0.17714263498783112
musique,2hop__106864_80460,validation,11,8,1,global,-0.025135673582553864
musique,2hop__106864_80460,validation,11,9,1,1,-0.047148339450359344
musique,2hop__106864_80460,validation,11,10,3,global,-0.28288328647613525
musique,2hop__106864_80460,validation,11,11,6,1,-0.36153727769851685
musique,2hop__106864_80460,validation,11,12,9,1,-0.061146724969148636
musique,2hop__106864_80460,validation,11,13,2,1,-0.23600491881370544
musique,2hop__106864_80460,validation,11,18,2,1,0.08824221044778824
musique,2hop__106864_80460,validation,23,0,2,1,-0.11122916638851166
musique,2hop__106864_80460,validation,23,1,5,1,0.07663151621818542
musique,2hop__106864_80460,validation,23,2,1,1,-0.052589017897844315
musique,2hop__106864_80460,validation,23,3,8,1,0.3015787601470947
musique,2hop__106864_80460,validation,23,4,4,1,0.26413366198539734
musique,2hop__106864_80460,validation,23,5,7,1,-0.18281292915344238
musique,2hop__106864_80460,validation,23,6,5,2,-0.015540346503257751
musique,2hop__106864_80460,validation,23,7,7,1,0.0522400364279747
musique,2hop__106864_80460,validation,23,8,1,1,0.43481773138046265
musique,2hop__106864_80460,validation,23,9,1,global,0.08726049959659576
musique,2hop__106864_80460,validation,23,10,3,global,-0.19404996931552887
musique,2hop__106864_80460,validation,23,11,3,1,-0.10395434498786926
musique,2hop__106864_80460,validation,23,12,12,1,0.16375799477100372
musique,2hop__106864_80460,validation,23,13,5,1,-0.14768564701080322
musique,2hop__106864_80460,validation,23,18,6,1,0.14281588792800903
musique,2hop__106864_80460,validation,37,0,6,1,-0.4485512971878052
musique,2hop__106864_80460,validation,37,1,9,1,-0.46402353048324585
musique,2hop__106864_80460,validation,37,2,2,1,-0.2254660576581955
musique,2hop__106864_80460,validation,37,3,3,1,-0.08956560492515564
musique,2hop__106864_80460,validation,37,4,4,1,-0.3306580185890198
musique,2hop__106864_80460,validation,37,5,3,1,-0.23660042881965637
musique,2hop__106864_80460,validation,37,6,4,1,-0.24129296839237213
musique,2hop__106864_80460,validation,37,7,8,global,-0.6567432880401611
musique,2hop__106864_80460,validation,37,8,1,global,-0.35780468583106995
musique,2hop__106864_80460,validation,37,9,2,global,-0.37832650542259216
musique,2hop__106864_80460,validation,37,10,3,global,-0.5610597133636475
musique,2hop__106864_80460,validation,37,11,4,1,-0.256280779838562
musique,2hop__106864_80460,validation,37,12,9,global,-0.6638767719268799
musique,2hop__106864_80460,validation,37,13,4,1,-0.26404064893722534
musique,2hop__106864_80460,validation,37,18,4,1,-0.4823223650455475
musique,2hop__106864_80460,validation,53,0,5,1,-0.15458691120147705
musique,2hop__106864_80460,validation,53,1,4,1,-0.14672139286994934
musique,2hop__106864_80460,validation,53,2,10,global,-0.39180248975753784
musique,2hop__106864_80460,validation,53,3,9,1,-0.009312748908996582
musique,2hop__106864_80460,validation,53,4,5,global,-0.33012285828590393
musique,2hop__106864_80460,validation,53,5,7,1,-0.15426281094551086
musique,2hop__106864_80460,validation,53,6,6,2,-0.1962171494960785
musique,2hop__106864_80460,validation,53,7,8,1,-0.26678603887557983
musique,2hop__106864_80460,validation,53,8,1,1,0.09472643584012985
musique,2hop__106864_80460,validation,53,9,1,global,0.018725475296378136
musique,2hop__106864_80460,validation,53,10,3,global,-0.2386375069618225
musique,2hop__106864_80460,validation,53,11,3,1,-0.13515645265579224
musique,2hop__106864_80460,validation,53,12,6,global,-0.3350115418434143
musique,2hop__106864_80460,validation,53,13,1,2,-0.11329039931297302
musique,2hop__106864_80460,validation,53,18,3,1,-0.09483543038368225
musique,2hop__106864_80460,validation,71,0,6,1,-0.4022548198699951
musique,2hop__106864_80460,validation,71,1,3,1,0.019181452691555023
musique,2hop__106864_80460,validation,71,2,8,1,-0.37228482961654663
musique,2hop__106864_80460,validation,71,3,5,global,-0.4728008508682251
musique,2hop__106864_80460,validation,71,4,9,1,0.004365108907222748
musique,2hop__106864_80460,validation,71,5,5,1,-0.3227352499961853
musique,2hop__106864_80460,validation,71,6,9,global,-0.5049962997436523
musique,2hop__106864_80460,validation,71,7,13,1,-0.43066632747650146
musique,2hop__106864_80460,validation,71,8,2,global,-0.12256866693496704
musique,2hop__106864_80460,validation,71,9,1,global,-0.07505662739276886
musique,2hop__106864_80460,validation,71,10,3,global,-0.4121081531047821
musique,2hop__106864_80460,validation,71,11,5,1,-0.40747734904289246
musique,2hop__106864_80460,validation,71,12,8,1,0.05611765757203102
musique,2hop__106864_80460,validation,71,13,3,1,-0.334893137216568
musique,2hop__106864_80460,validation,71,18,3,1,-0.09097440540790558
musique,2hop__107185_64006,validation,11,0,4,1,0.0869983434677124
musique,2hop__107185_64006,validation,11,1,2,1,0.08258377015590668
musique,2hop__107185_64006,validation,11,2,2,1,0.20644110441207886
musique,2hop__107185_64006,validation,11,3,5,1,-0.0282405037432909
musique,2hop__107185_64006,validation,11,4,10,1,0.13089048862457275
musique,2hop__107185_64006,validation,11,5,15,1,-0.023115068674087524
musique,2hop__107185_64006,validation,11,6,5,1,0.13799984753131866
musique,2hop__107185_64006,validation,11,7,1,1,0.15665385127067566
musique,2hop__107185_64006,validation,11,8,6,1,0.04590098187327385
musique,2hop__107185_64006,validation,11,9,6,2,0.04907993972301483
musique,2hop__107185_64006,validation,11,10,5,1,0.1590067744255066
musique,2hop__107185_64006,validation,11,11,11,1,0.128914475440979
musique,2hop__107185_64006,validation,11,12,1,1,0.06424494832754135
musique,2hop__107185_64006,validation,11,15,10,2,-0.0061559975147247314
musique,2hop__107185_64006,validation,11,16,8,1,-0.21647658944129944
musique,2hop__107185_64006,validation,11,17,8,1,0.07122571766376495
musique,2hop__107185_64006,validation,11,18,18,1,0.08848309516906738
musique,2hop__107185_64006,validation,11,19,3,1,0.20397654175758362
musique,2hop__107185_64006,validation,11,20,7,1,0.03962046280503273
musique,2hop__107185_64006,validation,11,21,3,1,0.024322601035237312
musique,2hop__107185_64006,validation,11,22,5,1,0.0696406438946724
musique,2hop__107185_64006,validation,11,23,1,1,0.042767565697431564
musique,2hop__107185_64006,validation,11,24,10,1,0.0022315718233585358
musique,2hop__107185_64006,validation,11,25,11,1,-0.15934859216213226
musique,2hop__107185_64006,validation,11,26,19,1,-0.02673247456550598
musique,2hop__107185_64006,validation,11,27,4,1,-0.05972756817936897
musique,2hop__107185_64006,validation,11,28,1,1,0.10175156593322754
musique,2hop__107185_64006,validation,11,29,3,1,-0.0045633092522621155
musique,2hop__107185_64006,validation,11,30,9,1,-0.24534782767295837
musique,2hop__107185_64006,validation,11,31,1,1,0.042938098311424255
musique,2hop__107185_64006,validation,11,32,6,1,-0.14489470422267914
musique,2hop__107185_64006,validation,11,33,1,global,0.20877963304519653
musique,2hop__107185_64006,validation,23,0,19,1,0.21809372305870056
musique,2hop__107185_64006,validation,23,1,4,1,0.010648708790540695
musique,2hop__107185_64006,validation,23,2,1,1,0.12045310437679291
musique,2hop__107185_64006,validation,23,3,3,1,0.11389821022748947
musique,2hop__107185_64006,validation,23,4,6,1,0.13149188458919525
musique,2hop__107185_64006,validation,23,5,20,1,0.03682584688067436
musique,2hop__107185_64006,validation,23,6,6,1,0.19094032049179077
musique,2hop__107185_64006,validation,23,7,1,1,0.35294681787490845
musique,2hop__107185_64006,validation,23,8,11,1,0.1557338982820511
musique,2hop__107185_64006,validation,23,9,12,1,0.06183362752199173
musique,2hop__107185_64006,validation,23,10,4,1,0.2906973361968994
musique,2hop__107185_64006,validation,23,11,21,2,0.07200706750154495
musique,2hop__107185_64006,validation,23,12,2,1,0.3358643352985382
musique,2hop__107185_64006,validation,23,15,17,2,0.08578650653362274
musique,2hop__107185_64006,validation,23,16,1,1,0.22689619660377502
musique,2hop__107185_64006,validation,23,17,6,1,0.18687543272972107
musique,2hop__107185_64006,validation,23,18,6,4,0.18300911784172058
musique,2hop__107185_64006,validation,23,19,1,1,0.259432852268219
musique,2hop__107185_64006,validation,23,20,1,1,0.31864720582962036
musique,2hop__107185_64006,validation,23,21,2,1,0.24559618532657623
musique,2hop__107185_64006,validation,23,22,3,1,0.3051772713661194
musique,2hop__107185_64006,validation,23,23,1,1,0.28035402297973633
musique,2hop__107185_64006,validation,23,24,4,1,0.3023603558540344
musique,2hop__107185_64006,validation,23,25,3,1,0.2191188931465149
musique,2hop__107185_64006,validation,23,26,8,1,0.12456545233726501
musique,2hop__107185_64006,validation,23,27,11,1,-0.06405584514141083
musique,2hop__107185_64006,validation,23,28,1,1,0.2119634449481964
musique,2hop__107185_64006,validation,23,29,1,1,0.21419116854667664
musique,2hop__107185_64006,validation,23,30,15,1,0.04810779541730881
musique,2hop__107185_64006,validation,23,31,6,1,-0.017845764756202698
musique,2hop__107185_64006,validation,23,32,9,1,-0.05778735131025314
musique,2hop__107185_64006,validation,23,33,1,global,0.3088083863258362
musique,2hop__107185_64006,validation,37,0,6,1,-0.023955313488841057
musique,2hop__107185_64006,validation,37,1,2,1,-0.0208173468708992
musique,2hop__107185_64006,validation,37,2,5,1,-0.0861225575208664
musique,2hop__107185_64006,validation,37,3,1,1,-0.02004927769303322
musique,2hop__107185_64006,validation,37,4,11,1,-0.08396687358617783
musique,2hop__107185_64006,validation,37,5,20,1,-0.2256438136100769
musique,2hop__107185_64006,validation,37,6,3,1,0.008713047951459885
musique,2hop__107185_64006,validation,37,7,1,1,0.03531896322965622
musique,2hop__107185_64006,validation,37,8,7,1,-0.08542129397392273
musique,2hop__107185_64006,validation,37,9,3,1,-0.06390265375375748
musique,2hop__107185_64006,validation,37,10,12,1,-0.04197544604539871
musique,2hop__107185_64006,validation,37,11,14,1,-0.1288268119096756
musique,2hop__107185_64006,validation,37,12,7,1,-0.028055330738425255
musique,2hop__107185_64006,validation,37,15,10,1,-0.27896541357040405
musique,2hop__107185_64006,validation,37,16,4,1,-0.12228739261627197
musique,2hop__107185_64006,validation,37,17,2,1,-0.08667553216218948
musique,2hop__107185_64006,validation,37,18,14,1,-0.18705132603645325
musique,2hop__107185_64006,validation,37,19,4,1,-0.09779531508684158
musique,2hop__107185_64006,validation,37,20,4,global,-0.43440762162208557
