dataset,example_id,partition,question_type,annotated_hops,graph_type,seed,node_id,role,annotated_step,semantic_best_rank,lexical_rank,winning_facet,winning_scale,winning_token_start,winning_token_end,winning_question_offset,winning_decoded_span,target_score,best_distractor_score,oracle_margin,facet_count,score_seconds
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,71,0,root,1,1,2,5,1,14,15,4,ki,0.08697953075170517,0.051874782890081406,0.035104747861623764,50,0.0016710999771021307
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,71,1,root,1,1,1,12,1,21,22,11,Lag,-0.1046762764453888,-0.10547420382499695,0.0007979273796081543,50,0.0016710999771021307
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,11,0,root,1,1,1,0,global,30,31,20,Who is the paternal grandfather of James Of Avesnes?,-0.09085887670516968,-0.15768924355506897,0.06683036684989929,38,0.0018382000271230936
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,11,1,terminal,2,1,6,7,1,16,17,6,James,0.03277977183461189,0.017343811690807343,0.01543596014380455,38,0.0018382000271230936
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,23,0,root,1,1,1,0,global,30,31,20,Who is the paternal grandfather of James Of Avesnes?,0.35786181688308716,0.2711695432662964,0.08669227361679077,38,0.0018734000041149557
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,23,1,terminal,2,1,6,10,1,19,20,9,ves,0.16787037253379822,0.16063211858272552,0.007238253951072693,38,0.0018734000041149557
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,37,0,root,1,1,1,0,global,30,31,20,Who is the paternal grandfather of James Of Avesnes?,-0.35125434398651123,-0.3527877926826477,0.0015334486961364746,38,0.002396700030658394
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,37,1,terminal,2,1,6,9,1,18,19,8,A,0.107249915599823,0.09960111975669861,0.00764879584312439,38,0.002396700030658394
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,53,0,root,1,1,1,0,global,30,31,20,Who is the paternal grandfather of James Of Avesnes?,0.022745488211512566,-0.062467992305755615,0.08521348051726818,38,0.0016095999744720757
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,53,1,terminal,2,2,6,3,1,12,13,2,the,0.03855171799659729,0.07653047144412994,-0.037978753447532654,38,0.0016095999744720757
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,71,0,root,1,1,1,0,global,30,31,20,Who is the paternal grandfather of James Of Avesnes?,-0.01722829043865204,-0.05411204695701599,0.03688375651836395,38,0.0015709999715909362
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,inference,2,chain,71,1,terminal,2,1,6,10,1,19,20,9,ves,0.03851922228932381,0.028467342257499695,0.010051880031824112,38,0.0015709999715909362
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,11,0,root,1,1,3,19,1,28,29,18,He,-0.05282014235854149,-0.0587819442152977,0.00596180185675621,100,0.0021235999884083867
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,11,1,terminal,2,1,10,2,1,11,12,1,is,-0.010716624557971954,-0.012898441404104233,0.0021818168461322784,100,0.0021235999884083867
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,23,0,root,1,2,3,19,1,28,29,18,He,0.07705409079790115,0.08377272635698318,-0.006718635559082031,100,0.003710599965415895
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,23,1,terminal,2,2,10,1,1,10,11,0,Who,0.18815189599990845,0.22573816776275635,-0.0375862717628479,100,0.003710599965415895
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,37,0,root,1,1,3,15,1,24,25,14,-F,-0.27433788776397705,-0.298612505197525,0.024274617433547974,100,0.0032963999547064304
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,37,1,terminal,2,1,10,5,1,14,15,4,Fel,-0.13259032368659973,-0.1372564435005188,0.004666119813919067,100,0.0032963999547064304
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,53,0,root,1,9,3,18,1,27,28,17,-,0.14890767633914948,0.28405386209487915,-0.13514618575572968,100,0.0034057999728247523
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,53,1,terminal,2,1,10,1,1,10,11,0,Who,0.03469129651784897,0.029628073796629906,0.005063222721219063,100,0.0034057999728247523
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,71,0,root,1,1,3,15,1,24,25,14,-F,-0.23340536653995514,-0.23564115166664124,0.002235785126686096,100,0.0035143999848514795
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,inference,2,chain,71,1,terminal,2,1,10,16,1,25,26,15,alk,-0.0660908967256546,-0.07543587684631348,0.009344980120658875,100,0.0035143999848514795
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,11,0,root,1,4,6,10,1,19,20,9,Hamilton,-0.16737991571426392,-0.05679350718855858,-0.11058640852570534,60,0.0014680000022053719
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,11,1,terminal,2,6,9,15,1,24,25,14,paternal,-0.2179773598909378,-0.10639964789152145,-0.11157771199941635,60,0.0014680000022053719
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,23,0,root,1,2,6,3,1,12,13,2,Gavin,0.3898005485534668,0.4136946499347687,-0.02389410138130188,60,0.0017716999864205718
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,23,1,terminal,2,6,9,3,1,12,13,2,Gavin,0.27907097339630127,0.4136946499347687,-0.1346236765384674,60,0.0017716999864205718
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,37,0,root,1,2,6,1,1,10,11,0,Who,-0.11942750215530396,-0.10710231959819794,-0.012325182557106018,60,0.001685100025497377
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,37,1,terminal,2,6,9,1,1,10,11,0,Who,-0.20537927746772766,-0.10710231959819794,-0.09827695786952972,60,0.001685100025497377
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,53,0,root,1,2,6,1,1,10,11,0,Who,0.1408659815788269,0.1733381748199463,-0.032472193241119385,60,0.0021448999759741127
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,53,1,terminal,2,6,9,19,2,11,13,1,is Gavin,-0.02414948306977749,0.10414192080497742,-0.1282914038747549,60,0.0021448999759741127
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,71,0,root,1,3,6,17,1,26,27,16,?,0.24773842096328735,0.303475022315979,-0.05573660135269165,60,0.002027600014116615
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,6,9,15,1,24,25,14,paternal,0.06313255429267883,0.16316169500350952,-0.10002914071083069,60,0.002027600014116615
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,11,0,root,1,5,3,1,1,10,11,0,Who,-0.048833973705768585,0.1921275556087494,-0.24096152931451797,60,0.0018144999630749226
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,11,1,terminal,2,2,8,1,1,10,11,0,Who,0.1500728577375412,0.1921275556087494,-0.04205469787120819,60,0.0018144999630749226
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,23,0,root,1,5,3,1,1,10,11,0,Who,0.05717719346284866,0.2677038013935089,-0.21052660793066025,60,0.0034059000317938626
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,23,1,terminal,2,1,8,1,1,10,11,0,Who,0.2677038013935089,0.26669198274612427,0.0010118186473846436,60,0.0034059000317938626
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,37,0,root,1,7,3,1,1,10,11,0,Who,-0.33898815512657166,-0.1172131597995758,-0.22177499532699585,60,0.0037265000282786787
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,37,1,terminal,2,2,8,2,1,11,12,1,is,-0.17394383251667023,-0.07498644292354584,-0.09895738959312439,60,0.0037265000282786787
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,53,0,root,1,3,3,6,1,15,16,5,adh,-0.04376640170812607,0.056693196296691895,-0.10045959800481796,60,0.00343290000455454
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,53,1,terminal,2,2,8,0,global,35,36,25,"Who is Donnchadh Iv, Earl Of Fife's father-in-law?",0.08342859148979187,0.27968358993530273,-0.19625499844551086,60,0.00343290000455454
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,71,0,root,1,6,3,1,1,10,11,0,Who,0.14787372946739197,0.3571583032608032,-0.20928457379341125,60,0.003534599964041263
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,71,1,terminal,2,2,8,6,1,15,16,5,adh,0.182981476187706,0.20552735030651093,-0.02254587411880493,60,0.003534599964041263
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,11,0,root,1,1,2,1,1,10,11,0,Who,0.17191824316978455,0.11325116455554962,0.058667078614234924,30,0.0014402000233530998
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,11,1,terminal,2,1,1,10,1,19,20,9,?,-0.14951248466968536,-0.15275269746780396,0.0032402127981185913,30,0.0014402000233530998
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,23,0,root,1,1,2,0,global,28,29,18,Who is Giulio Cybo's paternal grandmother?,0.2680244445800781,0.24969574809074402,0.018328696489334106,30,0.0014897999935783446
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,23,1,terminal,2,1,1,1,1,10,11,0,Who,0.2999573349952698,0.29489222168922424,0.005065113306045532,30,0.0014897999935783446
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,37,0,root,1,1,2,1,1,10,11,0,Who,-0.22406929731369019,-0.23117153346538544,0.0071022361516952515,30,0.002155900001525879
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,37,1,terminal,2,3,1,10,1,19,20,9,?,-0.327823281288147,-0.2811921238899231,-0.04663115739822388,30,0.002155900001525879
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,53,0,root,1,1,2,2,1,11,12,1,is,0.16115306317806244,0.12516140937805176,0.03599165380001068,30,0.0015743999974802136
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,53,1,terminal,2,1,1,1,1,10,11,0,Who,0.12913726270198822,0.12010723352432251,0.00903002917766571,30,0.0015743999974802136
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,71,0,root,1,1,2,0,global,28,29,18,Who is Giulio Cybo's paternal grandmother?,-0.12353118509054184,-0.15793552994728088,0.034404344856739044,30,0.001572999986819923
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,2,1,1,1,10,11,0,Who,0.28671741485595703,0.31532812118530273,-0.028610706329345703,30,0.001572999986819923
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,11,0,root,1,2,14,19,2,17,19,7,Of Val,0.08438917994499207,0.1592361330986023,-0.07484695315361023,34,0.0015041999868117273
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,11,1,terminal,2,2,15,1,1,10,11,0,Who,0.16871070861816406,0.170271098613739,-0.0015603899955749512,34,0.0015041999868117273
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,23,0,root,1,5,14,8,1,17,18,7,Of,0.31159552931785583,0.41731080412864685,-0.10571527481079102,34,0.0016271999920718372
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,23,1,terminal,2,2,15,1,1,10,11,0,Who,0.28553324937820435,0.286759614944458,-0.0012263655662536621,34,0.0016271999920718372
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,37,0,root,1,3,14,9,1,18,19,8,Val,-0.0216018445789814,0.013006780296564102,-0.0346086248755455,34,0.003541799960657954
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,37,1,terminal,2,4,15,2,1,11,12,1,is,-0.24072957038879395,-0.15402011573314667,-0.08670945465564728,34,0.003541799960657954
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,53,0,root,1,8,14,3,1,12,13,2,the,-0.05288826301693916,0.09895321726799011,-0.15184148028492928,34,0.003487300011329353
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,53,1,terminal,2,1,15,1,1,10,11,0,Who,0.17621693015098572,0.14682112634181976,0.029395803809165955,34,0.003487300011329353
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,71,0,root,1,5,14,8,1,17,18,7,Of,0.015319181606173515,0.03725089505314827,-0.021931713446974754,34,0.0031552999862469733
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,1,15,8,1,17,18,7,Of,0.03725089505314827,0.02381071448326111,0.013440180569887161,34,0.0031552999862469733
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,0,root,1,4,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.0036480389535427094,0.39948153495788574,-0.39583349600434303,70,0.0017117999959737062
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,1,root,1,1,3,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.39948153495788574,0.2142277956008911,0.18525373935699463,70,0.0017117999959737062
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,2,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.07934091985225677,0.39948153495788574,-0.4788224548101425,70,0.0017117999959737062
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,3,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.07934091985225677,0.39948153495788574,-0.4788224548101425,70,0.0017117999959737062
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,4,terminal,2,4,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.0036480389535427094,0.39948153495788574,-0.39583349600434303,70,0.0017117999959737062
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,0,root,1,3,1,13,1,22,23,12,The,0.25936856865882874,0.3826810121536255,-0.12331244349479675,70,0.0032519999658688903
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,1,root,1,1,3,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.6953887939453125,0.5041412115097046,0.1912475824356079,70,0.0032519999658688903
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,2,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.2531271278858185,0.6953887939453125,-0.442261666059494,70,0.0032519999658688903
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,3,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.2531271278858185,0.6953887939453125,-0.442261666059494,70,0.0032519999658688903
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,4,terminal,2,3,1,13,1,22,23,12,The,0.25936856865882874,0.3826810121536255,-0.12331244349479675,70,0.0032519999658688903
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,0,root,1,3,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.31880873441696167,-0.2177482396364212,-0.10106049478054047,70,0.0032694999827072024
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,1,root,1,1,3,4,1,13,14,3,of,-0.032777782529592514,-0.06358326971530914,0.03080548718571663,70,0.0032694999827072024
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,2,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.41991037130355835,-0.2177482396364212,-0.20216213166713715,70,0.0032694999827072024
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,3,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.41991037130355835,-0.2177482396364212,-0.20216213166713715,70,0.0032694999827072024
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,4,terminal,2,2,1,19,1,28,29,18,?,-0.1620972454547882,-0.09299226105213165,-0.06910498440265656,70,0.0032694999827072024
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,0,root,1,5,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.03341837227344513,0.3395787477493286,-0.37299712002277374,70,0.003080399997998029
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,1,root,1,1,3,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.3395787477493286,0.18683701753616333,0.15274173021316528,70,0.003080399997998029
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,2,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.11365597695112228,0.3395787477493286,-0.4532347247004509,70,0.003080399997998029
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,3,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.11365597695112228,0.3395787477493286,-0.4532347247004509,70,0.003080399997998029
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,4,terminal,2,5,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.03341837227344513,0.3395787477493286,-0.37299712002277374,70,0.003080399997998029
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,0,root,1,3,1,11,1,20,21,10,Legend,0.12493384629487991,0.1781584918498993,-0.05322464555501938,70,0.003209699993021786
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,1,root,1,1,3,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.31765061616897583,0.13173377513885498,0.18591684103012085,70,0.003209699993021786
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,2,terminal,2,7,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.08058863878250122,0.31765061616897583,-0.39823925495147705,70,0.003209699993021786
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,3,terminal,2,7,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.08058863878250122,0.31765061616897583,-0.39823925495147705,70,0.003209699993021786
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,4,terminal,2,3,1,11,1,20,21,10,Legend,0.12493384629487991,0.1781584918498993,-0.05322464555501938,70,0.003209699993021786
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,0,root,1,3,3,3,1,12,13,2,films,-0.20774361491203308,0.11325376480817795,-0.32099737972021103,80,0.0013253000215627253
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,1,root,1,2,2,10,1,19,20,9,ail,0.019727181643247604,0.060043543577194214,-0.04031636193394661,80,0.0013253000215627253
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,2,terminal,2,1,7,1,1,10,11,0,Do,-0.14386001229286194,-0.17026492953300476,0.026404917240142822,80,0.0013253000215627253
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,3,terminal,2,1,7,1,1,10,11,0,Do,-0.14386001229286194,-0.17026492953300476,0.026404917240142822,80,0.0013253000215627253
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,4,terminal,2,1,5,5,1,14,15,4,Tears,0.1312071830034256,0.06513447314500809,0.06607270985841751,80,0.0013253000215627253
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,0,root,1,3,3,6,1,15,16,5,Were,0.07734806090593338,0.23043152689933777,-0.1530834659934044,80,0.002021399966906756
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,1,root,1,2,2,10,1,19,20,9,ail,0.11163337528705597,0.20126773416996002,-0.08963435888290405,80,0.002021399966906756
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,2,terminal,2,1,7,4,1,13,14,3,:,0.27537235617637634,0.23434898257255554,0.0410233736038208,80,0.002021399966906756
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,3,terminal,2,1,7,4,1,13,14,3,:,0.27537235617637634,0.23434898257255554,0.0410233736038208,80,0.002021399966906756
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,4,terminal,2,1,5,3,1,12,13,2,films,0.21476301550865173,0.20294678211212158,0.011816233396530151,80,0.002021399966906756
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,0,root,1,2,3,10,1,19,20,9,ail,-0.21835657954216003,-0.20769047737121582,-0.010666102170944214,80,0.002202000003308058
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,1,root,1,1,2,9,1,18,19,8,H,-0.2654597759246826,-0.2833064794540405,0.01784670352935791,80,0.002202000003308058
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,2,terminal,2,1,7,4,1,13,14,3,:,-0.20212966203689575,-0.21151383221149445,0.009384170174598694,80,0.002202000003308058
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,3,terminal,2,1,7,4,1,13,14,3,:,-0.20212966203689575,-0.21151383221149445,0.009384170174598694,80,0.002202000003308058
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,4,terminal,2,1,5,0,global,39,40,29,"Do both films: Tears Were Falling and Hail, Mary! have the directors from the same country?",-0.3037159740924835,-0.3292192816734314,0.025503307580947876,80,0.002202000003308058
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,53,0,root,1,2,3,10,1,19,20,9,ail,0.10766574740409851,0.12786385416984558,-0.02019810676574707,80,0.001997700019273907
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,53,1,root,1,3,2,16,1,25,26,15,directors,-0.1506298929452896,0.003225613385438919,-0.15385550633072853,80,0.001997700019273907
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,53,2,terminal,2,1,7,6,1,15,16,5,Were,0.006384826730936766,-0.05658777803182602,0.06297260476276278,80,0.001997700019273907
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,53,3,terminal,2,1,7,6,1,15,16,5,Were,0.006384826730936766,-0.05658777803182602,0.06297260476276278,80,0.001997700019273907
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,53,4,terminal,2,1,5,5,1,14,15,4,Tears,-0.047680675983428955,-0.0635894238948822,0.015908747911453247,80,0.001997700019273907
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,71,0,root,1,2,3,6,1,15,16,5,Were,0.24767422676086426,0.28868117928504944,-0.04100695252418518,80,0.001636000000871718
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,71,1,root,1,1,2,3,1,12,13,2,films,0.15279166400432587,0.13013404607772827,0.022657617926597595,80,0.001636000000871718
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,71,2,terminal,2,1,7,12,1,21,22,11,Mary,0.20941726863384247,0.17391502857208252,0.03550224006175995,80,0.001636000000871718
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,71,3,terminal,2,1,7,12,1,21,22,11,Mary,0.20941726863384247,0.17391502857208252,0.03550224006175995,80,0.001636000000871718
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,71,4,terminal,2,2,5,0,global,39,40,29,"Do both films: Tears Were Falling and Hail, Mary! have the directors from the same country?",-0.09261499345302582,0.1491846889257431,-0.24179968237876892,80,0.001636000000871718
musique,2hop__10017_18974,validation,2hop,2,chain,11,1,root,1,1,4,0,global,35,36,25,Who led the military expedition in the province that borders Zhejiang to the south?,-0.12292703241109848,-0.2967260479927063,0.17379901558160782,60,0.0019213000196032226
musique,2hop__10017_18974,validation,2hop,2,chain,11,2,terminal,2,2,2,2,1,11,12,1,led,-0.12928111851215363,-0.052803464233875275,-0.07647765427827835,60,0.0019213000196032226
musique,2hop__10017_18974,validation,2hop,2,chain,23,1,root,1,1,4,0,global,35,36,25,Who led the military expedition in the province that borders Zhejiang to the south?,0.03450560197234154,-0.12178769707679749,0.15629329904913902,60,0.003200800041668117
musique,2hop__10017_18974,validation,2hop,2,chain,23,2,terminal,2,1,2,3,1,12,13,2,the,0.223097562789917,0.21969564259052277,0.003401920199394226,60,0.003200800041668117
musique,2hop__10017_18974,validation,2hop,2,chain,37,1,root,1,1,4,0,global,35,36,25,Who led the military expedition in the province that borders Zhejiang to the south?,-0.5298601388931274,-0.6144470572471619,0.08458691835403442,60,0.0030721999937668443
musique,2hop__10017_18974,validation,2hop,2,chain,37,2,terminal,2,2,2,12,1,21,22,11,he,-0.014921091496944427,0.008752372115850449,-0.023673463612794876,60,0.0030721999937668443
musique,2hop__10017_18974,validation,2hop,2,chain,53,1,root,1,1,4,0,global,35,36,25,Who led the military expedition in the province that borders Zhejiang to the south?,-0.07449748367071152,-0.27639877796173096,0.20190129429101944,60,0.0032598000252619386
musique,2hop__10017_18974,validation,2hop,2,chain,53,2,terminal,2,2,2,1,1,10,11,0,Who,-0.06191113218665123,-0.05002515763044357,-0.011885974556207657,60,0.0032598000252619386
